Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,0.0|0.0|,95;5;0|95;5;0|,90;10;0|90;10;0|,90;10;0|90;10;0|,100|100|,0;0;0|0;0;0|,100|100|,90;10;0|90;10;0|,90;10;0|90;10;0|,100|100|,100|100|
1,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,83;14;3|83;14;3|,83;14;3|83;14;3|,100|100|,0;0;0|0;0;0|,100|100|,83;14;3|83;14;3|,83;14;3|83;14;3|,100|100|,100|100|
2,100|100|,83;14;3|83;14;3|,0.0|0.0|,83;14;3|83;14;3|,78;17;5|78;17;5|,78;17;5|78;17;5|,100|100|,0;0;0|0;0;0|,100|100|,78;17;5|78;17;5|,78;17;5|78;17;5|,100|100|,100|100|
3,100|100|,78;17;5|78;17;5|,0.0|0.0|,78;17;5|78;17;5|,73;19;8|73;19;8|,73;19;8|73;19;8|,100|100|,0;0;0|0;0;0|,100|100|,73;19;8|73;19;8|,73;19;8|73;19;8|,100|100|,100|100|
4,100|100|,73;19;8|73;19;8|,0.0|0.0|,73;19;8|73;19;8|,61;26;13|61;26;13|,61;26;13|61;26;13|,100|100|,0;0;0|0;0;0|,100|100|,61;26;13|61;26;13|,61;26;13|61;26;13|,100|100|,100|100|
5,100|100|,61;26;13|61;26;13|,0.0|0.0|,61;26;13|61;26;13|,50;34;16|50;34;16|,50;34;16|50;34;16|,100|100|,0;0;0|0;0;0|,100|100|,50;34;16|50;34;16|,50;34;16|50;34;16|,100|100|,100|100|
6,100|100|,50;34;16|50;34;16|,0.0|0.0|,50;34;16|50;34;16|,42;33;25|42;33;25|,42;33;25|42;33;25|,100|100|,0;0;0|0;0;0|,100|100|,42;33;25|42;33;25|,42;33;25|42;33;25|,100|100|,100|100|
7,100|100|,42;33;25|42;33;25|,0.0|0.0|,42;33;25|42;33;25|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,0;0;0|0;0;0|,100|100|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,100|100|
8,100|100|,35;32;33|35;32;33|,0.0|0.0|,35;32;33|35;32;33|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,0;0;0|0;0;0|,100|100|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,100|100|
9,100|100|,31;30;39|31;30;39|,0.0|0.0|,31;30;39|31;30;39|,25;29;46|25;29;46|,25;29;46|25;29;46|,100|100|,0;0;0|0;0;0|,100|100|,25;29;46|25;29;46|,25;29;46|25;29;46|,100|100|,100|100|
10,100|100|,25;29;46|25;29;46|,0.0|0.0|,25;29;46|25;29;46|,19;29;52|19;29;52|,19;29;52|19;29;52|,100|100|,0;0;0|0;0;0|,100|100|,19;29;52|19;29;52|,19;29;52|19;29;52|,100|100|,100|100|
11,100|100|,19;29;52|19;29;52|,0.0|0.0|,19;29;52|19;29;52|,15;28;57|15;28;57|,15;28;57|15;28;57|,100|100|,0;0;0|0;0;0|,100|100|,15;28;57|15;28;57|,15;28;57|15;28;57|,100|100|,100|100|
12,100|100|,15;28;57|15;28;57|,0.0|0.0|,15;28;57|15;28;57|,10;29;61|10;29;61|,10;29;61|10;29;61|,100|100|,0;0;0|0;0;0|,100|100|,10;29;61|10;29;61|,10;29;61|10;29;61|,100|100|,100|100|
