Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,83;17;0|83;17;0|,0.0|0.0|,83;17;0|83;17;0|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,0;0;0|0;0;0|,100|100|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,100|100|
1,100|100|,76;21;3|76;21;3|,0.0|0.0|,76;21;3|76;21;3|,68;25;7|68;25;7|,68;25;7|68;25;7|,100|100|,0;0;0|0;0;0|,100|100|,68;25;7|68;25;7|,68;25;7|68;25;7|,100|100|,100|100|
2,100|100|,68;25;7|68;25;7|,0.0|0.0|,68;25;7|68;25;7|,65;24;11|65;24;11|,65;24;11|65;24;11|,100|100|,0;0;0|0;0;0|,100|100|,65;24;11|65;24;11|,65;24;11|65;24;11|,100|100|,100|100|
3,100|100|,65;24;11|65;24;11|,0.0|0.0|,65;24;11|65;24;11|,58;29;13|58;29;13|,58;29;13|58;29;13|,100|100|,0;0;0|0;0;0|,100|100|,58;29;13|58;29;13|,58;29;13|58;29;13|,100|100|,100|100|
4,100|100|,58;29;13|58;29;13|,0.0|0.0|,58;29;13|58;29;13|,50;31;19|50;31;19|,50;31;19|50;31;19|,100|100|,0;0;0|0;0;0|,100|100|,50;31;19|50;31;19|,50;31;19|50;31;19|,100|100|,100|100|
5,100|100|,50;31;19|50;31;19|,0.0|0.0|,50;31;19|50;31;19|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,0;0;0|0;0;0|,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,100|100|
6,100|100|,42;31;27|42;31;27|,0.0|0.0|,42;31;27|42;31;27|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,0;0;0|0;0;0|,100|100|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,100|100|
7,100|100|,35;32;33|35;32;33|,0.0|0.0|,35;32;33|35;32;33|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,0;0;0|0;0;0|,100|100|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,100|100|
8,100|100|,29;35;36|29;35;36|,0.0|0.0|,29;35;36|29;35;36|,21;34;45|21;34;45|,21;34;45|21;34;45|,100|100|,0;0;0|0;0;0|,100|100|,21;34;45|21;34;45|,21;34;45|21;34;45|,100|100|,100|100|
9,100|100|,21;34;45|21;34;45|,0.0|0.0|,21;34;45|21;34;45|,16;33;51|16;33;51|,16;33;51|16;33;51|,100|100|,0;0;0|0;0;0|,100|100|,16;33;51|16;33;51|,16;33;51|16;33;51|,100|100|,100|100|
10,100|100|,16;33;51|16;33;51|,0.0|0.0|,16;33;51|16;33;51|,12;33;55|12;33;55|,12;33;55|12;33;55|,100|100|,0;0;0|0;0;0|,100|100|,12;33;55|12;33;55|,12;33;55|12;33;55|,100|100|,100|100|
