Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,10.0|10.0|,92;8;0|92;8;0|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,0;0;0|0;0;0|,100|100|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,100|100|
1,100|100|,90;9;1|90;9;1|,9.3|9.3|,90;9;1|90;9;1|,86;11;3|86;11;3|,86;11;3|86;11;3|,100|100|,0;0;0|0;0;0|,100|100|,86;11;3|86;11;3|,86;11;3|86;11;3|,100|100|,100|100|
2,100|100|,86;11;3|86;11;3|,8.81|8.81|,86;11;3|86;11;3|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
3,100|100|,82;15;3|82;15;3|,8.58|8.58|,82;15;3|82;15;3|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,0;0;0|0;0;0|,100|100|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,100|100|
4,100|100|,77;19;4|77;19;4|,8.8|8.8|,77;19;4|77;19;4|,72;20;8|72;20;8|,72;20;8|72;20;8|,100|100|,0;0;0|0;0;0|,100|100|,72;20;8|72;20;8|,72;20;8|72;20;8|,100|100|,100|100|
5,100|100|,72;20;8|72;20;8|,9.38|9.38|,72;20;8|72;20;8|,68;24;8|68;24;8|,68;24;8|68;24;8|,100|100|,0;0;0|0;0;0|,100|100|,68;24;8|68;24;8|,68;24;8|68;24;8|,100|100|,100|100|
6,100|100|,68;24;8|68;24;8|,9.97|9.97|,68;24;8|68;24;8|,61;30;9|61;30;9|,61;30;9|61;30;9|,100|100|,0;0;0|0;0;0|,100|100|,61;30;9|61;30;9|,61;30;9|61;30;9|,100|100|,100|100|
7,100|100|,61;30;9|61;30;9|,10.87|10.87|,61;30;9|61;30;9|,55;36;9|55;36;9|,55;36;9|55;36;9|,100|100|,0;0;0|0;0;0|,100|100|,55;36;9|55;36;9|,55;36;9|55;36;9|,100|100|,100|100|
8,100|100|,55;36;9|55;36;9|,12.24|12.24|,55;36;9|55;36;9|,50;40;10|50;40;10|,50;40;10|50;40;10|,100|100|,0;0;0|0;0;0|,100|100|,50;40;10|50;40;10|,50;40;10|50;40;10|,100|100|,100|100|
9,100|100|,50;40;10|50;40;10|,14.01|14.01|,50;40;10|50;40;10|,47;42;11|47;42;11|,47;42;11|47;42;11|,100|100|,0;0;0|0;0;0|,100|100|,47;42;11|47;42;11|,47;42;11|47;42;11|,100|100|,100|100|
10,100|100|,47;42;11|47;42;11|,15.91|15.91|,47;42;11|47;42;11|,37;47;16|37;47;16|,37;47;16|37;47;16|,100|100|,0;0;0|0;0;0|,100|100|,37;47;16|37;47;16|,37;47;16|37;47;16|,100|100|,100|100|
11,100|100|,37;47;16|37;47;16|,17.72|17.72|,37;47;16|37;47;16|,33;50;17|33;50;17|,33;50;17|33;50;17|,100|100|,0;0;0|0;0;0|,100|100|,33;50;17|33;50;17|,33;50;17|33;50;17|,100|100|,100|100|
12,100|100|,33;50;17|33;50;17|,19.76|19.76|,33;50;17|33;50;17|,25;53;22|25;53;22|,25;53;22|25;53;22|,100|100|,0;0;0|0;0;0|,100|100|,25;53;22|25;53;22|,25;53;22|25;53;22|,100|100|,100|100|
13,100|100|,25;53;22|25;53;22|,21.8|21.8|,25;53;22|25;53;22|,21;52;27|21;52;27|,21;52;27|21;52;27|,100|100|,0;0;0|0;0;0|,100|100|,21;52;27|21;52;27|,21;52;27|21;52;27|,100|100|,100|100|
14,100|100|,21;52;27|21;52;27|,23.83|23.83|,21;52;27|21;52;27|,15;56;29|15;56;29|,15;56;29|15;56;29|,100|100|,0;0;0|0;0;0|,100|100|,15;56;29|15;56;29|,15;56;29|15;56;29|,100|100|,100|100|
15,100|100|,15;56;29|15;56;29|,25.45|25.45|,15;56;29|15;56;29|,11;57;32|11;57;32|,11;57;32|11;57;32|,100|100|,0;0;0|0;0;0|,100|100|,11;57;32|11;57;32|,11;57;32|11;57;32|,100|100|,100|100|
16,100|100|,11;57;32|11;57;32|,27.24|27.24|,11;57;32|11;57;32|,9;56;35|9;56;35|,9;56;35|9;56;35|,100|100|,0;0;0|0;0;0|,100|100|,9;56;35|9;56;35|,9;56;35|9;56;35|,100|100|,100|100|
17,100|100|,9;56;35|9;56;35|,28.85|28.85|,9;56;35|9;56;35|,7;54;39|7;54;39|,7;54;39|7;54;39|,100|100|,0;0;0|0;0;0|,100|100|,7;54;39|7;54;39|,7;54;39|7;54;39|,100|100|,100|100|
18,100|100|,7;54;39|7;54;39|,30.12|30.12|,7;54;39|7;54;39|,5;53;42|5;53;42|,5;53;42|5;53;42|,100|100|,0;0;0|0;0;0|,100|100|,5;53;42|5;53;42|,5;53;42|5;53;42|,100|100|,100|100|
19,100|100|,5;53;42|5;53;42|,31.0|31.0|,5;53;42|5;53;42|,4;53;43|4;53;43|,4;53;43|4;53;43|,100|100|,0;0;0|0;0;0|,100|100|,4;53;43|4;53;43|,4;53;43|4;53;43|,100|100|,100|100|
20,100|100|,4;53;43|4;53;43|,31.65|31.65|,4;53;43|4;53;43|,4;52;44|4;52;44|,4;52;44|4;52;44|,100|100|,0;0;0|0;0;0|,100|100|,4;52;44|4;52;44|,4;52;44|4;52;44|,100|100|,100|100|
21,100|100|,4;52;44|4;52;44|,32.21|32.21|,4;52;44|4;52;44|,3;50;47|3;50;47|,3;50;47|3;50;47|,100|100|,0;0;0|0;0;0|,100|100|,3;50;47|3;50;47|,3;50;47|3;50;47|,100|100|,100|100|
22,100|100|,3;50;47|3;50;47|,32.57|32.57|,3;50;47|3;50;47|,3;49;48|3;49;48|,3;49;48|3;49;48|,100|100|,0;0;0|0;0;0|,100|100|,3;49;48|3;49;48|,3;49;48|3;49;48|,100|100|,100|100|
23,100|100|,3;49;48|3;49;48|,32.69|32.69|,3;49;48|3;49;48|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,0;0;0|0;0;0|,100|100|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,100|100|
24,100|100|,2;47;51|2;47;51|,32.69|32.69|,2;47;51|2;47;51|,1;46;53|1;46;53|,1;46;53|1;46;53|,100|100|,0;0;0|0;0;0|,100|100|,1;46;53|1;46;53|,1;46;53|1;46;53|,100|100|,100|100|
25,100|100|,1;46;53|1;46;53|,32.48|32.48|,1;46;53|1;46;53|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
26,100|100|,0;45;55|0;45;55|,32.21|32.21|,0;45;55|0;45;55|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
27,100|100|,0;44;56|0;44;56|,31.88|31.88|,0;44;56|0;44;56|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
28,100|100|,0;44;56|0;44;56|,31.5|31.5|,0;44;56|0;44;56|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
29,100|100|,0;43;57|0;43;57|,31.17|31.17|,0;43;57|0;43;57|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
