Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,86;14;0|86;14;0|,10.0|10.0|,86;14;0|86;14;0|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,0;0;0|0;0;0|,100|100|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,100|100|
1,100|100|,83;17;0|83;17;0|,9.9|9.9|,83;17;0|83;17;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
2,100|100|,80;19;1|80;19;1|,10.12|10.12|,80;19;1|80;19;1|,74;25;1|74;25;1|,74;25;1|74;25;1|,100|100|,0;0;0|0;0;0|,100|100|,74;25;1|74;25;1|,74;25;1|74;25;1|,100|100|,100|100|
3,100|100|,74;25;1|74;25;1|,10.5|10.5|,74;25;1|74;25;1|,65;31;4|65;31;4|,65;31;4|65;31;4|,100|100|,0;0;0|0;0;0|,100|100|,65;31;4|65;31;4|,65;31;4|65;31;4|,100|100|,100|100|
4,100|100|,65;31;4|65;31;4|,11.42|11.42|,65;31;4|65;31;4|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,0;0;0|0;0;0|,100|100|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,100|100|
5,100|100|,58;37;5|58;37;5|,12.81|12.81|,58;37;5|58;37;5|,50;42;8|50;42;8|,50;42;8|50;42;8|,100|100|,0;0;0|0;0;0|,100|100|,50;42;8|50;42;8|,50;42;8|50;42;8|,100|100|,100|100|
6,100|100|,50;42;8|50;42;8|,14.59|14.59|,50;42;8|50;42;8|,44;41;15|44;41;15|,44;41;15|44;41;15|,100|100|,0;0;0|0;0;0|,100|100|,44;41;15|44;41;15|,44;41;15|44;41;15|,100|100|,100|100|
7,100|100|,44;41;15|44;41;15|,16.6|16.6|,44;41;15|44;41;15|,38;43;19|38;43;19|,38;43;19|38;43;19|,100|100|,0;0;0|0;0;0|,100|100|,38;43;19|38;43;19|,38;43;19|38;43;19|,100|100|,100|100|
8,100|100|,38;43;19|38;43;19|,18.21|18.21|,38;43;19|38;43;19|,34;47;19|34;47;19|,34;47;19|34;47;19|,100|100|,0;0;0|0;0;0|,100|100|,34;47;19|34;47;19|,34;47;19|34;47;19|,100|100|,100|100|
9,100|100|,34;47;19|34;47;19|,19.78|19.78|,34;47;19|34;47;19|,27;50;23|27;50;23|,27;50;23|27;50;23|,100|100|,0;0;0|0;0;0|,100|100|,27;50;23|27;50;23|,27;50;23|27;50;23|,100|100|,100|100|
