Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,0;0;0|0;0;0|,100|100|,88;10;2|88;10;2|,88;10;2|88;10;2|,100|100|,100|100|
1,100|100|,88;10;2|88;10;2|,0.0|0.0|,88;10;2|88;10;2|,88;9;3|88;9;3|,88;9;3|88;9;3|,100|100|,0;0;0|0;0;0|,100|100|,88;9;3|88;9;3|,88;9;3|88;9;3|,100|100|,100|100|
2,100|100|,88;9;3|88;9;3|,0.0|0.0|,88;9;3|88;9;3|,84;11;5|84;11;5|,84;11;5|84;11;5|,100|100|,0;0;0|0;0;0|,100|100|,84;11;5|84;11;5|,84;11;5|84;11;5|,100|100|,100|100|
3,100|100|,84;11;5|84;11;5|,0.0|0.0|,84;11;5|84;11;5|,82;11;7|82;11;7|,82;11;7|82;11;7|,100|100|,0;0;0|0;0;0|,100|100|,82;11;7|82;11;7|,82;11;7|82;11;7|,100|100|,100|100|
4,100|100|,82;11;7|82;11;7|,0.0|0.0|,82;11;7|82;11;7|,77;15;8|77;15;8|,77;15;8|77;15;8|,100|100|,0;0;0|0;0;0|,100|100|,77;15;8|77;15;8|,77;15;8|77;15;8|,100|100|,100|100|
5,100|100|,77;15;8|77;15;8|,0.0|0.0|,77;15;8|77;15;8|,73;16;11|73;16;11|,73;16;11|73;16;11|,100|100|,0;0;0|0;0;0|,100|100|,73;16;11|73;16;11|,73;16;11|73;16;11|,100|100|,100|100|
6,100|100|,73;16;11|73;16;11|,0.0|0.0|,73;16;11|73;16;11|,66;20;14|66;20;14|,66;20;14|66;20;14|,100|100|,0;0;0|0;0;0|,100|100|,66;20;14|66;20;14|,66;20;14|66;20;14|,100|100|,100|100|
7,100|100|,66;20;14|66;20;14|,0.0|0.0|,66;20;14|66;20;14|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,0;0;0|0;0;0|,100|100|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,100|100|
8,100|100|,60;23;17|60;23;17|,0.0|0.0|,60;23;17|60;23;17|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,0;0;0|0;0;0|,100|100|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,100|100|
9,100|100|,54;21;25|54;21;25|,0.0|0.0|,54;21;25|54;21;25|,50;22;28|50;22;28|,50;22;28|50;22;28|,100|100|,0;0;0|0;0;0|,100|100|,50;22;28|50;22;28|,50;22;28|50;22;28|,100|100|,100|100|
10,100|100|,50;22;28|50;22;28|,0.0|0.0|,50;22;28|50;22;28|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,0;0;0|0;0;0|,100|100|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,100|100|
11,100|100|,44;24;32|44;24;32|,0.0|0.0|,44;24;32|44;24;32|,38;24;38|38;24;38|,38;24;38|38;24;38|,100|100|,0;0;0|0;0;0|,100|100|,38;24;38|38;24;38|,38;24;38|38;24;38|,100|100|,100|100|
12,100|100|,38;24;38|38;24;38|,0.0|0.0|,38;24;38|38;24;38|,35;19;46|35;19;46|,35;19;46|35;19;46|,100|100|,0;0;0|0;0;0|,100|100|,35;19;46|35;19;46|,35;19;46|35;19;46|,100|100|,100|100|
