Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,0;0;0|0;0;0|,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,100|100|
1,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,0;0;0|0;0;0|,100|100|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,100|100|
2,100|100|,87;9;4|87;9;4|,0.0|0.0|,87;9;4|87;9;4|,83;12;5|83;12;5|,83;12;5|83;12;5|,100|100|,0;0;0|0;0;0|,100|100|,83;12;5|83;12;5|,83;12;5|83;12;5|,100|100|,100|100|
3,100|100|,83;12;5|83;12;5|,0.0|0.0|,83;12;5|83;12;5|,78;14;8|78;14;8|,78;14;8|78;14;8|,100|100|,0;0;0|0;0;0|,100|100|,78;14;8|78;14;8|,78;14;8|78;14;8|,100|100|,100|100|
4,100|100|,78;14;8|78;14;8|,0.0|0.0|,78;14;8|78;14;8|,74;20;6|74;20;6|,74;20;6|74;20;6|,100|100|,0;0;0|0;0;0|,100|100|,74;20;6|74;20;6|,74;20;6|74;20;6|,100|100|,100|100|
5,100|100|,74;20;6|74;20;6|,0.0|0.0|,74;20;6|74;20;6|,69;23;8|69;23;8|,69;23;8|69;23;8|,100|100|,0;0;0|0;0;0|,100|100|,69;23;8|69;23;8|,69;23;8|69;23;8|,100|100|,100|100|
6,100|100|,69;23;8|69;23;8|,0.0|0.0|,69;23;8|69;23;8|,64;25;11|64;25;11|,64;25;11|64;25;11|,100|100|,0;0;0|0;0;0|,100|100|,64;25;11|64;25;11|,64;25;11|64;25;11|,100|100|,100|100|
7,100|100|,64;25;11|64;25;11|,0.0|0.0|,64;25;11|64;25;11|,55;32;13|55;32;13|,55;32;13|55;32;13|,100|100|,0;0;0|0;0;0|,100|100|,55;32;13|55;32;13|,55;32;13|55;32;13|,100|100|,100|100|
8,100|100|,55;32;13|55;32;13|,0.0|0.0|,55;32;13|55;32;13|,49;35;16|49;35;16|,49;35;16|49;35;16|,100|100|,0;0;0|0;0;0|,100|100|,49;35;16|49;35;16|,49;35;16|49;35;16|,100|100|,100|100|
9,100|100|,49;35;16|49;35;16|,0.0|0.0|,49;35;16|49;35;16|,40;41;19|40;41;19|,40;41;19|40;41;19|,100|100|,0;0;0|0;0;0|,100|100|,40;41;19|40;41;19|,40;41;19|40;41;19|,100|100|,100|100|
10,100|100|,40;41;19|40;41;19|,0.0|0.0|,40;41;19|40;41;19|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,0;0;0|0;0;0|,100|100|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,100|100|
11,100|100|,34;39;27|34;39;27|,0.0|0.0|,34;39;27|34;39;27|,25;40;35|25;40;35|,25;40;35|25;40;35|,100|100|,0;0;0|0;0;0|,100|100|,25;40;35|25;40;35|,25;40;35|25;40;35|,100|100|,100|100|
12,100|100|,25;40;35|25;40;35|,0.0|0.0|,25;40;35|25;40;35|,26;36;38|26;36;38|,26;36;38|26;36;38|,100|100|,0;0;0|0;0;0|,100|100|,26;36;38|26;36;38|,26;36;38|26;36;38|,100|100|,100|100|
13,100|100|,26;36;38|26;36;38|,0.0|0.0|,26;36;38|26;36;38|,31;32;37|31;32;37|,31;32;37|31;32;37|,100|100|,0;0;0|0;0;0|,100|100|,31;32;37|31;32;37|,31;32;37|31;32;37|,100|100|,100|100|
14,100|100|,31;32;37|31;32;37|,0.0|0.0|,31;32;37|31;32;37|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,0;0;0|0;0;0|,100|100|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,100|100|
