Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,0;0;0|0;0;0|,100|100|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,100|100|
1,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,81;14;5|81;14;5|,81;14;5|81;14;5|,100|100|,0;0;0|0;0;0|,100|100|,81;14;5|81;14;5|,81;14;5|81;14;5|,100|100|,100|100|
2,100|100|,81;14;5|81;14;5|,0.0|0.0|,81;14;5|81;14;5|,76;15;9|76;15;9|,76;15;9|76;15;9|,100|100|,0;0;0|0;0;0|,100|100|,76;15;9|76;15;9|,76;15;9|76;15;9|,100|100|,100|100|
3,100|100|,76;15;9|76;15;9|,0.0|0.0|,76;15;9|76;15;9|,74;11;15|74;11;15|,74;11;15|74;11;15|,100|100|,0;0;0|0;0;0|,100|100|,74;11;15|74;11;15|,74;11;15|74;11;15|,100|100|,100|100|
4,100|100|,74;11;15|74;11;15|,0.0|0.0|,74;11;15|74;11;15|,71;12;17|71;12;17|,71;12;17|71;12;17|,100|100|,0;0;0|0;0;0|,100|100|,71;12;17|71;12;17|,71;12;17|71;12;17|,100|100|,100|100|
5,100|100|,71;12;17|71;12;17|,0.0|0.0|,71;12;17|71;12;17|,66;15;19|66;15;19|,66;15;19|66;15;19|,100|100|,0;0;0|0;0;0|,100|100|,66;15;19|66;15;19|,66;15;19|66;15;19|,100|100|,100|100|
6,100|100|,66;15;19|66;15;19|,0.0|0.0|,66;15;19|66;15;19|,60;16;24|60;16;24|,60;16;24|60;16;24|,100|100|,0;0;0|0;0;0|,100|100|,60;16;24|60;16;24|,60;16;24|60;16;24|,100|100|,100|100|
7,100|100|,60;16;24|60;16;24|,0.0|0.0|,60;16;24|60;16;24|,55;17;28|55;17;28|,55;17;28|55;17;28|,100|100|,0;0;0|0;0;0|,100|100|,55;17;28|55;17;28|,55;17;28|55;17;28|,100|100|,100|100|
8,100|100|,55;17;28|55;17;28|,0.0|0.0|,55;17;28|55;17;28|,51;15;34|51;15;34|,51;15;34|51;15;34|,100|100|,0;0;0|0;0;0|,100|100|,51;15;34|51;15;34|,51;15;34|51;15;34|,100|100|,100|100|
9,100|100|,51;15;34|51;15;34|,0.0|0.0|,51;15;34|51;15;34|,49;14;37|49;14;37|,49;14;37|49;14;37|,100|100|,0;0;0|0;0;0|,100|100|,49;14;37|49;14;37|,49;14;37|49;14;37|,100|100|,100|100|
10,100|100|,49;14;37|49;14;37|,0.0|0.0|,49;14;37|49;14;37|,45;15;40|45;15;40|,45;15;40|45;15;40|,100|100|,0;0;0|0;0;0|,100|100|,45;15;40|45;15;40|,45;15;40|45;15;40|,100|100|,100|100|
