Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,0.0|0.0|,88;11;1|88;11;1|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,0;0;0|0;0;0|,100|100|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,100|100|
2,100|100|,82;14;4|82;14;4|,0.0|0.0|,82;14;4|82;14;4|,75;19;6|75;19;6|,75;19;6|75;19;6|,100|100|,0;0;0|0;0;0|,100|100|,75;19;6|75;19;6|,75;19;6|75;19;6|,100|100|,100|100|
3,100|100|,75;19;6|75;19;6|,0.0|0.0|,75;19;6|75;19;6|,71;17;12|71;17;12|,71;17;12|71;17;12|,100|100|,0;0;0|0;0;0|,100|100|,71;17;12|71;17;12|,71;17;12|71;17;12|,100|100|,100|100|
4,100|100|,71;17;12|71;17;12|,0.0|0.0|,71;17;12|71;17;12|,62;23;15|62;23;15|,62;23;15|62;23;15|,100|100|,0;0;0|0;0;0|,100|100|,62;23;15|62;23;15|,62;23;15|62;23;15|,100|100|,100|100|
5,100|100|,62;23;15|62;23;15|,0.0|0.0|,62;23;15|62;23;15|,58;23;19|58;23;19|,58;23;19|58;23;19|,100|100|,0;0;0|0;0;0|,100|100|,58;23;19|58;23;19|,58;23;19|58;23;19|,100|100|,100|100|
6,100|100|,58;23;19|58;23;19|,0.0|0.0|,58;23;19|58;23;19|,52;22;26|52;22;26|,52;22;26|52;22;26|,100|100|,0;0;0|0;0;0|,100|100|,52;22;26|52;22;26|,52;22;26|52;22;26|,100|100|,100|100|
7,100|100|,52;22;26|52;22;26|,0.0|0.0|,52;22;26|52;22;26|,49;18;33|49;18;33|,49;18;33|49;18;33|,100|100|,0;0;0|0;0;0|,100|100|,49;18;33|49;18;33|,49;18;33|49;18;33|,100|100|,100|100|
8,100|100|,49;18;33|49;18;33|,0.0|0.0|,49;18;33|49;18;33|,47;17;36|47;17;36|,47;17;36|47;17;36|,100|100|,0;0;0|0;0;0|,100|100|,47;17;36|47;17;36|,47;17;36|47;17;36|,100|100|,100|100|
9,100|100|,47;17;36|47;17;36|,0.0|0.0|,47;17;36|47;17;36|,42;17;41|42;17;41|,42;17;41|42;17;41|,100|100|,0;0;0|0;0;0|,100|100|,42;17;41|42;17;41|,42;17;41|42;17;41|,100|100|,100|100|
10,100|100|,42;17;41|42;17;41|,0.0|0.0|,42;17;41|42;17;41|,39;19;42|39;19;42|,39;19;42|39;19;42|,100|100|,0;0;0|0;0;0|,100|100|,39;19;42|39;19;42|,39;19;42|39;19;42|,100|100|,100|100|
11,100|100|,39;19;42|39;19;42|,0.0|0.0|,39;19;42|39;19;42|,32;19;49|32;19;49|,32;19;49|32;19;49|,100|100|,0;0;0|0;0;0|,100|100|,32;19;49|32;19;49|,32;19;49|32;19;49|,100|100|,100|100|
12,100|100|,32;19;49|32;19;49|,0.0|0.0|,32;19;49|32;19;49|,28;23;49|28;23;49|,28;23;49|28;23;49|,100|100|,0;0;0|0;0;0|,100|100|,28;23;49|28;23;49|,28;23;49|28;23;49|,100|100|,100|100|
13,100|100|,28;23;49|28;23;49|,0.0|0.0|,28;23;49|28;23;49|,28;20;52|28;20;52|,28;20;52|28;20;52|,100|100|,0;0;0|0;0;0|,100|100|,28;20;52|28;20;52|,28;20;52|28;20;52|,100|100|,100|100|
14,100|100|,28;20;52|28;20;52|,0.0|0.0|,28;20;52|28;20;52|,28;16;56|28;16;56|,28;16;56|28;16;56|,100|100|,0;0;0|0;0;0|,100|100|,28;16;56|28;16;56|,28;16;56|28;16;56|,100|100|,100|100|
