Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,93;7;0|93;7;0|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,0;0;0|0;0;0|,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,100|100|
1,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,81;16;3|81;16;3|,81;16;3|81;16;3|,100|100|,0;0;0|0;0;0|,100|100|,81;16;3|81;16;3|,81;16;3|81;16;3|,100|100|,100|100|
2,100|100|,81;16;3|81;16;3|,81;16;3|81;16;3|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,0;0;0|0;0;0|,100|100|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,100|100|
3,100|100|,70;26;4|70;26;4|,70;26;4|70;26;4|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,0;0;0|0;0;0|,100|100|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,100|100|
4,100|100|,65;28;7|65;28;7|,65;28;7|65;28;7|,59;24;17|59;24;17|,59;24;17|59;24;17|,100|100|,0;0;0|0;0;0|,100|100|,59;24;17|59;24;17|,59;24;17|59;24;17|,100|100|,100|100|
5,100|100|,59;24;17|59;24;17|,59;24;17|59;24;17|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,0;0;0|0;0;0|,100|100|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,100|100|
6,100|100|,52;27;21|52;27;21|,52;27;21|52;27;21|,45;31;24|45;31;24|,45;31;24|45;31;24|,100|100|,0;0;0|0;0;0|,100|100|,45;31;24|45;31;24|,45;31;24|45;31;24|,100|100|,100|100|
7,100|100|,45;31;24|45;31;24|,45;31;24|45;31;24|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,0;0;0|0;0;0|,100|100|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,100|100|
8,100|100|,40;37;23|40;37;23|,40;37;23|40;37;23|,36;38;26|36;38;26|,36;38;26|36;38;26|,100|100|,0;0;0|0;0;0|,100|100|,36;38;26|36;38;26|,36;38;26|36;38;26|,100|100|,100|100|
9,100|100|,36;38;26|36;38;26|,36;38;26|36;38;26|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,0;0;0|0;0;0|,100|100|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,100|100|
10,100|100|,43;33;24|43;33;24|,43;33;24|43;33;24|,39;39;22|39;39;22|,39;39;22|39;39;22|,100|100|,0;0;0|0;0;0|,100|100|,39;39;22|39;39;22|,39;39;22|39;39;22|,100|100|,100|100|
11,100|100|,39;39;22|39;39;22|,39;39;22|39;39;22|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,0;0;0|0;0;0|,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,100|100|
12,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,28;39;33|28;39;33|,28;39;33|28;39;33|,100|100|,0;0;0|0;0;0|,100|100|,28;39;33|28;39;33|,28;39;33|28;39;33|,100|100|,100|100|
13,100|100|,28;39;33|28;39;33|,28;39;33|28;39;33|,33;32;35|33;32;35|,33;32;35|33;32;35|,100|100|,0;0;0|0;0;0|,100|100|,33;32;35|33;32;35|,33;32;35|33;32;35|,100|100|,100|100|
14,100|100|,33;32;35|33;32;35|,33;32;35|33;32;35|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,0;0;0|0;0;0|,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,100|100|
15,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,0;0;0|0;0;0|,100|100|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,100|100|
16,100|100|,39;31;30|39;31;30|,39;31;30|39;31;30|,37;31;32|37;31;32|,37;31;32|37;31;32|,100|100|,0;0;0|0;0;0|,100|100|,37;31;32|37;31;32|,37;31;32|37;31;32|,100|100|,100|100|
17,100|100|,37;31;32|37;31;32|,37;31;32|37;31;32|,36;22;42|36;22;42|,36;22;42|36;22;42|,100|100|,0;0;0|0;0;0|,100|100|,36;22;42|36;22;42|,36;22;42|36;22;42|,100|100|,100|100|
18,100|100|,36;22;42|36;22;42|,36;22;42|36;22;42|,41;20;39|41;20;39|,41;20;39|41;20;39|,100|100|,0;0;0|0;0;0|,100|100|,41;20;39|41;20;39|,41;20;39|41;20;39|,100|100|,100|100|
19,100|100|,41;20;39|41;20;39|,41;20;39|41;20;39|,47;20;33|47;20;33|,47;20;33|47;20;33|,100|100|,0;0;0|0;0;0|,100|100|,47;20;33|47;20;33|,47;20;33|47;20;33|,100|100|,100|100|
20,100|100|,47;20;33|47;20;33|,47;20;33|47;20;33|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,0;0;0|0;0;0|,100|100|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,100|100|
21,100|100|,51;21;28|51;21;28|,51;21;28|51;21;28|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,0;0;0|0;0;0|,100|100|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,100|100|
22,100|100|,51;21;28|51;21;28|,51;21;28|51;21;28|,53;22;25|53;22;25|,53;22;25|53;22;25|,100|100|,0;0;0|0;0;0|,100|100|,53;22;25|53;22;25|,53;22;25|53;22;25|,100|100|,100|100|
23,100|100|,53;22;25|53;22;25|,53;22;25|53;22;25|,55;18;27|55;18;27|,55;18;27|55;18;27|,100|100|,0;0;0|0;0;0|,100|100|,55;18;27|55;18;27|,55;18;27|55;18;27|,100|100|,100|100|
24,100|100|,55;18;27|55;18;27|,55;18;27|55;18;27|,62;18;20|62;18;20|,62;18;20|62;18;20|,100|100|,0;0;0|0;0;0|,100|100|,62;18;20|62;18;20|,62;18;20|62;18;20|,100|100|,100|100|
25,100|100|,62;18;20|62;18;20|,62;18;20|62;18;20|,62;17;21|62;17;21|,62;17;21|62;17;21|,100|100|,0;0;0|0;0;0|,100|100|,62;17;21|62;17;21|,62;17;21|62;17;21|,100|100|,100|100|
26,100|100|,62;17;21|62;17;21|,62;17;21|62;17;21|,61;19;20|61;19;20|,61;19;20|61;19;20|,100|100|,0;0;0|0;0;0|,100|100|,61;19;20|61;19;20|,61;19;20|61;19;20|,100|100|,100|100|
27,100|100|,61;19;20|61;19;20|,61;19;20|61;19;20|,64;17;19|64;17;19|,64;17;19|64;17;19|,100|100|,0;0;0|0;0;0|,100|100|,64;17;19|64;17;19|,64;17;19|64;17;19|,100|100|,100|100|
28,100|100|,64;17;19|64;17;19|,64;17;19|64;17;19|,62;17;21|62;17;21|,62;17;21|62;17;21|,100|100|,0;0;0|0;0;0|,100|100|,62;17;21|62;17;21|,62;17;21|62;17;21|,100|100|,100|100|
29,100|100|,62;17;21|62;17;21|,62;17;21|62;17;21|,60;22;18|60;22;18|,60;22;18|60;22;18|,100|100|,0;0;0|0;0;0|,100|100|,60;22;18|60;22;18|,60;22;18|60;22;18|,100|100|,100|100|
30,100|100|,60;22;18|60;22;18|,60;22;18|60;22;18|,58;21;21|58;21;21|,58;21;21|58;21;21|,100|100|,0;0;0|0;0;0|,100|100|,58;21;21|58;21;21|,58;21;21|58;21;21|,100|100|,100|100|
31,100|100|,58;21;21|58;21;21|,58;21;21|58;21;21|,56;25;19|56;25;19|,56;25;19|56;25;19|,100|100|,0;0;0|0;0;0|,100|100|,56;25;19|56;25;19|,56;25;19|56;25;19|,100|100|,100|100|
32,100|100|,56;25;19|56;25;19|,56;25;19|56;25;19|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,0;0;0|0;0;0|,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,100|100|
33,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,54;25;21|54;25;21|,54;25;21|54;25;21|,100|100|,0;0;0|0;0;0|,100|100|,54;25;21|54;25;21|,54;25;21|54;25;21|,100|100|,100|100|
34,100|100|,54;25;21|54;25;21|,54;25;21|54;25;21|,48;28;24|48;28;24|,48;28;24|48;28;24|,100|100|,0;0;0|0;0;0|,100|100|,48;28;24|48;28;24|,48;28;24|48;28;24|,100|100|,100|100|
