Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,75;25;0|75;25;0|,75;25;0|75;25;0|,100|100|,0;0;0|0;0;0|,100|100|,75;25;0|75;25;0|,75;25;0|75;25;0|,100|100|,100|100|
2,100|100|,75;25;0|75;25;0|,11.08|11.08|,75;25;0|75;25;0|,69;29;2|69;29;2|,69;29;2|69;29;2|,100|100|,0;0;0|0;0;0|,100|100|,69;29;2|69;29;2|,69;29;2|69;29;2|,100|100|,100|100|
3,100|100|,69;29;2|69;29;2|,12.32|12.32|,69;29;2|69;29;2|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,0;0;0|0;0;0|,100|100|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,100|100|
4,100|100|,66;30;4|66;30;4|,13.47|13.47|,66;30;4|66;30;4|,59;37;4|59;37;4|,59;37;4|59;37;4|,100|100|,0;0;0|0;0;0|,100|100|,59;37;4|59;37;4|,59;37;4|59;37;4|,100|100|,100|100|
5,100|100|,59;37;4|59;37;4|,15.15|15.15|,59;37;4|59;37;4|,49;45;6|49;45;6|,49;45;6|49;45;6|,100|100|,0;0;0|0;0;0|,100|100|,49;45;6|49;45;6|,49;45;6|49;45;6|,100|100|,100|100|
6,100|100|,49;45;6|49;45;6|,17.38|17.38|,49;45;6|49;45;6|,40;50;10|40;50;10|,40;50;10|40;50;10|,100|100|,0;0;0|0;0;0|,100|100|,40;50;10|40;50;10|,40;50;10|40;50;10|,100|100|,100|100|
7,100|100|,40;50;10|40;50;10|,19.77|19.77|,40;50;10|40;50;10|,36;53;11|36;53;11|,36;53;11|36;53;11|,100|100|,0;0;0|0;0;0|,100|100|,36;53;11|36;53;11|,36;53;11|36;53;11|,100|100|,100|100|
8,100|100|,36;53;11|36;53;11|,22.11|22.11|,36;53;11|36;53;11|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,0;0;0|0;0;0|,100|100|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,100|100|
9,100|100|,27;60;13|27;60;13|,24.79|24.79|,27;60;13|27;60;13|,23;64;13|23;64;13|,23;64;13|23;64;13|,100|100|,0;0;0|0;0;0|,100|100|,23;64;13|23;64;13|,23;64;13|23;64;13|,100|100|,100|100|
10,100|100|,23;64;13|23;64;13|,27.47|27.47|,23;64;13|23;64;13|,15;69;16|15;69;16|,15;69;16|15;69;16|,100|100|,0;0;0|0;0;0|,100|100|,15;69;16|15;69;16|,15;69;16|15;69;16|,100|100|,100|100|
11,100|100|,15;69;16|15;69;16|,30.25|30.25|,15;69;16|15;69;16|,8;75;17|8;75;17|,8;75;17|8;75;17|,100|100|,0;0;0|0;0;0|,100|100|,8;75;17|8;75;17|,8;75;17|8;75;17|,100|100|,100|100|
12,100|100|,8;75;17|8;75;17|,33.21|33.21|,8;75;17|8;75;17|,7;73;20|7;73;20|,7;73;20|7;73;20|,100|100|,0;0;0|0;0;0|,100|100|,7;73;20|7;73;20|,7;73;20|7;73;20|,100|100|,100|100|
13,100|100|,7;73;20|7;73;20|,35.53|35.53|,7;73;20|7;73;20|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,0;0;0|0;0;0|,100|100|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,100|100|
14,100|100|,6;70;24|6;70;24|,37.2|37.2|,6;70;24|6;70;24|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,0;0;0|0;0;0|,100|100|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,100|100|
15,100|100|,4;70;26|4;70;26|,38.62|38.62|,4;70;26|4;70;26|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,0;0;0|0;0;0|,100|100|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,100|100|
16,100|100|,3;70;27|3;70;27|,39.83|39.83|,3;70;27|3;70;27|,3;69;28|3;69;28|,3;69;28|3;69;28|,100|100|,0;0;0|0;0;0|,100|100|,3;69;28|3;69;28|,3;69;28|3;69;28|,100|100|,100|100|
17,100|100|,3;69;28|3;69;28|,40.75|40.75|,3;69;28|3;69;28|,3;67;30|3;67;30|,3;67;30|3;67;30|,100|100|,0;0;0|0;0;0|,100|100|,3;67;30|3;67;30|,3;67;30|3;67;30|,100|100|,100|100|
18,100|100|,3;67;30|3;67;30|,41.34|41.34|,3;67;30|3;67;30|,1;64;35|1;64;35|,1;64;35|1;64;35|,100|100|,0;0;0|0;0;0|,100|100|,1;64;35|1;64;35|,1;64;35|1;64;35|,100|100|,100|100|
19,100|100|,1;64;35|1;64;35|,41.54|41.54|,1;64;35|1;64;35|,0;59;41|0;59;41|,0;59;41|0;59;41|,100|100|,0;0;0|0;0;0|,100|100|,0;59;41|0;59;41|,0;59;41|0;59;41|,100|100|,100|100|
