Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,10.0|10.0|,87;13;0|87;13;0|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,0;0;0|0;0;0|,100|100|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,100|100|
1,100|100|,82;18;0|82;18;0|,9.8|9.8|,82;18;0|82;18;0|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,0;0;0|0;0;0|,100|100|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,100|100|
2,100|100|,77;23;0|77;23;0|,10.13|10.13|,77;23;0|77;23;0|,67;32;1|67;32;1|,67;32;1|67;32;1|,100|100|,0;0;0|0;0;0|,100|100|,67;32;1|67;32;1|,67;32;1|67;32;1|,100|100|,100|100|
3,100|100|,67;32;1|67;32;1|,10.91|10.91|,67;32;1|67;32;1|,58;41;1|58;41;1|,58;41;1|58;41;1|,100|100|,0;0;0|0;0;0|,100|100|,58;41;1|58;41;1|,58;41;1|58;41;1|,100|100|,100|100|
4,100|100|,58;41;1|58;41;1|,12.47|12.47|,58;41;1|58;41;1|,50;46;4|50;46;4|,50;46;4|50;46;4|,100|100|,0;0;0|0;0;0|,100|100|,50;46;4|50;46;4|,50;46;4|50;46;4|,100|100|,100|100|
5,100|100|,50;46;4|50;46;4|,14.7|14.7|,50;46;4|50;46;4|,39;56;5|39;56;5|,39;56;5|39;56;5|,100|100|,0;0;0|0;0;0|,100|100|,39;56;5|39;56;5|,39;56;5|39;56;5|,100|100|,100|100|
6,100|100|,39;56;5|39;56;5|,17.1|17.1|,39;56;5|39;56;5|,35;57;8|35;57;8|,35;57;8|35;57;8|,100|100|,0;0;0|0;0;0|,100|100|,35;57;8|35;57;8|,35;57;8|35;57;8|,100|100|,100|100|
7,100|100|,35;57;8|35;57;8|,20.13|20.13|,35;57;8|35;57;8|,30;59;11|30;59;11|,30;59;11|30;59;11|,100|100|,0;0;0|0;0;0|,100|100|,30;59;11|30;59;11|,30;59;11|30;59;11|,100|100|,100|100|
8,100|100|,30;59;11|30;59;11|,22.81|22.81|,30;59;11|30;59;11|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,0;0;0|0;0;0|,100|100|,24;62;14|24;62;14|,24;62;14|24;62;14|,100|100|,100|100|
9,100|100|,24;62;14|24;62;14|,25.29|25.29|,24;62;14|24;62;14|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,0;0;0|0;0;0|,100|100|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,100|100|
