Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,90;2;6;2|90;2;6;2|,90;2;6;2|90;2;6;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;2;6;2|90;2;6;2|,90;2;6;2|90;2;6;2|,100|100|,100|100|
1,100|100|,90;2;6;2|90;2;6;2|,0.0|0.0|,90;2;6;2|90;2;6;2|,89;2;5;4|89;2;5;4|,89;2;5;4|89;2;5;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;2;5;4|89;2;5;4|,89;2;5;4|89;2;5;4|,100|100|,100|100|
2,100|100|,89;2;5;4|89;2;5;4|,0.0|0.0|,89;2;5;4|89;2;5;4|,89;1;6;4|89;1;6;4|,89;1;6;4|89;1;6;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;1;6;4|89;1;6;4|,89;1;6;4|89;1;6;4|,100|100|,100|100|
3,100|100|,89;1;6;4|89;1;6;4|,0.0|0.0|,89;1;6;4|89;1;6;4|,89;0;7;4|89;0;7;4|,89;0;7;4|89;0;7;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;0;7;4|89;0;7;4|,89;0;7;4|89;0;7;4|,100|100|,100|100|
4,100|100|,89;0;7;4|89;0;7;4|,0.0|0.0|,89;0;7;4|89;0;7;4|,89;0;4;7|89;0;4;7|,89;0;4;7|89;0;4;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;0;4;7|89;0;4;7|,89;0;4;7|89;0;4;7|,100|100|,100|100|
5,100|100|,89;0;4;7|89;0;4;7|,0.0|0.0|,89;0;4;7|89;0;4;7|,88;1;3;8|88;1;3;8|,88;1;3;8|88;1;3;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;3;8|88;1;3;8|,88;1;3;8|88;1;3;8|,100|100|,100|100|
6,100|100|,88;1;3;8|88;1;3;8|,0.0|0.0|,88;1;3;8|88;1;3;8|,88;1;2;9|88;1;2;9|,88;1;2;9|88;1;2;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;2;9|88;1;2;9|,88;1;2;9|88;1;2;9|,100|100|,100|100|
7,100|100|,88;1;2;9|88;1;2;9|,0.0|0.0|,88;1;2;9|88;1;2;9|,88;0;3;9|88;0;3;9|,88;0;3;9|88;0;3;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;0;3;9|88;0;3;9|,88;0;3;9|88;0;3;9|,100|100|,100|100|
8,100|100|,88;0;3;9|88;0;3;9|,0.0|0.0|,88;0;3;9|88;0;3;9|,87;1;3;9|87;1;3;9|,87;1;3;9|87;1;3;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;1;3;9|87;1;3;9|,87;1;3;9|87;1;3;9|,100|100|,100|100|
9,100|100|,87;1;3;9|87;1;3;9|,0.0|0.0|,87;1;3;9|87;1;3;9|,86;2;3;9|86;2;3;9|,86;2;3;9|86;2;3;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;2;3;9|86;2;3;9|,86;2;3;9|86;2;3;9|,100|100|,100|100|
10,100|100|,86;2;3;9|86;2;3;9|,0.0|0.0|,86;2;3;9|86;2;3;9|,84;2;5;9|84;2;5;9|,84;2;5;9|84;2;5;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;2;5;9|84;2;5;9|,84;2;5;9|84;2;5;9|,100|100|,100|100|
11,100|100|,84;2;5;9|84;2;5;9|,0.0|0.0|,84;2;5;9|84;2;5;9|,81;5;4;10|81;5;4;10|,81;5;4;10|81;5;4;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;5;4;10|81;5;4;10|,81;5;4;10|81;5;4;10|,100|100|,100|100|
12,100|100|,81;5;4;10|81;5;4;10|,0.0|0.0|,81;5;4;10|81;5;4;10|,80;2;8;10|80;2;8;10|,80;2;8;10|80;2;8;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;2;8;10|80;2;8;10|,80;2;8;10|80;2;8;10|,100|100|,100|100|
13,100|100|,80;2;8;10|80;2;8;10|,0.0|0.0|,80;2;8;10|80;2;8;10|,78;3;8;11|78;3;8;11|,78;3;8;11|78;3;8;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;3;8;11|78;3;8;11|,78;3;8;11|78;3;8;11|,100|100|,100|100|
14,100|100|,78;3;8;11|78;3;8;11|,0.0|0.0|,78;3;8;11|78;3;8;11|,75;4;10;11|75;4;10;11|,75;4;10;11|75;4;10;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;4;10;11|75;4;10;11|,75;4;10;11|75;4;10;11|,100|100|,100|100|
15,100|100|,75;4;10;11|75;4;10;11|,0.0|0.0|,75;4;10;11|75;4;10;11|,71;6;10;13|71;6;10;13|,71;6;10;13|71;6;10;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;6;10;13|71;6;10;13|,71;6;10;13|71;6;10;13|,100|100|,100|100|
16,100|100|,71;6;10;13|71;6;10;13|,0.0|0.0|,71;6;10;13|71;6;10;13|,70;4;12;14|70;4;12;14|,70;4;12;14|70;4;12;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;4;12;14|70;4;12;14|,70;4;12;14|70;4;12;14|,100|100|,100|100|
17,100|100|,70;4;12;14|70;4;12;14|,0.0|0.0|,70;4;12;14|70;4;12;14|,63;10;12;15|63;10;12;15|,63;10;12;15|63;10;12;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;10;12;15|63;10;12;15|,63;10;12;15|63;10;12;15|,100|100|,100|100|
18,100|100|,63;10;12;15|63;10;12;15|,0.0|0.0|,63;10;12;15|63;10;12;15|,61;5;17;17|61;5;17;17|,61;5;17;17|61;5;17;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;5;17;17|61;5;17;17|,61;5;17;17|61;5;17;17|,100|100|,100|100|
19,100|100|,61;5;17;17|61;5;17;17|,0.0|0.0|,61;5;17;17|61;5;17;17|,57;6;15;22|57;6;15;22|,57;6;15;22|57;6;15;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;6;15;22|57;6;15;22|,57;6;15;22|57;6;15;22|,100|100|,100|100|
20,100|100|,57;6;15;22|57;6;15;22|,0.0|0.0|,57;6;15;22|57;6;15;22|,56;5;14;25|56;5;14;25|,56;5;14;25|56;5;14;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;5;14;25|56;5;14;25|,56;5;14;25|56;5;14;25|,100|100|,100|100|
21,100|100|,56;5;14;25|56;5;14;25|,0.0|0.0|,56;5;14;25|56;5;14;25|,51;7;15;27|51;7;15;27|,51;7;15;27|51;7;15;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;7;15;27|51;7;15;27|,51;7;15;27|51;7;15;27|,100|100|,100|100|
22,100|100|,51;7;15;27|51;7;15;27|,0.0|0.0|,51;7;15;27|51;7;15;27|,49;3;19;29|49;3;19;29|,49;3;19;29|49;3;19;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;3;19;29|49;3;19;29|,49;3;19;29|49;3;19;29|,100|100|,100|100|
