Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
1,100|100|,85;15;0|85;15;0|,10.0|10.0|,85;15;0|85;15;0|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,0;0;0|0;0;0|,100|100|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,100|100|
2,100|100|,82;18;0|82;18;0|,10.3|10.3|,82;18;0|82;18;0|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,0;0;0|0;0;0|,100|100|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,100|100|
3,100|100|,73;25;2|73;25;2|,11.26|11.26|,73;25;2|73;25;2|,66;29;5|66;29;5|,66;29;5|66;29;5|,100|100|,0;0;0|0;0;0|,100|100|,66;29;5|66;29;5|,66;29;5|66;29;5|,100|100|,100|100|
4,100|100|,66;29;5|66;29;5|,12.47|12.47|,66;29;5|66;29;5|,61;33;6|61;33;6|,61;33;6|61;33;6|,100|100|,0;0;0|0;0;0|,100|100|,61;33;6|61;33;6|,61;33;6|61;33;6|,100|100|,100|100|
5,100|100|,61;33;6|61;33;6|,13.9|13.9|,61;33;6|61;33;6|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,0;0;0|0;0;0|,100|100|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,100|100|
6,100|100|,55;38;7|55;38;7|,15.61|15.61|,55;38;7|55;38;7|,47;46;7|47;46;7|,47;46;7|47;46;7|,100|100|,0;0;0|0;0;0|,100|100|,47;46;7|47;46;7|,47;46;7|47;46;7|,100|100|,100|100|
7,100|100|,47;46;7|47;46;7|,17.87|17.87|,47;46;7|47;46;7|,33;58;9|33;58;9|,33;58;9|33;58;9|,100|100|,0;0;0|0;0;0|,100|100|,33;58;9|33;58;9|,33;58;9|33;58;9|,100|100|,100|100|
8,100|100|,33;58;9|33;58;9|,20.99|20.99|,33;58;9|33;58;9|,24;64;12|24;64;12|,24;64;12|24;64;12|,100|100|,0;0;0|0;0;0|,100|100|,24;64;12|24;64;12|,24;64;12|24;64;12|,100|100|,100|100|
9,100|100|,24;64;12|24;64;12|,24.24|24.24|,24;64;12|24;64;12|,22;64;14|22;64;14|,22;64;14|22;64;14|,100|100|,0;0;0|0;0;0|,100|100|,22;64;14|22;64;14|,22;64;14|22;64;14|,100|100|,100|100|
10,100|100|,22;64;14|22;64;14|,27.01|27.01|,22;64;14|22;64;14|,13;71;16|13;71;16|,13;71;16|13;71;16|,100|100|,0;0;0|0;0;0|,100|100|,13;71;16|13;71;16|,13;71;16|13;71;16|,100|100|,100|100|
11,100|100|,13;71;16|13;71;16|,30.05|30.05|,13;71;16|13;71;16|,8;72;20|8;72;20|,8;72;20|8;72;20|,100|100|,0;0;0|0;0;0|,100|100|,8;72;20|8;72;20|,8;72;20|8;72;20|,100|100|,100|100|
12,100|100|,8;72;20|8;72;20|,32.75|32.75|,8;72;20|8;72;20|,5;73;22|5;73;22|,5;73;22|5;73;22|,100|100|,0;0;0|0;0;0|,100|100|,5;73;22|5;73;22|,5;73;22|5;73;22|,100|100|,100|100|
13,100|100|,5;73;22|5;73;22|,35.13|35.13|,5;73;22|5;73;22|,5;69;26|5;69;26|,5;69;26|5;69;26|,100|100|,0;0;0|0;0;0|,100|100|,5;69;26|5;69;26|,5;69;26|5;69;26|,100|100|,100|100|
14,100|100|,5;69;26|5;69;26|,36.76|36.76|,5;69;26|5;69;26|,2;69;29|2;69;29|,2;69;29|2;69;29|,100|100|,0;0;0|0;0;0|,100|100|,2;69;29|2;69;29|,2;69;29|2;69;29|,100|100|,100|100|
15,100|100|,2;69;29|2;69;29|,38.15|38.15|,2;69;29|2;69;29|,2;68;30|2;68;30|,2;68;30|2;68;30|,100|100|,0;0;0|0;0;0|,100|100|,2;68;30|2;68;30|,2;68;30|2;68;30|,100|100|,100|100|
16,100|100|,2;68;30|2;68;30|,39.23|39.23|,2;68;30|2;68;30|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,0;0;0|0;0;0|,100|100|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,100|100|
17,100|100|,2;64;34|2;64;34|,39.74|39.74|,2;64;34|2;64;34|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,0;0;0|0;0;0|,100|100|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,100|100|
18,100|100|,1;63;36|1;63;36|,40.08|40.08|,1;63;36|1;63;36|,1;62;37|1;62;37|,1;62;37|1;62;37|,100|100|,0;0;0|0;0;0|,100|100|,1;62;37|1;62;37|,1;62;37|1;62;37|,100|100|,100|100|
19,100|100|,1;62;37|1;62;37|,40.27|40.27|,1;62;37|1;62;37|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
20,100|100|,1;58;41|1;58;41|,40.03|40.03|,1;58;41|1;58;41|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
21,100|100|,1;55;44|1;55;44|,39.52|39.52|,1;55;44|1;55;44|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,0;0;0|0;0;0|,100|100|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,100|100|
22,100|100|,0;53;47|0;53;47|,38.9|38.9|,0;53;47|0;53;47|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,0;0;0|0;0;0|,100|100|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,100|100|
23,100|100|,0;50;50|0;50;50|,38.06|38.06|,0;50;50|0;50;50|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
24,100|100|,0;48;52|0;48;52|,37.15|37.15|,0;48;52|0;48;52|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
25,100|100|,0;44;56|0;44;56|,35.98|35.98|,0;44;56|0;44;56|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
26,100|100|,0;40;60|0;40;60|,34.58|34.58|,0;40;60|0;40;60|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
27,100|100|,0;37;63|0;37;63|,33.1|33.1|,0;37;63|0;37;63|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
28,100|100|,0;35;65|0;35;65|,31.63|31.63|,0;35;65|0;35;65|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
29,100|100|,0;33;67|0;33;67|,30.19|30.19|,0;33;67|0;33;67|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
30,100|100|,0;32;68|0;32;68|,28.86|28.86|,0;32;68|0;32;68|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
31,100|100|,0;32;68|0;32;68|,27.73|27.73|,0;32;68|0;32;68|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
32,100|100|,0;32;68|0;32;68|,26.77|26.77|,0;32;68|0;32;68|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
33,100|100|,0;31;69|0;31;69|,25.85|25.85|,0;31;69|0;31;69|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
34,100|100|,0;30;70|0;30;70|,24.98|24.98|,0;30;70|0;30;70|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
35,100|100|,0;28;72|0;28;72|,24.03|24.03|,0;28;72|0;28;72|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,0;0;0|0;0;0|,100|100|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,100|100|
36,100|100|,0;27;73|0;27;73|,23.13|23.13|,0;27;73|0;27;73|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
37,100|100|,0;24;76|0;24;76|,22.06|22.06|,0;24;76|0;24;76|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
38,100|100|,0;24;76|0;24;76|,21.15|21.15|,0;24;76|0;24;76|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
39,100|100|,0;23;77|0;23;77|,20.28|20.28|,0;23;77|0;23;77|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
40,100|100|,0;23;77|0;23;77|,19.53|19.53|,0;23;77|0;23;77|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
41,100|100|,0;23;77|0;23;77|,18.9|18.9|,0;23;77|0;23;77|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
42,100|100|,0;23;77|0;23;77|,18.37|18.37|,0;23;77|0;23;77|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
43,100|100|,0;22;78|0;22;78|,17.81|17.81|,0;22;78|0;22;78|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
44,100|100|,0;21;79|0;21;79|,17.24|17.24|,0;21;79|0;21;79|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
45,100|100|,0;19;81|0;19;81|,16.56|16.56|,0;19;81|0;19;81|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
46,100|100|,0;18;82|0;18;82|,15.87|15.87|,0;18;82|0;18;82|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
47,100|100|,0;18;82|0;18;82|,15.29|15.29|,0;18;82|0;18;82|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
48,100|100|,0;16;84|0;16;84|,14.6|14.6|,0;16;84|0;16;84|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
