Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,0;0;0|0;0;0|,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,100|100|
1,100|100|,89;10;1|89;10;1|,0.0|0.0|,89;10;1|89;10;1|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,0;0;0|0;0;0|,100|100|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,100|100|
2,100|100|,87;9;4|87;9;4|,0.0|0.0|,87;9;4|87;9;4|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,0;0;0|0;0;0|,100|100|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,100|100|
3,100|100|,82;13;5|82;13;5|,0.0|0.0|,82;13;5|82;13;5|,79;15;6|79;15;6|,79;15;6|79;15;6|,100|100|,0;0;0|0;0;0|,100|100|,79;15;6|79;15;6|,79;15;6|79;15;6|,100|100|,100|100|
4,100|100|,79;15;6|79;15;6|,0.0|0.0|,79;15;6|79;15;6|,72;15;13|72;15;13|,72;15;13|72;15;13|,100|100|,0;0;0|0;0;0|,100|100|,72;15;13|72;15;13|,72;15;13|72;15;13|,100|100|,100|100|
5,100|100|,72;15;13|72;15;13|,0.0|0.0|,72;15;13|72;15;13|,68;15;17|68;15;17|,68;15;17|68;15;17|,100|100|,0;0;0|0;0;0|,100|100|,68;15;17|68;15;17|,68;15;17|68;15;17|,100|100|,100|100|
6,100|100|,68;15;17|68;15;17|,0.0|0.0|,68;15;17|68;15;17|,65;16;19|65;16;19|,65;16;19|65;16;19|,100|100|,0;0;0|0;0;0|,100|100|,65;16;19|65;16;19|,65;16;19|65;16;19|,100|100|,100|100|
7,100|100|,65;16;19|65;16;19|,0.0|0.0|,65;16;19|65;16;19|,58;18;24|58;18;24|,58;18;24|58;18;24|,100|100|,0;0;0|0;0;0|,100|100|,58;18;24|58;18;24|,58;18;24|58;18;24|,100|100|,100|100|
8,100|100|,58;18;24|58;18;24|,0.0|0.0|,58;18;24|58;18;24|,56;14;30|56;14;30|,56;14;30|56;14;30|,100|100|,0;0;0|0;0;0|,100|100|,56;14;30|56;14;30|,56;14;30|56;14;30|,100|100|,100|100|
9,100|100|,56;14;30|56;14;30|,0.0|0.0|,56;14;30|56;14;30|,54;13;33|54;13;33|,54;13;33|54;13;33|,100|100|,0;0;0|0;0;0|,100|100|,54;13;33|54;13;33|,54;13;33|54;13;33|,100|100|,100|100|
10,100|100|,54;13;33|54;13;33|,0.0|0.0|,54;13;33|54;13;33|,53;13;34|53;13;34|,53;13;34|53;13;34|,100|100|,0;0;0|0;0;0|,100|100|,53;13;34|53;13;34|,53;13;34|53;13;34|,100|100|,100|100|
