Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,0;0;0|0;0;0|,100|100|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,100|100|
1,100|100|,82;17;1|82;17;1|,9.5|9.5|,82;17;1|82;17;1|,75;23;2|75;23;2|,75;23;2|75;23;2|,100|100|,0;0;0|0;0;0|,100|100|,75;23;2|75;23;2|,75;23;2|75;23;2|,100|100|,100|100|
2,100|100|,75;23;2|75;23;2|,9.78|9.78|,75;23;2|75;23;2|,67;27;6|67;27;6|,67;27;6|67;27;6|,100|100|,0;0;0|0;0;0|,100|100|,67;27;6|67;27;6|,67;27;6|67;27;6|,100|100|,100|100|
3,100|100|,67;27;6|67;27;6|,10.61|10.61|,67;27;6|67;27;6|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,0;0;0|0;0;0|,100|100|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,100|100|
4,100|100|,59;35;6|59;35;6|,11.72|11.72|,59;35;6|59;35;6|,53;40;7|53;40;7|,53;40;7|53;40;7|,100|100|,0;0;0|0;0;0|,100|100|,53;40;7|53;40;7|,53;40;7|53;40;7|,100|100|,100|100|
5,100|100|,53;40;7|53;40;7|,13.46|13.46|,53;40;7|53;40;7|,48;43;9|48;43;9|,48;43;9|48;43;9|,100|100|,0;0;0|0;0;0|,100|100|,48;43;9|48;43;9|,48;43;9|48;43;9|,100|100|,100|100|
6,100|100|,48;43;9|48;43;9|,15.44|15.44|,48;43;9|48;43;9|,44;46;10|44;46;10|,44;46;10|44;46;10|,100|100|,0;0;0|0;0;0|,100|100|,44;46;10|44;46;10|,44;46;10|44;46;10|,100|100|,100|100|
7,100|100|,44;46;10|44;46;10|,17.42|17.42|,44;46;10|44;46;10|,38;49;13|38;49;13|,38;49;13|38;49;13|,100|100|,0;0;0|0;0;0|,100|100|,38;49;13|38;49;13|,38;49;13|38;49;13|,100|100|,100|100|
8,100|100|,38;49;13|38;49;13|,19.41|19.41|,38;49;13|38;49;13|,30;55;15|30;55;15|,30;55;15|30;55;15|,100|100|,0;0;0|0;0;0|,100|100|,30;55;15|30;55;15|,30;55;15|30;55;15|,100|100|,100|100|
9,100|100|,30;55;15|30;55;15|,21.4|21.4|,30;55;15|30;55;15|,24;59;17|24;59;17|,24;59;17|24;59;17|,100|100|,0;0;0|0;0;0|,100|100|,24;59;17|24;59;17|,24;59;17|24;59;17|,100|100|,100|100|
10,100|100|,24;59;17|24;59;17|,23.69|23.69|,24;59;17|24;59;17|,19;63;18|19;63;18|,19;63;18|19;63;18|,100|100|,0;0;0|0;0;0|,100|100|,19;63;18|19;63;18|,19;63;18|19;63;18|,100|100|,100|100|
11,100|100|,19;63;18|19;63;18|,26.04|26.04|,19;63;18|19;63;18|,15;63;22|15;63;22|,15;63;22|15;63;22|,100|100|,0;0;0|0;0;0|,100|100|,15;63;22|15;63;22|,15;63;22|15;63;22|,100|100|,100|100|
12,100|100|,15;63;22|15;63;22|,28.43|28.43|,15;63;22|15;63;22|,9;66;25|9;66;25|,9;66;25|9;66;25|,100|100|,0;0;0|0;0;0|,100|100|,9;66;25|9;66;25|,9;66;25|9;66;25|,100|100|,100|100|
13,100|100|,9;66;25|9;66;25|,30.47|30.47|,9;66;25|9;66;25|,5;67;28|5;67;28|,5;67;28|5;67;28|,100|100|,0;0;0|0;0;0|,100|100|,5;67;28|5;67;28|,5;67;28|5;67;28|,100|100|,100|100|
14,100|100|,5;67;28|5;67;28|,32.5|32.5|,5;67;28|5;67;28|,1;67;32|1;67;32|,1;67;32|1;67;32|,100|100|,0;0;0|0;0;0|,100|100|,1;67;32|1;67;32|,1;67;32|1;67;32|,100|100|,100|100|
15,100|100|,1;67;32|1;67;32|,34.32|34.32|,1;67;32|1;67;32|,1;64;35|1;64;35|,1;64;35|1;64;35|,100|100|,0;0;0|0;0;0|,100|100|,1;64;35|1;64;35|,1;64;35|1;64;35|,100|100|,100|100|
16,100|100|,1;64;35|1;64;35|,35.87|35.87|,1;64;35|1;64;35|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,0;0;0|0;0;0|,100|100|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,100|100|
17,100|100|,1;61;38|1;61;38|,36.89|36.89|,1;61;38|1;61;38|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,0;0;0|0;0;0|,100|100|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,100|100|
18,100|100|,1;59;40|1;59;40|,37.46|37.46|,1;59;40|1;59;40|,0;56;44|0;56;44|,0;56;44|0;56;44|,100|100|,0;0;0|0;0;0|,100|100|,0;56;44|0;56;44|,0;56;44|0;56;44|,100|100|,100|100|
19,100|100|,0;56;44|0;56;44|,37.74|37.74|,0;56;44|0;56;44|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,0;0;0|0;0;0|,100|100|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,100|100|
20,100|100|,0;54;46|0;54;46|,37.68|37.68|,0;54;46|0;54;46|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,0;0;0|0;0;0|,100|100|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,100|100|
21,100|100|,0;53;47|0;53;47|,37.43|37.43|,0;53;47|0;53;47|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,0;0;0|0;0;0|,100|100|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,100|100|
22,100|100|,0;50;50|0;50;50|,37.11|37.11|,0;50;50|0;50;50|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
23,100|100|,0;48;52|0;48;52|,36.55|36.55|,0;48;52|0;48;52|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
24,100|100|,0;43;57|0;43;57|,35.86|35.86|,0;43;57|0;43;57|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
25,100|100|,0;39;61|0;39;61|,34.78|34.78|,0;39;61|0;39;61|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
26,100|100|,0;37;63|0;37;63|,33.47|33.47|,0;37;63|0;37;63|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
27,100|100|,0;36;64|0;36;64|,32.15|32.15|,0;36;64|0;36;64|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
28,100|100|,0;35;65|0;35;65|,30.92|30.92|,0;35;65|0;35;65|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
29,100|100|,0;32;68|0;32;68|,29.79|29.79|,0;32;68|0;32;68|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
30,100|100|,0;29;71|0;29;71|,28.52|28.52|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
31,100|100|,0;28;72|0;28;72|,27.14|27.14|,0;28;72|0;28;72|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
