Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;0;13;0|87;0;13;0|,0.0|0.0|,87;0;13;0|87;0;13;0|,85;2;10;3|85;2;10;3|,85;2;10;3|85;2;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;2;10;3|85;2;10;3|,85;2;10;3|85;2;10;3|,100|100|,100|100|
1,100|100|,85;2;10;3|85;2;10;3|,0.0|0.0|,85;2;10;3|85;2;10;3|,83;4;10;3|83;4;10;3|,83;4;10;3|83;4;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;4;10;3|83;4;10;3|,83;4;10;3|83;4;10;3|,100|100|,100|100|
2,100|100|,83;4;10;3|83;4;10;3|,0.0|0.0|,83;4;10;3|83;4;10;3|,74;10;11;5|74;10;11;5|,74;10;11;5|74;10;11;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;10;11;5|74;10;11;5|,74;10;11;5|74;10;11;5|,100|100|,100|100|
3,100|100|,74;10;11;5|74;10;11;5|,0.0|0.0|,74;10;11;5|74;10;11;5|,71;6;15;8|71;6;15;8|,71;6;15;8|71;6;15;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;6;15;8|71;6;15;8|,71;6;15;8|71;6;15;8|,100|100|,100|100|
4,100|100|,71;6;15;8|71;6;15;8|,0.0|0.0|,71;6;15;8|71;6;15;8|,65;8;16;11|65;8;16;11|,65;8;16;11|65;8;16;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;8;16;11|65;8;16;11|,65;8;16;11|65;8;16;11|,100|100|,100|100|
5,100|100|,65;8;16;11|65;8;16;11|,0.0|0.0|,65;8;16;11|65;8;16;11|,60;7;17;16|60;7;17;16|,60;7;17;16|60;7;17;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;7;17;16|60;7;17;16|,60;7;17;16|60;7;17;16|,100|100|,100|100|
6,100|100|,60;7;17;16|60;7;17;16|,0.0|0.0|,60;7;17;16|60;7;17;16|,54;10;15;21|54;10;15;21|,54;10;15;21|54;10;15;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;10;15;21|54;10;15;21|,54;10;15;21|54;10;15;21|,100|100|,100|100|
7,100|100|,54;10;15;21|54;10;15;21|,0.0|0.0|,54;10;15;21|54;10;15;21|,51;5;17;27|51;5;17;27|,51;5;17;27|51;5;17;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;5;17;27|51;5;17;27|,51;5;17;27|51;5;17;27|,100|100|,100|100|
8,100|100|,51;5;17;27|51;5;17;27|,0.0|0.0|,51;5;17;27|51;5;17;27|,45;10;18;27|45;10;18;27|,45;10;18;27|45;10;18;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;10;18;27|45;10;18;27|,45;10;18;27|45;10;18;27|,100|100|,100|100|
9,100|100|,45;10;18;27|45;10;18;27|,0.0|0.0|,45;10;18;27|45;10;18;27|,43;5;23;29|43;5;23;29|,43;5;23;29|43;5;23;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;5;23;29|43;5;23;29|,43;5;23;29|43;5;23;29|,100|100|,100|100|
