Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,0;0;0|0;0;0|,100|100|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,100|100|
1,100|100|,81;17;2|81;17;2|,10.2|10.2|,81;17;2|81;17;2|,78;20;2|78;20;2|,78;20;2|78;20;2|,100|100|,0;0;0|0;0;0|,100|100|,78;20;2|78;20;2|,78;20;2|78;20;2|,100|100|,100|100|
2,100|100|,78;20;2|78;20;2|,10.67|10.67|,78;20;2|78;20;2|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,0;0;0|0;0;0|,100|100|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,100|100|
3,100|100|,71;25;4|71;25;4|,11.57|11.57|,71;25;4|71;25;4|,65;31;4|65;31;4|,65;31;4|65;31;4|,100|100|,0;0;0|0;0;0|,100|100|,65;31;4|65;31;4|,65;31;4|65;31;4|,100|100|,100|100|
4,100|100|,65;31;4|65;31;4|,12.93|12.93|,65;31;4|65;31;4|,59;37;4|59;37;4|,59;37;4|59;37;4|,100|100|,0;0;0|0;0;0|,100|100|,59;37;4|59;37;4|,59;37;4|59;37;4|,100|100|,100|100|
5,100|100|,59;37;4|59;37;4|,14.69|14.69|,59;37;4|59;37;4|,55;40;5|55;40;5|,55;40;5|55;40;5|,100|100|,0;0;0|0;0;0|,100|100|,55;40;5|55;40;5|,55;40;5|55;40;5|,100|100|,100|100|
6,100|100|,55;40;5|55;40;5|,16.49|16.49|,55;40;5|55;40;5|,50;41;9|50;41;9|,50;41;9|50;41;9|,100|100|,0;0;0|0;0;0|,100|100|,50;41;9|50;41;9|,50;41;9|50;41;9|,100|100|,100|100|
7,100|100|,50;41;9|50;41;9|,18.12|18.12|,50;41;9|50;41;9|,45;43;12|45;43;12|,45;43;12|45;43;12|,100|100|,0;0;0|0;0;0|,100|100|,45;43;12|45;43;12|,45;43;12|45;43;12|,100|100|,100|100|
8,100|100|,45;43;12|45;43;12|,19.7|19.7|,45;43;12|45;43;12|,39;47;14|39;47;14|,39;47;14|39;47;14|,100|100|,0;0;0|0;0;0|,100|100|,39;47;14|39;47;14|,39;47;14|39;47;14|,100|100|,100|100|
9,100|100|,39;47;14|39;47;14|,21.44|21.44|,39;47;14|39;47;14|,23;60;17|23;60;17|,23;60;17|23;60;17|,100|100|,0;0;0|0;0;0|,100|100|,23;60;17|23;60;17|,23;60;17|23;60;17|,100|100|,100|100|
10,100|100|,23;60;17|23;60;17|,24.23|24.23|,23;60;17|23;60;17|,17;62;21|17;62;21|,17;62;21|17;62;21|,100|100|,0;0;0|0;0;0|,100|100|,17;62;21|17;62;21|,17;62;21|17;62;21|,100|100|,100|100|
11,100|100|,17;62;21|17;62;21|,26.79|26.79|,17;62;21|17;62;21|,10;68;22|10;68;22|,10;68;22|10;68;22|,100|100|,0;0;0|0;0;0|,100|100|,10;68;22|10;68;22|,10;68;22|10;68;22|,100|100|,100|100|
