Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
1,100|100|,83;16;1|83;16;1|,10.1|10.1|,83;16;1|83;16;1|,78;20;2|78;20;2|,78;20;2|78;20;2|,100|100|,0;0;0|0;0;0|,100|100|,78;20;2|78;20;2|,78;20;2|78;20;2|,100|100|,100|100|
2,100|100|,78;20;2|78;20;2|,10.58|10.58|,78;20;2|78;20;2|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,0;0;0|0;0;0|,100|100|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,100|100|
3,100|100|,71;26;3|71;26;3|,11.6|11.6|,71;26;3|71;26;3|,63;31;6|63;31;6|,63;31;6|63;31;6|,100|100|,0;0;0|0;0;0|,100|100|,63;31;6|63;31;6|,63;31;6|63;31;6|,100|100|,100|100|
4,100|100|,63;31;6|63;31;6|,12.96|12.96|,63;31;6|63;31;6|,52;42;6|52;42;6|,52;42;6|52;42;6|,100|100|,0;0;0|0;0;0|,100|100|,52;42;6|52;42;6|,52;42;6|52;42;6|,100|100|,100|100|
5,100|100|,52;42;6|52;42;6|,15.21|15.21|,52;42;6|52;42;6|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,0;0;0|0;0;0|,100|100|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,100|100|
6,100|100|,41;51;8|41;51;8|,18.03|18.03|,41;51;8|41;51;8|,34;56;10|34;56;10|,34;56;10|34;56;10|,100|100|,0;0;0|0;0;0|,100|100|,34;56;10|34;56;10|,34;56;10|34;56;10|,100|100|,100|100|
7,100|100|,34;56;10|34;56;10|,20.93|20.93|,34;56;10|34;56;10|,29;59;12|29;59;12|,29;59;12|29;59;12|,100|100|,0;0;0|0;0;0|,100|100|,29;59;12|29;59;12|,29;59;12|29;59;12|,100|100|,100|100|
8,100|100|,29;59;12|29;59;12|,23.69|23.69|,29;59;12|29;59;12|,24;64;12|24;64;12|,24;64;12|24;64;12|,100|100|,0;0;0|0;0;0|,100|100|,24;64;12|24;64;12|,24;64;12|24;64;12|,100|100|,100|100|
9,100|100|,24;64;12|24;64;12|,26.53|26.53|,24;64;12|24;64;12|,17;68;15|17;68;15|,17;68;15|17;68;15|,100|100|,0;0;0|0;0;0|,100|100|,17;68;15|17;68;15|,17;68;15|17;68;15|,100|100|,100|100|
10,100|100|,17;68;15|17;68;15|,29.35|29.35|,17;68;15|17;68;15|,13;71;16|13;71;16|,13;71;16|13;71;16|,100|100|,0;0;0|0;0;0|,100|100|,13;71;16|13;71;16|,13;71;16|13;71;16|,100|100|,100|100|
11,100|100|,13;71;16|13;71;16|,32.05|32.05|,13;71;16|13;71;16|,7;76;17|7;76;17|,7;76;17|7;76;17|,100|100|,0;0;0|0;0;0|,100|100|,7;76;17|7;76;17|,7;76;17|7;76;17|,100|100|,100|100|
12,100|100|,7;76;17|7;76;17|,34.84|34.84|,7;76;17|7;76;17|,4;75;21|4;75;21|,4;75;21|4;75;21|,100|100|,0;0;0|0;0;0|,100|100|,4;75;21|4;75;21|,4;75;21|4;75;21|,100|100|,100|100|
13,100|100|,4;75;21|4;75;21|,37.12|37.12|,4;75;21|4;75;21|,2;74;24|2;74;24|,2;74;24|2;74;24|,100|100|,0;0;0|0;0;0|,100|100|,2;74;24|2;74;24|,2;74;24|2;74;24|,100|100|,100|100|
14,100|100|,2;74;24|2;74;24|,38.95|38.95|,2;74;24|2;74;24|,1;71;28|1;71;28|,1;71;28|1;71;28|,100|100|,0;0;0|0;0;0|,100|100|,1;71;28|1;71;28|,1;71;28|1;71;28|,100|100|,100|100|
15,100|100|,1;71;28|1;71;28|,40.21|40.21|,1;71;28|1;71;28|,1;68;31|1;68;31|,1;68;31|1;68;31|,100|100|,0;0;0|0;0;0|,100|100|,1;68;31|1;68;31|,1;68;31|1;68;31|,100|100|,100|100|
16,100|100|,1;68;31|1;68;31|,40.98|40.98|,1;68;31|1;68;31|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,0;0;0|0;0;0|,100|100|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,100|100|
17,100|100|,1;63;36|1;63;36|,41.13|41.13|,1;63;36|1;63;36|,1;60;39|1;60;39|,1;60;39|1;60;39|,100|100|,0;0;0|0;0;0|,100|100|,1;60;39|1;60;39|,1;60;39|1;60;39|,100|100|,100|100|
18,100|100|,1;60;39|1;60;39|,40.96|40.96|,1;60;39|1;60;39|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
19,100|100|,1;58;41|1;58;41|,40.62|40.62|,1;58;41|1;58;41|,0;55;45|0;55;45|,0;55;45|0;55;45|,100|100|,0;0;0|0;0;0|,100|100|,0;55;45|0;55;45|,0;55;45|0;55;45|,100|100|,100|100|
20,100|100|,0;55;45|0;55;45|,40.02|40.02|,0;55;45|0;55;45|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,0;0;0|0;0;0|,100|100|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,100|100|
21,100|100|,0;52;48|0;52;48|,39.22|39.22|,0;52;48|0;52;48|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,0;0;0|0;0;0|,100|100|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,100|100|
22,100|100|,0;50;50|0;50;50|,38.34|38.34|,0;50;50|0;50;50|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
23,100|100|,0;49;51|0;49;51|,37.49|37.49|,0;49;51|0;49;51|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,0;0;0|0;0;0|,100|100|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,100|100|
24,100|100|,0;47;53|0;47;53|,36.56|36.56|,0;47;53|0;47;53|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
25,100|100|,0;46;54|0;46;54|,35.68|35.68|,0;46;54|0;46;54|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
26,100|100|,0;45;55|0;45;55|,34.83|34.83|,0;45;55|0;45;55|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
27,100|100|,0;42;58|0;42;58|,33.8|33.8|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
28,100|100|,0;40;60|0;40;60|,32.73|32.73|,0;40;60|0;40;60|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
29,100|100|,0;38;62|0;38;62|,31.62|31.62|,0;38;62|0;38;62|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
30,100|100|,0;36;64|0;36;64|,30.48|30.48|,0;36;64|0;36;64|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
31,100|100|,0;34;66|0;34;66|,29.31|29.31|,0;34;66|0;34;66|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
32,100|100|,0;33;67|0;33;67|,28.21|28.21|,0;33;67|0;33;67|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
33,100|100|,0;32;68|0;32;68|,27.18|27.18|,0;32;68|0;32;68|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
34,100|100|,0;32;68|0;32;68|,26.3|26.3|,0;32;68|0;32;68|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
35,100|100|,0;31;69|0;31;69|,25.46|25.46|,0;31;69|0;31;69|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
36,100|100|,0;29;71|0;29;71|,24.54|24.54|,0;29;71|0;29;71|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
