Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,0;0;0|0;0;0|,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,100|100|
1,100|100|,89;10;1|89;10;1|,0.0|0.0|,89;10;1|89;10;1|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,0;0;0|0;0;0|,100|100|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,100|100|
2,100|100|,82;17;1|82;17;1|,0.0|0.0|,82;17;1|82;17;1|,77;18;5|77;18;5|,77;18;5|77;18;5|,100|100|,0;0;0|0;0;0|,100|100|,77;18;5|77;18;5|,77;18;5|77;18;5|,100|100|,100|100|
3,100|100|,77;18;5|77;18;5|,0.0|0.0|,77;18;5|77;18;5|,71;22;7|71;22;7|,71;22;7|71;22;7|,100|100|,0;0;0|0;0;0|,100|100|,71;22;7|71;22;7|,71;22;7|71;22;7|,100|100|,100|100|
4,100|100|,71;22;7|71;22;7|,0.0|0.0|,71;22;7|71;22;7|,67;21;12|67;21;12|,67;21;12|67;21;12|,100|100|,0;0;0|0;0;0|,100|100|,67;21;12|67;21;12|,67;21;12|67;21;12|,100|100|,100|100|
5,100|100|,67;21;12|67;21;12|,0.0|0.0|,67;21;12|67;21;12|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,0;0;0|0;0;0|,100|100|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,100|100|
6,100|100|,57;27;16|57;27;16|,0.0|0.0|,57;27;16|57;27;16|,47;31;22|47;31;22|,47;31;22|47;31;22|,100|100|,0;0;0|0;0;0|,100|100|,47;31;22|47;31;22|,47;31;22|47;31;22|,100|100|,100|100|
7,100|100|,47;31;22|47;31;22|,0.0|0.0|,47;31;22|47;31;22|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,0;0;0|0;0;0|,100|100|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,100|100|
8,100|100|,42;29;29|42;29;29|,0.0|0.0|,42;29;29|42;29;29|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,0;0;0|0;0;0|,100|100|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,100|100|
9,100|100|,36;27;37|36;27;37|,0.0|0.0|,36;27;37|36;27;37|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,0;0;0|0;0;0|,100|100|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,100|100|
10,100|100|,32;26;42|32;26;42|,0.0|0.0|,32;26;42|32;26;42|,26;25;49|26;25;49|,26;25;49|26;25;49|,100|100|,0;0;0|0;0;0|,100|100|,26;25;49|26;25;49|,26;25;49|26;25;49|,100|100|,100|100|
11,100|100|,26;25;49|26;25;49|,0.0|0.0|,26;25;49|26;25;49|,21;27;52|21;27;52|,21;27;52|21;27;52|,100|100|,0;0;0|0;0;0|,100|100|,21;27;52|21;27;52|,21;27;52|21;27;52|,100|100|,100|100|
12,100|100|,21;27;52|21;27;52|,0.0|0.0|,21;27;52|21;27;52|,19;24;57|19;24;57|,19;24;57|19;24;57|,100|100|,0;0;0|0;0;0|,100|100|,19;24;57|19;24;57|,19;24;57|19;24;57|,100|100|,100|100|
13,100|100|,19;24;57|19;24;57|,0.0|0.0|,19;24;57|19;24;57|,16;23;61|16;23;61|,16;23;61|16;23;61|,100|100|,0;0;0|0;0;0|,100|100|,16;23;61|16;23;61|,16;23;61|16;23;61|,100|100|,100|100|
14,100|100|,16;23;61|16;23;61|,0.0|0.0|,16;23;61|16;23;61|,15;20;65|15;20;65|,15;20;65|15;20;65|,100|100|,0;0;0|0;0;0|,100|100|,15;20;65|15;20;65|,15;20;65|15;20;65|,100|100|,100|100|
15,100|100|,15;20;65|15;20;65|,0.0|0.0|,15;20;65|15;20;65|,15;17;68|15;17;68|,15;17;68|15;17;68|,100|100|,0;0;0|0;0;0|,100|100|,15;17;68|15;17;68|,15;17;68|15;17;68|,100|100|,100|100|
16,100|100|,15;17;68|15;17;68|,0.0|0.0|,15;17;68|15;17;68|,12;17;71|12;17;71|,12;17;71|12;17;71|,100|100|,0;0;0|0;0;0|,100|100|,12;17;71|12;17;71|,12;17;71|12;17;71|,100|100|,100|100|
17,100|100|,12;17;71|12;17;71|,0.0|0.0|,12;17;71|12;17;71|,11;17;72|11;17;72|,11;17;72|11;17;72|,100|100|,0;0;0|0;0;0|,100|100|,11;17;72|11;17;72|,11;17;72|11;17;72|,100|100|,100|100|
18,100|100|,11;17;72|11;17;72|,0.0|0.0|,11;17;72|11;17;72|,11;16;73|11;16;73|,11;16;73|11;16;73|,100|100|,0;0;0|0;0;0|,100|100|,11;16;73|11;16;73|,11;16;73|11;16;73|,100|100|,100|100|
19,100|100|,11;16;73|11;16;73|,0.0|0.0|,11;16;73|11;16;73|,9;14;77|9;14;77|,9;14;77|9;14;77|,100|100|,0;0;0|0;0;0|,100|100|,9;14;77|9;14;77|,9;14;77|9;14;77|,100|100|,100|100|
20,100|100|,9;14;77|9;14;77|,0.0|0.0|,9;14;77|9;14;77|,9;8;83|9;8;83|,9;8;83|9;8;83|,100|100|,0;0;0|0;0;0|,100|100|,9;8;83|9;8;83|,9;8;83|9;8;83|,100|100|,100|100|
21,100|100|,9;8;83|9;8;83|,0.0|0.0|,9;8;83|9;8;83|,9;6;85|9;6;85|,9;6;85|9;6;85|,100|100|,0;0;0|0;0;0|,100|100|,9;6;85|9;6;85|,9;6;85|9;6;85|,100|100|,100|100|
22,100|100|,9;6;85|9;6;85|,0.0|0.0|,9;6;85|9;6;85|,7;5;88|7;5;88|,7;5;88|7;5;88|,100|100|,0;0;0|0;0;0|,100|100|,7;5;88|7;5;88|,7;5;88|7;5;88|,100|100|,100|100|
