Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,93;7;0|93;7;0|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,0;0;0|0;0;0|,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,100|100|
1,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
2,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,71;23;6|71;23;6|,71;23;6|71;23;6|,100|100|,0;0;0|0;0;0|,100|100|,71;23;6|71;23;6|,71;23;6|71;23;6|,100|100|,100|100|
3,100|100|,71;23;6|71;23;6|,71;23;6|71;23;6|,67;20;13|67;20;13|,67;20;13|67;20;13|,100|100|,0;0;0|0;0;0|,100|100|,67;20;13|67;20;13|,67;20;13|67;20;13|,100|100|,100|100|
4,100|100|,67;20;13|67;20;13|,67;20;13|67;20;13|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,0;0;0|0;0;0|,100|100|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,100|100|
5,100|100|,62;27;11|62;27;11|,62;27;11|62;27;11|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,0;0;0|0;0;0|,100|100|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,100|100|
6,100|100|,56;30;14|56;30;14|,56;30;14|56;30;14|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,0;0;0|0;0;0|,100|100|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,100|100|
7,100|100|,52;30;18|52;30;18|,52;30;18|52;30;18|,53;26;21|53;26;21|,53;26;21|53;26;21|,100|100|,0;0;0|0;0;0|,100|100|,53;26;21|53;26;21|,53;26;21|53;26;21|,100|100|,100|100|
8,100|100|,53;26;21|53;26;21|,53;26;21|53;26;21|,48;31;21|48;31;21|,48;31;21|48;31;21|,100|100|,0;0;0|0;0;0|,100|100|,48;31;21|48;31;21|,48;31;21|48;31;21|,100|100|,100|100|
9,100|100|,48;31;21|48;31;21|,48;31;21|48;31;21|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,0;0;0|0;0;0|,100|100|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,100|100|
10,100|100|,46;31;23|46;31;23|,46;31;23|46;31;23|,44;33;23|44;33;23|,44;33;23|44;33;23|,100|100|,0;0;0|0;0;0|,100|100|,44;33;23|44;33;23|,44;33;23|44;33;23|,100|100|,100|100|
11,100|100|,44;33;23|44;33;23|,44;33;23|44;33;23|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,0;0;0|0;0;0|,100|100|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,100|100|
12,100|100|,41;32;27|41;32;27|,41;32;27|41;32;27|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,0;0;0|0;0;0|,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,100|100|
13,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,41;35;24|41;35;24|,41;35;24|41;35;24|,100|100|,0;0;0|0;0;0|,100|100|,41;35;24|41;35;24|,41;35;24|41;35;24|,100|100|,100|100|
14,100|100|,41;35;24|41;35;24|,41;35;24|41;35;24|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,0;0;0|0;0;0|,100|100|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,100|100|
15,100|100|,39;34;27|39;34;27|,39;34;27|39;34;27|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,0;0;0|0;0;0|,100|100|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,100|100|
16,100|100|,40;36;24|40;36;24|,40;36;24|40;36;24|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,0;0;0|0;0;0|,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,100|100|
17,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,0;0;0|0;0;0|,100|100|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,100|100|
18,100|100|,40;32;28|40;32;28|,40;32;28|40;32;28|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
