Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,0.0|0.0|,95;5;0|95;5;0|,94;6;0|94;6;0|,94;6;0|94;6;0|,100|100|,0;0;0|0;0;0|,100|100|,94;6;0|94;6;0|,94;6;0|94;6;0|,100|100|,100|100|
1,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,93;6;1|93;6;1|,93;6;1|93;6;1|,100|100|,0;0;0|0;0;0|,100|100|,93;6;1|93;6;1|,93;6;1|93;6;1|,100|100|,100|100|
2,100|100|,93;6;1|93;6;1|,0.0|0.0|,93;6;1|93;6;1|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,0;0;0|0;0;0|,100|100|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,100|100|
3,100|100|,89;9;2|89;9;2|,0.0|0.0|,89;9;2|89;9;2|,89;7;4|89;7;4|,89;7;4|89;7;4|,100|100|,0;0;0|0;0;0|,100|100|,89;7;4|89;7;4|,89;7;4|89;7;4|,100|100|,100|100|
4,100|100|,89;7;4|89;7;4|,0.0|0.0|,89;7;4|89;7;4|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,0;0;0|0;0;0|,100|100|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,100|100|
5,100|100|,86;9;5|86;9;5|,0.0|0.0|,86;9;5|86;9;5|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,0;0;0|0;0;0|,100|100|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,100|100|
6,100|100|,80;14;6|80;14;6|,0.0|0.0|,80;14;6|80;14;6|,74;18;8|74;18;8|,74;18;8|74;18;8|,100|100|,0;0;0|0;0;0|,100|100|,74;18;8|74;18;8|,74;18;8|74;18;8|,100|100|,100|100|
7,100|100|,74;18;8|74;18;8|,0.0|0.0|,74;18;8|74;18;8|,68;20;12|68;20;12|,68;20;12|68;20;12|,100|100|,0;0;0|0;0;0|,100|100|,68;20;12|68;20;12|,68;20;12|68;20;12|,100|100|,100|100|
8,100|100|,68;20;12|68;20;12|,0.0|0.0|,68;20;12|68;20;12|,58;28;14|58;28;14|,58;28;14|58;28;14|,100|100|,0;0;0|0;0;0|,100|100|,58;28;14|58;28;14|,58;28;14|58;28;14|,100|100|,100|100|
9,100|100|,58;28;14|58;28;14|,0.0|0.0|,58;28;14|58;28;14|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,0;0;0|0;0;0|,100|100|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,100|100|
10,100|100|,52;30;18|52;30;18|,0.0|0.0|,52;30;18|52;30;18|,46;32;22|46;32;22|,46;32;22|46;32;22|,100|100|,0;0;0|0;0;0|,100|100|,46;32;22|46;32;22|,46;32;22|46;32;22|,100|100|,100|100|
11,100|100|,46;32;22|46;32;22|,0.0|0.0|,46;32;22|46;32;22|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,0;0;0|0;0;0|,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,100|100|
12,100|100|,37;37;26|37;37;26|,0.0|0.0|,37;37;26|37;37;26|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,0;0;0|0;0;0|,100|100|,31;37;32|31;37;32|,31;37;32|31;37;32|,100|100|,100|100|
13,100|100|,31;37;32|31;37;32|,0.0|0.0|,31;37;32|31;37;32|,27;34;39|27;34;39|,27;34;39|27;34;39|,100|100|,0;0;0|0;0;0|,100|100|,27;34;39|27;34;39|,27;34;39|27;34;39|,100|100|,100|100|
14,100|100|,27;34;39|27;34;39|,0.0|0.0|,27;34;39|27;34;39|,24;27;49|24;27;49|,24;27;49|24;27;49|,100|100|,0;0;0|0;0;0|,100|100|,24;27;49|24;27;49|,24;27;49|24;27;49|,100|100|,100|100|
15,100|100|,24;27;49|24;27;49|,0.0|0.0|,24;27;49|24;27;49|,18;27;55|18;27;55|,18;27;55|18;27;55|,100|100|,0;0;0|0;0;0|,100|100|,18;27;55|18;27;55|,18;27;55|18;27;55|,100|100|,100|100|
16,100|100|,18;27;55|18;27;55|,0.0|0.0|,18;27;55|18;27;55|,16;24;60|16;24;60|,16;24;60|16;24;60|,100|100|,0;0;0|0;0;0|,100|100|,16;24;60|16;24;60|,16;24;60|16;24;60|,100|100|,100|100|
17,100|100|,16;24;60|16;24;60|,0.0|0.0|,16;24;60|16;24;60|,12;22;66|12;22;66|,12;22;66|12;22;66|,100|100|,0;0;0|0;0;0|,100|100|,12;22;66|12;22;66|,12;22;66|12;22;66|,100|100|,100|100|
18,100|100|,12;22;66|12;22;66|,0.0|0.0|,12;22;66|12;22;66|,11;19;70|11;19;70|,11;19;70|11;19;70|,100|100|,0;0;0|0;0;0|,100|100|,11;19;70|11;19;70|,11;19;70|11;19;70|,100|100|,100|100|
19,100|100|,11;19;70|11;19;70|,0.0|0.0|,11;19;70|11;19;70|,11;14;75|11;14;75|,11;14;75|11;14;75|,100|100|,0;0;0|0;0;0|,100|100|,11;14;75|11;14;75|,11;14;75|11;14;75|,100|100|,100|100|
