Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,0;0;0|0;0;0|,100|100|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,100|100|
1,100|100|,85;14;1|85;14;1|,9.9|9.9|,85;14;1|85;14;1|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
2,100|100|,84;15;1|84;15;1|,9.92|9.92|,84;15;1|84;15;1|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,0;0;0|0;0;0|,100|100|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,100|100|
3,100|100|,81;18;1|81;18;1|,10.23|10.23|,81;18;1|81;18;1|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
4,100|100|,77;22;1|77;22;1|,10.89|10.89|,77;22;1|77;22;1|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,0;0;0|0;0;0|,100|100|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,100|100|
5,100|100|,76;23;1|76;23;1|,11.56|11.56|,76;23;1|76;23;1|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,0;0;0|0;0;0|,100|100|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,100|100|
6,100|100|,70;26;4|70;26;4|,12.43|12.43|,70;26;4|70;26;4|,63;33;4|63;33;4|,63;33;4|63;33;4|,100|100|,0;0;0|0;0;0|,100|100|,63;33;4|63;33;4|,63;33;4|63;33;4|,100|100|,100|100|
7,100|100|,63;33;4|63;33;4|,13.86|13.86|,63;33;4|63;33;4|,52;44;4|52;44;4|,52;44;4|52;44;4|,100|100|,0;0;0|0;0;0|,100|100|,52;44;4|52;44;4|,52;44;4|52;44;4|,100|100|,100|100|
8,100|100|,52;44;4|52;44;4|,16.18|16.18|,52;44;4|52;44;4|,46;49;5|46;49;5|,46;49;5|46;49;5|,100|100|,0;0;0|0;0;0|,100|100|,46;49;5|46;49;5|,46;49;5|46;49;5|,100|100|,100|100|
9,100|100|,46;49;5|46;49;5|,18.66|18.66|,46;49;5|46;49;5|,36;54;10|36;54;10|,36;54;10|36;54;10|,100|100|,0;0;0|0;0;0|,100|100|,36;54;10|36;54;10|,36;54;10|36;54;10|,100|100|,100|100|
10,100|100|,36;54;10|36;54;10|,21.26|21.26|,36;54;10|36;54;10|,28;59;13|28;59;13|,28;59;13|28;59;13|,100|100|,0;0;0|0;0;0|,100|100|,28;59;13|28;59;13|,28;59;13|28;59;13|,100|100|,100|100|
11,100|100|,28;59;13|28;59;13|,23.97|23.97|,28;59;13|28;59;13|,22;61;17|22;61;17|,22;61;17|22;61;17|,100|100|,0;0;0|0;0;0|,100|100|,22;61;17|22;61;17|,22;61;17|22;61;17|,100|100|,100|100|
12,100|100|,22;61;17|22;61;17|,26.47|26.47|,22;61;17|22;61;17|,15;67;18|15;67;18|,15;67;18|15;67;18|,100|100|,0;0;0|0;0;0|,100|100|,15;67;18|15;67;18|,15;67;18|15;67;18|,100|100|,100|100|
13,100|100|,15;67;18|15;67;18|,29.2|29.2|,15;67;18|15;67;18|,14;64;22|14;64;22|,14;64;22|14;64;22|,100|100|,0;0;0|0;0;0|,100|100|,14;64;22|14;64;22|,14;64;22|14;64;22|,100|100|,100|100|
14,100|100|,14;64;22|14;64;22|,31.22|31.22|,14;64;22|14;64;22|,10;62;28|10;62;28|,10;62;28|10;62;28|,100|100|,0;0;0|0;0;0|,100|100|,10;62;28|10;62;28|,10;62;28|10;62;28|,100|100|,100|100|
15,100|100|,10;62;28|10;62;28|,32.74|32.74|,10;62;28|10;62;28|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,0;0;0|0;0;0|,100|100|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,100|100|
16,100|100|,8;63;29|8;63;29|,34.13|34.13|,8;63;29|8;63;29|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,0;0;0|0;0;0|,100|100|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,100|100|
17,100|100|,8;59;33|8;59;33|,34.91|34.91|,8;59;33|8;59;33|,6;58;36|6;58;36|,6;58;36|6;58;36|,100|100|,0;0;0|0;0;0|,100|100|,6;58;36|6;58;36|,6;58;36|6;58;36|,100|100|,100|100|
18,100|100|,6;58;36|6;58;36|,35.47|35.47|,6;58;36|6;58;36|,4;59;37|4;59;37|,4;59;37|4;59;37|,100|100|,0;0;0|0;0;0|,100|100|,4;59;37|4;59;37|,4;59;37|4;59;37|,100|100|,100|100|
19,100|100|,4;59;37|4;59;37|,36.05|36.05|,4;59;37|4;59;37|,4;56;40|4;56;40|,4;56;40|4;56;40|,100|100|,0;0;0|0;0;0|,100|100|,4;56;40|4;56;40|,4;56;40|4;56;40|,100|100|,100|100|
20,100|100|,4;56;40|4;56;40|,36.24|36.24|,4;56;40|4;56;40|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,0;0;0|0;0;0|,100|100|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,100|100|
21,100|100|,3;54;43|3;54;43|,36.21|36.21|,3;54;43|3;54;43|,3;53;44|3;53;44|,3;53;44|3;53;44|,100|100|,0;0;0|0;0;0|,100|100|,3;53;44|3;53;44|,3;53;44|3;53;44|,100|100|,100|100|
22,100|100|,3;53;44|3;53;44|,36.08|36.08|,3;53;44|3;53;44|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,0;0;0|0;0;0|,100|100|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,100|100|
23,100|100|,2;50;48|2;50;48|,35.66|35.66|,2;50;48|2;50;48|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,0;0;0|0;0;0|,100|100|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,100|100|
24,100|100|,2;49;49|2;49;49|,35.21|35.21|,2;49;49|2;49;49|,2;48;50|2;48;50|,2;48;50|2;48;50|,100|100|,0;0;0|0;0;0|,100|100|,2;48;50|2;48;50|,2;48;50|2;48;50|,100|100|,100|100|
25,100|100|,2;48;50|2;48;50|,34.73|34.73|,2;48;50|2;48;50|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,0;0;0|0;0;0|,100|100|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,100|100|
26,100|100|,2;46;52|2;46;52|,34.12|34.12|,2;46;52|2;46;52|,2;44;54|2;44;54|,2;44;54|2;44;54|,100|100|,0;0;0|0;0;0|,100|100|,2;44;54|2;44;54|,2;44;54|2;44;54|,100|100|,100|100|
27,100|100|,2;44;54|2;44;54|,33.4|33.4|,2;44;54|2;44;54|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
28,100|100|,1;42;57|1;42;57|,32.59|32.59|,1;42;57|1;42;57|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,0;0;0|0;0;0|,100|100|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,100|100|
