Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,0.0|0.0|,89;0;11;0|89;0;11;0|,85;4;9;2|85;4;9;2|,85;4;9;2|85;4;9;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;4;9;2|85;4;9;2|,85;4;9;2|85;4;9;2|,100|100|,100|100|
1,100|100|,85;4;9;2|85;4;9;2|,0.0|0.0|,85;4;9;2|85;4;9;2|,79;7;12;2|79;7;12;2|,79;7;12;2|79;7;12;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;7;12;2|79;7;12;2|,79;7;12;2|79;7;12;2|,100|100|,100|100|
2,100|100|,79;7;12;2|79;7;12;2|,0.0|0.0|,79;7;12;2|79;7;12;2|,70;13;10;7|70;13;10;7|,70;13;10;7|70;13;10;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;13;10;7|70;13;10;7|,70;13;10;7|70;13;10;7|,100|100|,100|100|
3,100|100|,70;13;10;7|70;13;10;7|,0.0|0.0|,70;13;10;7|70;13;10;7|,66;9;18;7|66;9;18;7|,66;9;18;7|66;9;18;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;9;18;7|66;9;18;7|,66;9;18;7|66;9;18;7|,100|100|,100|100|
4,100|100|,66;9;18;7|66;9;18;7|,0.0|0.0|,66;9;18;7|66;9;18;7|,58;11;20;11|58;11;20;11|,58;11;20;11|58;11;20;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;11;20;11|58;11;20;11|,58;11;20;11|58;11;20;11|,100|100|,100|100|
5,100|100|,58;11;20;11|58;11;20;11|,0.0|0.0|,58;11;20;11|58;11;20;11|,52;12;22;14|52;12;22;14|,52;12;22;14|52;12;22;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;12;22;14|52;12;22;14|,52;12;22;14|52;12;22;14|,100|100|,100|100|
6,100|100|,52;12;22;14|52;12;22;14|,0.0|0.0|,52;12;22;14|52;12;22;14|,47;10;24;19|47;10;24;19|,47;10;24;19|47;10;24;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;10;24;19|47;10;24;19|,47;10;24;19|47;10;24;19|,100|100|,100|100|
7,100|100|,47;10;24;19|47;10;24;19|,0.0|0.0|,47;10;24;19|47;10;24;19|,41;10;27;22|41;10;27;22|,41;10;27;22|41;10;27;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;10;27;22|41;10;27;22|,41;10;27;22|41;10;27;22|,100|100|,100|100|
8,100|100|,41;10;27;22|41;10;27;22|,0.0|0.0|,41;10;27;22|41;10;27;22|,37;8;30;25|37;8;30;25|,37;8;30;25|37;8;30;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;8;30;25|37;8;30;25|,37;8;30;25|37;8;30;25|,100|100|,100|100|
9,100|100|,37;8;30;25|37;8;30;25|,0.0|0.0|,37;8;30;25|37;8;30;25|,35;9;22;34|35;9;22;34|,35;9;22;34|35;9;22;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;9;22;34|35;9;22;34|,35;9;22;34|35;9;22;34|,100|100|,100|100|
10,100|100|,35;9;22;34|35;9;22;34|,0.0|0.0|,35;9;22;34|35;9;22;34|,33;4;25;38|33;4;25;38|,33;4;25;38|33;4;25;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;4;25;38|33;4;25;38|,33;4;25;38|33;4;25;38|,100|100|,100|100|
11,100|100|,33;4;25;38|33;4;25;38|,0.0|0.0|,33;4;25;38|33;4;25;38|,28;5;25;42|28;5;25;42|,28;5;25;42|28;5;25;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;5;25;42|28;5;25;42|,28;5;25;42|28;5;25;42|,100|100|,100|100|
12,100|100|,28;5;25;42|28;5;25;42|,0.0|0.0|,28;5;25;42|28;5;25;42|,25;4;25;46|25;4;25;46|,25;4;25;46|25;4;25;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;4;25;46|25;4;25;46|,25;4;25;46|25;4;25;46|,100|100|,100|100|
13,100|100|,25;4;25;46|25;4;25;46|,0.0|0.0|,25;4;25;46|25;4;25;46|,23;3;25;49|23;3;25;49|,23;3;25;49|23;3;25;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;3;25;49|23;3;25;49|,23;3;25;49|23;3;25;49|,100|100|,100|100|
14,100|100|,23;3;25;49|23;3;25;49|,0.0|0.0|,23;3;25;49|23;3;25;49|,22;1;26;51|22;1;26;51|,22;1;26;51|22;1;26;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;1;26;51|22;1;26;51|,22;1;26;51|22;1;26;51|,100|100|,100|100|
15,100|100|,22;1;26;51|22;1;26;51|,0.0|0.0|,22;1;26;51|22;1;26;51|,22;0;21;57|22;0;21;57|,22;0;21;57|22;0;21;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;0;21;57|22;0;21;57|,22;0;21;57|22;0;21;57|,100|100|,100|100|
16,100|100|,22;0;21;57|22;0;21;57|,0.0|0.0|,22;0;21;57|22;0;21;57|,19;3;11;67|19;3;11;67|,19;3;11;67|19;3;11;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;3;11;67|19;3;11;67|,19;3;11;67|19;3;11;67|,100|100|,100|100|
17,100|100|,19;3;11;67|19;3;11;67|,0.0|0.0|,19;3;11;67|19;3;11;67|,19;1;10;70|19;1;10;70|,19;1;10;70|19;1;10;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;1;10;70|19;1;10;70|,19;1;10;70|19;1;10;70|,100|100|,100|100|
18,100|100|,19;1;10;70|19;1;10;70|,0.0|0.0|,19;1;10;70|19;1;10;70|,18;1;9;72|18;1;9;72|,18;1;9;72|18;1;9;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;1;9;72|18;1;9;72|,18;1;9;72|18;1;9;72|,100|100|,100|100|
19,100|100|,18;1;9;72|18;1;9;72|,0.0|0.0|,18;1;9;72|18;1;9;72|,17;2;8;73|17;2;8;73|,17;2;8;73|17;2;8;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;2;8;73|17;2;8;73|,17;2;8;73|17;2;8;73|,100|100|,100|100|
20,100|100|,17;2;8;73|17;2;8;73|,0.0|0.0|,17;2;8;73|17;2;8;73|,16;2;4;78|16;2;4;78|,16;2;4;78|16;2;4;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;2;4;78|16;2;4;78|,16;2;4;78|16;2;4;78|,100|100|,100|100|
21,100|100|,16;2;4;78|16;2;4;78|,0.0|0.0|,16;2;4;78|16;2;4;78|,16;1;4;79|16;1;4;79|,16;1;4;79|16;1;4;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;1;4;79|16;1;4;79|,16;1;4;79|16;1;4;79|,100|100|,100|100|
22,100|100|,16;1;4;79|16;1;4;79|,0.0|0.0|,16;1;4;79|16;1;4;79|,16;0;2;82|16;0;2;82|,16;0;2;82|16;0;2;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;0;2;82|16;0;2;82|,16;0;2;82|16;0;2;82|,100|100|,100|100|
