Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.9|9.9|,86;14;0|86;14;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
2,100|100|,79;20;1|79;20;1|,10.42|10.42|,79;20;1|79;20;1|,74;25;1|74;25;1|,74;25;1|74;25;1|,100|100|,0;0;0|0;0;0|,100|100|,74;25;1|74;25;1|,74;25;1|74;25;1|,100|100|,100|100|
3,100|100|,74;25;1|74;25;1|,11.35|11.35|,74;25;1|74;25;1|,67;31;2|67;31;2|,67;31;2|67;31;2|,100|100|,0;0;0|0;0;0|,100|100|,67;31;2|67;31;2|,67;31;2|67;31;2|,100|100|,100|100|
4,100|100|,67;31;2|67;31;2|,12.75|12.75|,67;31;2|67;31;2|,53;43;4|53;43;4|,53;43;4|53;43;4|,100|100|,0;0;0|0;0;0|,100|100|,53;43;4|53;43;4|,53;43;4|53;43;4|,100|100|,100|100|
5,100|100|,53;43;4|53;43;4|,15.14|15.14|,53;43;4|53;43;4|,39;55;6|39;55;6|,39;55;6|39;55;6|,100|100|,0;0;0|0;0;0|,100|100|,39;55;6|39;55;6|,39;55;6|39;55;6|,100|100|,100|100|
6,100|100|,39;55;6|39;55;6|,18.37|18.37|,39;55;6|39;55;6|,32;62;6|32;62;6|,32;62;6|32;62;6|,100|100|,0;0;0|0;0;0|,100|100|,32;62;6|32;62;6|,32;62;6|32;62;6|,100|100|,100|100|
7,100|100|,32;62;6|32;62;6|,21.81|21.81|,32;62;6|32;62;6|,27;64;9|27;64;9|,27;64;9|27;64;9|,100|100|,0;0;0|0;0;0|,100|100|,27;64;9|27;64;9|,27;64;9|27;64;9|,100|100|,100|100|
8,100|100|,27;64;9|27;64;9|,24.94|24.94|,27;64;9|27;64;9|,20;67;13|20;67;13|,20;67;13|20;67;13|,100|100|,0;0;0|0;0;0|,100|100|,20;67;13|20;67;13|,20;67;13|20;67;13|,100|100|,100|100|
9,100|100|,20;67;13|20;67;13|,27.9|27.9|,20;67;13|20;67;13|,13;71;16|13;71;16|,13;71;16|13;71;16|,100|100|,0;0;0|0;0;0|,100|100|,13;71;16|13;71;16|,13;71;16|13;71;16|,100|100|,100|100|
10,100|100|,13;71;16|13;71;16|,30.81|30.81|,13;71;16|13;71;16|,10;71;19|10;71;19|,10;71;19|10;71;19|,100|100|,0;0;0|0;0;0|,100|100|,10;71;19|10;71;19|,10;71;19|10;71;19|,100|100|,100|100|
11,100|100|,10;71;19|10;71;19|,33.29|33.29|,10;71;19|10;71;19|,7;68;25|7;68;25|,7;68;25|7;68;25|,100|100|,0;0;0|0;0;0|,100|100|,7;68;25|7;68;25|,7;68;25|7;68;25|,100|100|,100|100|
12,100|100|,7;68;25|7;68;25|,35.1|35.1|,7;68;25|7;68;25|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,0;0;0|0;0;0|,100|100|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,100|100|
13,100|100|,4;70;26|4;70;26|,36.83|36.83|,4;70;26|4;70;26|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,0;0;0|0;0;0|,100|100|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,100|100|
14,100|100|,4;64;32|4;64;32|,37.71|37.71|,4;64;32|4;64;32|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,0;0;0|0;0;0|,100|100|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,100|100|
15,100|100|,3;59;38|3;59;38|,37.95|37.95|,3;59;38|3;59;38|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,0;0;0|0;0;0|,100|100|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,100|100|
16,100|100|,2;58;40|2;58;40|,38.06|38.06|,2;58;40|2;58;40|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,0;0;0|0;0;0|,100|100|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,100|100|
17,100|100|,2;55;43|2;55;43|,37.85|37.85|,2;55;43|2;55;43|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,0;0;0|0;0;0|,100|100|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,100|100|
18,100|100|,2;52;46|2;52;46|,37.37|37.37|,2;52;46|2;52;46|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,0;0;0|0;0;0|,100|100|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,100|100|
19,100|100|,2;49;49|2;49;49|,36.67|36.67|,2;49;49|2;49;49|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
20,100|100|,0;49;51|0;49;51|,36.07|36.07|,0;49;51|0;49;51|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
21,100|100|,0;49;51|0;49;51|,35.56|35.56|,0;49;51|0;49;51|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
