Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,96;0;4;0|96;0;4;0|,0.0|0.0|,96;0;4;0|96;0;4;0|,95;1;4;0|95;1;4;0|,95;1;4;0|95;1;4;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,95;1;4;0|95;1;4;0|,95;1;4;0|95;1;4;0|,100|100|,100|100|
1,100|100|,95;1;4;0|95;1;4;0|,0.0|0.0|,95;1;4;0|95;1;4;0|,91;5;3;1|91;5;3;1|,91;5;3;1|91;5;3;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;5;3;1|91;5;3;1|,91;5;3;1|91;5;3;1|,100|100|,100|100|
2,100|100|,91;5;3;1|91;5;3;1|,0.0|0.0|,91;5;3;1|91;5;3;1|,90;3;5;2|90;3;5;2|,90;3;5;2|90;3;5;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;3;5;2|90;3;5;2|,90;3;5;2|90;3;5;2|,100|100|,100|100|
3,100|100|,90;3;5;2|90;3;5;2|,0.0|0.0|,90;3;5;2|90;3;5;2|,87;5;3;5|87;5;3;5|,87;5;3;5|87;5;3;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;5;3;5|87;5;3;5|,87;5;3;5|87;5;3;5|,100|100|,100|100|
4,100|100|,87;5;3;5|87;5;3;5|,0.0|0.0|,87;5;3;5|87;5;3;5|,86;6;3;5|86;6;3;5|,86;6;3;5|86;6;3;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;6;3;5|86;6;3;5|,86;6;3;5|86;6;3;5|,100|100|,100|100|
5,100|100|,86;6;3;5|86;6;3;5|,0.0|0.0|,86;6;3;5|86;6;3;5|,84;6;5;5|84;6;5;5|,84;6;5;5|84;6;5;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;6;5;5|84;6;5;5|,84;6;5;5|84;6;5;5|,100|100|,100|100|
6,100|100|,84;6;5;5|84;6;5;5|,0.0|0.0|,84;6;5;5|84;6;5;5|,83;3;7;7|83;3;7;7|,83;3;7;7|83;3;7;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;3;7;7|83;3;7;7|,83;3;7;7|83;3;7;7|,100|100|,100|100|
7,100|100|,83;3;7;7|83;3;7;7|,0.0|0.0|,83;3;7;7|83;3;7;7|,81;3;9;7|81;3;9;7|,81;3;9;7|81;3;9;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;3;9;7|81;3;9;7|,81;3;9;7|81;3;9;7|,100|100|,100|100|
8,100|100|,81;3;9;7|81;3;9;7|,0.0|0.0|,81;3;9;7|81;3;9;7|,79;3;8;10|79;3;8;10|,79;3;8;10|79;3;8;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;3;8;10|79;3;8;10|,79;3;8;10|79;3;8;10|,100|100|,100|100|
9,100|100|,79;3;8;10|79;3;8;10|,0.0|0.0|,79;3;8;10|79;3;8;10|,77;4;5;14|77;4;5;14|,77;4;5;14|77;4;5;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;4;5;14|77;4;5;14|,77;4;5;14|77;4;5;14|,100|100|,100|100|
10,100|100|,77;4;5;14|77;4;5;14|,0.0|0.0|,77;4;5;14|77;4;5;14|,76;2;6;16|76;2;6;16|,76;2;6;16|76;2;6;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;2;6;16|76;2;6;16|,76;2;6;16|76;2;6;16|,100|100|,100|100|
11,100|100|,76;2;6;16|76;2;6;16|,0.0|0.0|,76;2;6;16|76;2;6;16|,75;2;6;17|75;2;6;17|,75;2;6;17|75;2;6;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;2;6;17|75;2;6;17|,75;2;6;17|75;2;6;17|,100|100|,100|100|
