Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,0;0;0|0;0;0|,100|100|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,100|100|
1,100|100|,90;9;1|90;9;1|,0.0|0.0|,90;9;1|90;9;1|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
2,100|100|,86;13;1|86;13;1|,0.0|0.0|,86;13;1|86;13;1|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,0;0;0|0;0;0|,100|100|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,100|100|
3,100|100|,82;13;5|82;13;5|,0.0|0.0|,82;13;5|82;13;5|,77;18;5|77;18;5|,77;18;5|77;18;5|,100|100|,0;0;0|0;0;0|,100|100|,77;18;5|77;18;5|,77;18;5|77;18;5|,100|100|,100|100|
4,100|100|,77;18;5|77;18;5|,0.0|0.0|,77;18;5|77;18;5|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,0;0;0|0;0;0|,100|100|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,100|100|
5,100|100|,69;21;10|69;21;10|,0.0|0.0|,69;21;10|69;21;10|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,0;0;0|0;0;0|,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,100|100|
6,100|100|,68;22;10|68;22;10|,0.0|0.0|,68;22;10|68;22;10|,65;25;10|65;25;10|,65;25;10|65;25;10|,100|100|,0;0;0|0;0;0|,100|100|,65;25;10|65;25;10|,65;25;10|65;25;10|,100|100|,100|100|
7,100|100|,65;25;10|65;25;10|,0.0|0.0|,65;25;10|65;25;10|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,0;0;0|0;0;0|,100|100|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,100|100|
8,100|100|,60;23;17|60;23;17|,0.0|0.0|,60;23;17|60;23;17|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,0;0;0|0;0;0|,100|100|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,100|100|
9,100|100|,59;26;15|59;26;15|,0.0|0.0|,59;26;15|59;26;15|,56;27;17|56;27;17|,56;27;17|56;27;17|,100|100|,0;0;0|0;0;0|,100|100|,56;27;17|56;27;17|,56;27;17|56;27;17|,100|100|,100|100|
10,100|100|,56;27;17|56;27;17|,0.0|0.0|,56;27;17|56;27;17|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,0;0;0|0;0;0|,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,100|100|
11,100|100|,55;25;20|55;25;20|,0.0|0.0|,55;25;20|55;25;20|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,0;0;0|0;0;0|,100|100|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,100|100|
12,100|100|,51;28;21|51;28;21|,0.0|0.0|,51;28;21|51;28;21|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,0;0;0|0;0;0|,100|100|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,100|100|
13,100|100|,46;31;23|46;31;23|,0.0|0.0|,46;31;23|46;31;23|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,0;0;0|0;0;0|,100|100|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,100|100|
14,100|100|,51;28;21|51;28;21|,0.0|0.0|,51;28;21|51;28;21|,51;24;25|51;24;25|,51;24;25|51;24;25|,100|100|,0;0;0|0;0;0|,100|100|,51;24;25|51;24;25|,51;24;25|51;24;25|,100|100|,100|100|
15,100|100|,51;24;25|51;24;25|,0.0|0.0|,51;24;25|51;24;25|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,0;0;0|0;0;0|,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,100|100|
16,100|100|,49;25;26|49;25;26|,0.0|0.0|,49;25;26|49;25;26|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,0;0;0|0;0;0|,100|100|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,100|100|
17,100|100|,47;27;26|47;27;26|,0.0|0.0|,47;27;26|47;27;26|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,0;0;0|0;0;0|,100|100|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,100|100|
18,100|100|,46;29;25|46;29;25|,0.0|0.0|,46;29;25|46;29;25|,48;27;25|48;27;25|,48;27;25|48;27;25|,100|100|,0;0;0|0;0;0|,100|100|,48;27;25|48;27;25|,48;27;25|48;27;25|,100|100|,100|100|
19,100|100|,48;27;25|48;27;25|,0.0|0.0|,48;27;25|48;27;25|,48;22;30|48;22;30|,48;22;30|48;22;30|,100|100|,0;0;0|0;0;0|,100|100|,48;22;30|48;22;30|,48;22;30|48;22;30|,100|100|,100|100|
20,100|100|,48;22;30|48;22;30|,0.0|0.0|,48;22;30|48;22;30|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,0;0;0|0;0;0|,100|100|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,100|100|
21,100|100|,51;21;28|51;21;28|,0.0|0.0|,51;21;28|51;21;28|,52;25;23|52;25;23|,52;25;23|52;25;23|,100|100|,0;0;0|0;0;0|,100|100|,52;25;23|52;25;23|,52;25;23|52;25;23|,100|100|,100|100|
22,100|100|,52;25;23|52;25;23|,0.0|0.0|,52;25;23|52;25;23|,53;25;22|53;25;22|,53;25;22|53;25;22|,100|100|,0;0;0|0;0;0|,100|100|,53;25;22|53;25;22|,53;25;22|53;25;22|,100|100|,100|100|
23,100|100|,53;25;22|53;25;22|,0.0|0.0|,53;25;22|53;25;22|,56;19;25|56;19;25|,56;19;25|56;19;25|,100|100|,0;0;0|0;0;0|,100|100|,56;19;25|56;19;25|,56;19;25|56;19;25|,100|100|,100|100|
24,100|100|,56;19;25|56;19;25|,0.0|0.0|,56;19;25|56;19;25|,58;20;22|58;20;22|,58;20;22|58;20;22|,100|100|,0;0;0|0;0;0|,100|100|,58;20;22|58;20;22|,58;20;22|58;20;22|,100|100|,100|100|
25,100|100|,58;20;22|58;20;22|,0.0|0.0|,58;20;22|58;20;22|,58;23;19|58;23;19|,58;23;19|58;23;19|,100|100|,0;0;0|0;0;0|,100|100|,58;23;19|58;23;19|,58;23;19|58;23;19|,100|100|,100|100|
26,100|100|,58;23;19|58;23;19|,0.0|0.0|,58;23;19|58;23;19|,54;27;19|54;27;19|,54;27;19|54;27;19|,100|100|,0;0;0|0;0;0|,100|100|,54;27;19|54;27;19|,54;27;19|54;27;19|,100|100|,100|100|
27,100|100|,54;27;19|54;27;19|,0.0|0.0|,54;27;19|54;27;19|,50;27;23|50;27;23|,50;27;23|50;27;23|,100|100|,0;0;0|0;0;0|,100|100|,50;27;23|50;27;23|,50;27;23|50;27;23|,100|100|,100|100|
28,100|100|,50;27;23|50;27;23|,0.0|0.0|,50;27;23|50;27;23|,46;32;22|46;32;22|,46;32;22|46;32;22|,100|100|,0;0;0|0;0;0|,100|100|,46;32;22|46;32;22|,46;32;22|46;32;22|,100|100|,100|100|
29,100|100|,46;32;22|46;32;22|,0.0|0.0|,46;32;22|46;32;22|,48;31;21|48;31;21|,48;31;21|48;31;21|,100|100|,0;0;0|0;0;0|,100|100|,48;31;21|48;31;21|,48;31;21|48;31;21|,100|100|,100|100|
30,100|100|,48;31;21|48;31;21|,0.0|0.0|,48;31;21|48;31;21|,46;30;24|46;30;24|,46;30;24|46;30;24|,100|100|,0;0;0|0;0;0|,100|100|,46;30;24|46;30;24|,46;30;24|46;30;24|,100|100|,100|100|
31,100|100|,46;30;24|46;30;24|,0.0|0.0|,46;30;24|46;30;24|,47;29;24|47;29;24|,47;29;24|47;29;24|,100|100|,0;0;0|0;0;0|,100|100|,47;29;24|47;29;24|,47;29;24|47;29;24|,100|100|,100|100|
32,100|100|,47;29;24|47;29;24|,0.0|0.0|,47;29;24|47;29;24|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,0;0;0|0;0;0|,100|100|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,100|100|
33,100|100|,46;29;25|46;29;25|,0.0|0.0|,46;29;25|46;29;25|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,0;0;0|0;0;0|,100|100|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,100|100|
34,100|100|,46;29;25|46;29;25|,0.0|0.0|,46;29;25|46;29;25|,49;29;22|49;29;22|,49;29;22|49;29;22|,100|100|,0;0;0|0;0;0|,100|100|,49;29;22|49;29;22|,49;29;22|49;29;22|,100|100|,100|100|
35,100|100|,49;29;22|49;29;22|,0.0|0.0|,49;29;22|49;29;22|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,0;0;0|0;0;0|,100|100|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,100|100|
36,100|100|,43;33;24|43;33;24|,0.0|0.0|,43;33;24|43;33;24|,45;30;25|45;30;25|,45;30;25|45;30;25|,100|100|,0;0;0|0;0;0|,100|100|,45;30;25|45;30;25|,45;30;25|45;30;25|,100|100|,100|100|
37,100|100|,45;30;25|45;30;25|,0.0|0.0|,45;30;25|45;30;25|,45;30;25|45;30;25|,45;30;25|45;30;25|,100|100|,0;0;0|0;0;0|,100|100|,45;30;25|45;30;25|,45;30;25|45;30;25|,100|100|,100|100|
