Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,86;4;9;1|86;4;9;1|,86;4;9;1|86;4;9;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;4;9;1|86;4;9;1|,86;4;9;1|86;4;9;1|,100|100|,100|100|
1,100|100|,86;4;9;1|86;4;9;1|,0.0|0.0|,86;4;9;1|86;4;9;1|,82;6;8;4|82;6;8;4|,82;6;8;4|82;6;8;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;6;8;4|82;6;8;4|,82;6;8;4|82;6;8;4|,100|100|,100|100|
2,100|100|,82;6;8;4|82;6;8;4|,0.0|0.0|,82;6;8;4|82;6;8;4|,80;6;8;6|80;6;8;6|,80;6;8;6|80;6;8;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;6;8;6|80;6;8;6|,80;6;8;6|80;6;8;6|,100|100|,100|100|
3,100|100|,80;6;8;6|80;6;8;6|,0.0|0.0|,80;6;8;6|80;6;8;6|,73;9;11;7|73;9;11;7|,73;9;11;7|73;9;11;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;9;11;7|73;9;11;7|,73;9;11;7|73;9;11;7|,100|100|,100|100|
4,100|100|,73;9;11;7|73;9;11;7|,0.0|0.0|,73;9;11;7|73;9;11;7|,69;8;15;8|69;8;15;8|,69;8;15;8|69;8;15;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;8;15;8|69;8;15;8|,69;8;15;8|69;8;15;8|,100|100|,100|100|
5,100|100|,69;8;15;8|69;8;15;8|,0.0|0.0|,69;8;15;8|69;8;15;8|,62;9;17;12|62;9;17;12|,62;9;17;12|62;9;17;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;9;17;12|62;9;17;12|,62;9;17;12|62;9;17;12|,100|100|,100|100|
6,100|100|,62;9;17;12|62;9;17;12|,0.0|0.0|,62;9;17;12|62;9;17;12|,59;6;17;18|59;6;17;18|,59;6;17;18|59;6;17;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;6;17;18|59;6;17;18|,59;6;17;18|59;6;17;18|,100|100|,100|100|
7,100|100|,59;6;17;18|59;6;17;18|,0.0|0.0|,59;6;17;18|59;6;17;18|,58;4;17;21|58;4;17;21|,58;4;17;21|58;4;17;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;4;17;21|58;4;17;21|,58;4;17;21|58;4;17;21|,100|100|,100|100|
8,100|100|,58;4;17;21|58;4;17;21|,0.0|0.0|,58;4;17;21|58;4;17;21|,53;7;18;22|53;7;18;22|,53;7;18;22|53;7;18;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;7;18;22|53;7;18;22|,53;7;18;22|53;7;18;22|,100|100|,100|100|
9,100|100|,53;7;18;22|53;7;18;22|,0.0|0.0|,53;7;18;22|53;7;18;22|,45;10;19;26|45;10;19;26|,45;10;19;26|45;10;19;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;10;19;26|45;10;19;26|,45;10;19;26|45;10;19;26|,100|100|,100|100|
10,100|100|,45;10;19;26|45;10;19;26|,0.0|0.0|,45;10;19;26|45;10;19;26|,39;11;20;30|39;11;20;30|,39;11;20;30|39;11;20;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,39;11;20;30|39;11;20;30|,39;11;20;30|39;11;20;30|,100|100|,100|100|
11,100|100|,39;11;20;30|39;11;20;30|,0.0|0.0|,39;11;20;30|39;11;20;30|,36;7;21;36|36;7;21;36|,36;7;21;36|36;7;21;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;7;21;36|36;7;21;36|,36;7;21;36|36;7;21;36|,100|100|,100|100|
12,100|100|,36;7;21;36|36;7;21;36|,0.0|0.0|,36;7;21;36|36;7;21;36|,30;8;23;39|30;8;23;39|,30;8;23;39|30;8;23;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;8;23;39|30;8;23;39|,30;8;23;39|30;8;23;39|,100|100|,100|100|
13,100|100|,30;8;23;39|30;8;23;39|,0.0|0.0|,30;8;23;39|30;8;23;39|,21;14;20;45|21;14;20;45|,21;14;20;45|21;14;20;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;14;20;45|21;14;20;45|,21;14;20;45|21;14;20;45|,100|100|,100|100|
14,100|100|,21;14;20;45|21;14;20;45|,0.0|0.0|,21;14;20;45|21;14;20;45|,19;7;27;47|19;7;27;47|,19;7;27;47|19;7;27;47|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;7;27;47|19;7;27;47|,19;7;27;47|19;7;27;47|,100|100|,100|100|
15,100|100|,19;7;27;47|19;7;27;47|,0.0|0.0|,19;7;27;47|19;7;27;47|,17;5;25;53|17;5;25;53|,17;5;25;53|17;5;25;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;5;25;53|17;5;25;53|,17;5;25;53|17;5;25;53|,100|100|,100|100|
16,100|100|,17;5;25;53|17;5;25;53|,0.0|0.0|,17;5;25;53|17;5;25;53|,15;4;24;57|15;4;24;57|,15;4;24;57|15;4;24;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;4;24;57|15;4;24;57|,15;4;24;57|15;4;24;57|,100|100|,100|100|
17,100|100|,15;4;24;57|15;4;24;57|,0.0|0.0|,15;4;24;57|15;4;24;57|,15;2;21;62|15;2;21;62|,15;2;21;62|15;2;21;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;2;21;62|15;2;21;62|,15;2;21;62|15;2;21;62|,100|100|,100|100|
18,100|100|,15;2;21;62|15;2;21;62|,0.0|0.0|,15;2;21;62|15;2;21;62|,14;1;18;67|14;1;18;67|,14;1;18;67|14;1;18;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;1;18;67|14;1;18;67|,14;1;18;67|14;1;18;67|,100|100|,100|100|
19,100|100|,14;1;18;67|14;1;18;67|,0.0|0.0|,14;1;18;67|14;1;18;67|,12;3;14;71|12;3;14;71|,12;3;14;71|12;3;14;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;3;14;71|12;3;14;71|,12;3;14;71|12;3;14;71|,100|100|,100|100|
20,100|100|,12;3;14;71|12;3;14;71|,0.0|0.0|,12;3;14;71|12;3;14;71|,11;1;15;73|11;1;15;73|,11;1;15;73|11;1;15;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;15;73|11;1;15;73|,11;1;15;73|11;1;15;73|,100|100|,100|100|
21,100|100|,11;1;15;73|11;1;15;73|,0.0|0.0|,11;1;15;73|11;1;15;73|,11;1;12;76|11;1;12;76|,11;1;12;76|11;1;12;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;12;76|11;1;12;76|,11;1;12;76|11;1;12;76|,100|100|,100|100|
22,100|100|,11;1;12;76|11;1;12;76|,0.0|0.0|,11;1;12;76|11;1;12;76|,10;1;12;77|10;1;12;77|,10;1;12;77|10;1;12;77|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;12;77|10;1;12;77|,10;1;12;77|10;1;12;77|,100|100|,100|100|
23,100|100|,10;1;12;77|10;1;12;77|,0.0|0.0|,10;1;12;77|10;1;12;77|,9;1;13;77|9;1;13;77|,9;1;13;77|9;1;13;77|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;1;13;77|9;1;13;77|,9;1;13;77|9;1;13;77|,100|100|,100|100|
24,100|100|,9;1;13;77|9;1;13;77|,0.0|0.0|,9;1;13;77|9;1;13;77|,9;0;13;78|9;0;13;78|,9;0;13;78|9;0;13;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;13;78|9;0;13;78|,9;0;13;78|9;0;13;78|,100|100|,100|100|
25,100|100|,9;0;13;78|9;0;13;78|,0.0|0.0|,9;0;13;78|9;0;13;78|,8;1;9;82|8;1;9;82|,8;1;9;82|8;1;9;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;1;9;82|8;1;9;82|,8;1;9;82|8;1;9;82|,100|100|,100|100|
26,100|100|,8;1;9;82|8;1;9;82|,0.0|0.0|,8;1;9;82|8;1;9;82|,8;0;10;82|8;0;10;82|,8;0;10;82|8;0;10;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;0;10;82|8;0;10;82|,8;0;10;82|8;0;10;82|,100|100|,100|100|
27,100|100|,8;0;10;82|8;0;10;82|,0.0|0.0|,8;0;10;82|8;0;10;82|,7;1;10;82|7;1;10;82|,7;1;10;82|7;1;10;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;10;82|7;1;10;82|,7;1;10;82|7;1;10;82|,100|100|,100|100|
28,100|100|,7;1;10;82|7;1;10;82|,0.0|0.0|,7;1;10;82|7;1;10;82|,7;0;9;84|7;0;9;84|,7;0;9;84|7;0;9;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;9;84|7;0;9;84|,7;0;9;84|7;0;9;84|,100|100|,100|100|
29,100|100|,7;0;9;84|7;0;9;84|,0.0|0.0|,7;0;9;84|7;0;9;84|,7;0;7;86|7;0;7;86|,7;0;7;86|7;0;7;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;7;86|7;0;7;86|,7;0;7;86|7;0;7;86|,100|100|,100|100|
30,100|100|,7;0;7;86|7;0;7;86|,0.0|0.0|,7;0;7;86|7;0;7;86|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,100|100|
31,100|100|,7;0;6;87|7;0;6;87|,0.0|0.0|,7;0;6;87|7;0;6;87|,7;0;4;89|7;0;4;89|,7;0;4;89|7;0;4;89|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;4;89|7;0;4;89|,7;0;4;89|7;0;4;89|,100|100|,100|100|
32,100|100|,7;0;4;89|7;0;4;89|,0.0|0.0|,7;0;4;89|7;0;4;89|,7;0;4;89|7;0;4;89|,7;0;4;89|7;0;4;89|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;4;89|7;0;4;89|,7;0;4;89|7;0;4;89|,100|100|,100|100|
33,100|100|,7;0;4;89|7;0;4;89|,0.0|0.0|,7;0;4;89|7;0;4;89|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
34,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
35,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
36,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
37,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
38,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
39,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
40,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
41,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
42,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;2;91|7;0;2;91|,7;0;2;91|7;0;2;91|,100|100|,100|100|
43,100|100|,7;0;2;91|7;0;2;91|,0.0|0.0|,7;0;2;91|7;0;2;91|,7;0;1;92|7;0;1;92|,7;0;1;92|7;0;1;92|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;1;92|7;0;1;92|,7;0;1;92|7;0;1;92|,100|100|,100|100|
44,100|100|,7;0;1;92|7;0;1;92|,0.0|0.0|,7;0;1;92|7;0;1;92|,7;0;1;92|7;0;1;92|,7;0;1;92|7;0;1;92|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;1;92|7;0;1;92|,7;0;1;92|7;0;1;92|,100|100|,100|100|
