Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,10.0|10.0|,91;9;0|91;9;0|,90;10;0|90;10;0|,90;10;0|90;10;0|,100|100|,0;0;0|0;0;0|,100|100|,90;10;0|90;10;0|,90;10;0|90;10;0|,100|100|,100|100|
1,100|100|,90;10;0|90;10;0|,9.4|9.4|,90;10;0|90;10;0|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,0;0;0|0;0;0|,100|100|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,100|100|
2,100|100|,87;12;1|87;12;1|,8.99|8.99|,87;12;1|87;12;1|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,0;0;0|0;0;0|,100|100|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,100|100|
3,100|100|,81;18;1|81;18;1|,8.84|8.84|,81;18;1|81;18;1|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,0;0;0|0;0;0|,100|100|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,100|100|
4,100|100|,78;21;1|78;21;1|,9.32|9.32|,78;21;1|78;21;1|,74;23;3|74;23;3|,74;23;3|74;23;3|,100|100|,0;0;0|0;0;0|,100|100|,74;23;3|74;23;3|,74;23;3|74;23;3|,100|100|,100|100|
5,100|100|,74;23;3|74;23;3|,10.02|10.02|,74;23;3|74;23;3|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,0;0;0|0;0;0|,100|100|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,100|100|
6,100|100|,65;30;5|65;30;5|,10.82|10.82|,65;30;5|65;30;5|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,0;0;0|0;0;0|,100|100|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,100|100|
7,100|100|,59;35;6|59;35;6|,12.19|12.19|,59;35;6|59;35;6|,54;39;7|54;39;7|,54;39;7|54;39;7|,100|100|,0;0;0|0;0;0|,100|100|,54;39;7|54;39;7|,54;39;7|54;39;7|,100|100|,100|100|
8,100|100|,54;39;7|54;39;7|,13.86|13.86|,54;39;7|54;39;7|,44;45;11|44;45;11|,44;45;11|44;45;11|,100|100|,0;0;0|0;0;0|,100|100|,44;45;11|44;45;11|,44;45;11|44;45;11|,100|100|,100|100|
9,100|100|,44;45;11|44;45;11|,15.68|15.68|,44;45;11|44;45;11|,41;44;15|41;44;15|,41;44;15|41;44;15|,100|100|,0;0;0|0;0;0|,100|100|,41;44;15|41;44;15|,41;44;15|41;44;15|,100|100|,100|100|
10,100|100|,41;44;15|41;44;15|,17.83|17.83|,41;44;15|41;44;15|,38;46;16|38;46;16|,38;46;16|38;46;16|,100|100|,0;0;0|0;0;0|,100|100|,38;46;16|38;46;16|,38;46;16|38;46;16|,100|100|,100|100|
11,100|100|,38;46;16|38;46;16|,19.56|19.56|,38;46;16|38;46;16|,32;48;20|32;48;20|,32;48;20|32;48;20|,100|100|,0;0;0|0;0;0|,100|100|,32;48;20|32;48;20|,32;48;20|32;48;20|,100|100|,100|100|
12,100|100|,32;48;20|32;48;20|,21.22|21.22|,32;48;20|32;48;20|,29;50;21|29;50;21|,29;50;21|29;50;21|,100|100|,0;0;0|0;0;0|,100|100|,29;50;21|29;50;21|,29;50;21|29;50;21|,100|100|,100|100|
13,100|100|,29;50;21|29;50;21|,22.84|22.84|,29;50;21|29;50;21|,27;52;21|27;52;21|,27;52;21|27;52;21|,100|100|,0;0;0|0;0;0|,100|100|,27;52;21|27;52;21|,27;52;21|27;52;21|,100|100|,100|100|
14,100|100|,27;52;21|27;52;21|,24.41|24.41|,27;52;21|27;52;21|,20;59;21|20;59;21|,20;59;21|20;59;21|,100|100|,0;0;0|0;0;0|,100|100|,20;59;21|20;59;21|,20;59;21|20;59;21|,100|100|,100|100|
15,100|100|,20;59;21|20;59;21|,25.95|25.95|,20;59;21|20;59;21|,17;60;23|17;60;23|,17;60;23|17;60;23|,100|100|,0;0;0|0;0;0|,100|100|,17;60;23|17;60;23|,17;60;23|17;60;23|,100|100|,100|100|
16,100|100|,17;60;23|17;60;23|,27.96|27.96|,17;60;23|17;60;23|,14;59;27|14;59;27|,14;59;27|14;59;27|,100|100|,0;0;0|0;0;0|,100|100|,14;59;27|14;59;27|,14;59;27|14;59;27|,100|100|,100|100|
17,100|100|,14;59;27|14;59;27|,29.77|29.77|,14;59;27|14;59;27|,12;60;28|12;60;28|,12;60;28|12;60;28|,100|100|,0;0;0|0;0;0|,100|100|,12;60;28|12;60;28|,12;60;28|12;60;28|,100|100|,100|100|
18,100|100|,12;60;28|12;60;28|,31.2|31.2|,12;60;28|12;60;28|,9;60;31|9;60;31|,9;60;31|9;60;31|,100|100|,0;0;0|0;0;0|,100|100|,9;60;31|9;60;31|,9;60;31|9;60;31|,100|100|,100|100|
19,100|100|,9;60;31|9;60;31|,32.52|32.52|,9;60;31|9;60;31|,8;56;36|8;56;36|,8;56;36|8;56;36|,100|100|,0;0;0|0;0;0|,100|100|,8;56;36|8;56;36|,8;56;36|8;56;36|,100|100|,100|100|
20,100|100|,8;56;36|8;56;36|,33.64|33.64|,8;56;36|8;56;36|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,0;0;0|0;0;0|,100|100|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,100|100|
21,100|100|,2;59;39|2;59;39|,34.2|34.2|,2;59;39|2;59;39|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,0;0;0|0;0;0|,100|100|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,100|100|
22,100|100|,1;56;43|1;56;43|,34.97|34.97|,1;56;43|1;56;43|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,0;0;0|0;0;0|,100|100|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,100|100|
23,100|100|,0;54;46|0;54;46|,35.32|35.32|,0;54;46|0;54;46|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,0;0;0|0;0;0|,100|100|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,100|100|
24,100|100|,0;53;47|0;53;47|,35.42|35.42|,0;53;47|0;53;47|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
25,100|100|,0;49;51|0;49;51|,35.41|35.41|,0;49;51|0;49;51|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
26,100|100|,0;48;52|0;48;52|,35.0|35.0|,0;48;52|0;48;52|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
27,100|100|,0;45;55|0;45;55|,34.55|34.55|,0;45;55|0;45;55|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
28,100|100|,0;43;57|0;43;57|,33.87|33.87|,0;43;57|0;43;57|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
29,100|100|,0;42;58|0;42;58|,33.09|33.09|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
30,100|100|,0;40;60|0;40;60|,32.32|32.32|,0;40;60|0;40;60|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
31,100|100|,0;40;60|0;40;60|,31.47|31.47|,0;40;60|0;40;60|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
32,100|100|,0;40;60|0;40;60|,30.75|30.75|,0;40;60|0;40;60|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
33,100|100|,0;38;62|0;38;62|,30.14|30.14|,0;38;62|0;38;62|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
34,100|100|,0;37;63|0;37;63|,29.42|29.42|,0;37;63|0;37;63|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
35,100|100|,0;37;63|0;37;63|,28.71|28.71|,0;37;63|0;37;63|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
36,100|100|,0;35;65|0;35;65|,28.1|28.1|,0;35;65|0;35;65|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
37,100|100|,0;32;68|0;32;68|,27.39|27.39|,0;32;68|0;32;68|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
38,100|100|,0;31;69|0;31;69|,26.48|26.48|,0;31;69|0;31;69|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
39,100|100|,0;29;71|0;29;71|,25.61|25.61|,0;29;71|0;29;71|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
40,100|100|,0;24;76|0;24;76|,24.67|24.67|,0;24;76|0;24;76|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
41,100|100|,0;24;76|0;24;76|,23.37|23.37|,0;24;76|0;24;76|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
42,100|100|,0;22;78|0;22;78|,22.26|22.26|,0;22;78|0;22;78|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
43,100|100|,0;22;78|0;22;78|,21.12|21.12|,0;22;78|0;22;78|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
44,100|100|,0;20;80|0;20;80|,20.15|20.15|,0;20;80|0;20;80|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
45,100|100|,0;16;84|0;16;84|,19.13|19.13|,0;16;84|0;16;84|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
46,100|100|,0;16;84|0;16;84|,17.86|17.86|,0;16;84|0;16;84|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
47,100|100|,0;16;84|0;16;84|,16.78|16.78|,0;16;84|0;16;84|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
48,100|100|,0;15;85|0;15;85|,15.86|15.86|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
49,100|100|,0;15;85|0;15;85|,14.98|14.98|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
50,100|100|,0;15;85|0;15;85|,14.24|14.24|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
51,100|100|,0;15;85|0;15;85|,13.6|13.6|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
52,100|100|,0;15;85|0;15;85|,13.06|13.06|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
