Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;0;6;0|94;0;6;0|,0.0|0.0|,94;0;6;0|94;0;6;0|,93;1;5;1|93;1;5;1|,93;1;5;1|93;1;5;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,93;1;5;1|93;1;5;1|,93;1;5;1|93;1;5;1|,100|100|,100|100|
1,100|100|,93;1;5;1|93;1;5;1|,0.0|0.0|,93;1;5;1|93;1;5;1|,92;2;4;2|92;2;4;2|,92;2;4;2|92;2;4;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;2;4;2|92;2;4;2|,92;2;4;2|92;2;4;2|,100|100|,100|100|
2,100|100|,92;2;4;2|92;2;4;2|,0.0|0.0|,92;2;4;2|92;2;4;2|,91;2;3;4|91;2;3;4|,91;2;3;4|91;2;3;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;2;3;4|91;2;3;4|,91;2;3;4|91;2;3;4|,100|100|,100|100|
3,100|100|,91;2;3;4|91;2;3;4|,0.0|0.0|,91;2;3;4|91;2;3;4|,88;5;3;4|88;5;3;4|,88;5;3;4|88;5;3;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;5;3;4|88;5;3;4|,88;5;3;4|88;5;3;4|,100|100|,100|100|
4,100|100|,88;5;3;4|88;5;3;4|,0.0|0.0|,88;5;3;4|88;5;3;4|,87;5;4;4|87;5;4;4|,87;5;4;4|87;5;4;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;5;4;4|87;5;4;4|,87;5;4;4|87;5;4;4|,100|100|,100|100|
5,100|100|,87;5;4;4|87;5;4;4|,0.0|0.0|,87;5;4;4|87;5;4;4|,87;3;4;6|87;3;4;6|,87;3;4;6|87;3;4;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;3;4;6|87;3;4;6|,87;3;4;6|87;3;4;6|,100|100|,100|100|
6,100|100|,87;3;4;6|87;3;4;6|,0.0|0.0|,87;3;4;6|87;3;4;6|,85;3;5;7|85;3;5;7|,85;3;5;7|85;3;5;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;3;5;7|85;3;5;7|,85;3;5;7|85;3;5;7|,100|100|,100|100|
7,100|100|,85;3;5;7|85;3;5;7|,0.0|0.0|,85;3;5;7|85;3;5;7|,82;5;6;7|82;5;6;7|,82;5;6;7|82;5;6;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;6;7|82;5;6;7|,82;5;6;7|82;5;6;7|,100|100|,100|100|
8,100|100|,82;5;6;7|82;5;6;7|,0.0|0.0|,82;5;6;7|82;5;6;7|,78;7;7;8|78;7;7;8|,78;7;7;8|78;7;7;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;7;7;8|78;7;7;8|,78;7;7;8|78;7;7;8|,100|100|,100|100|
9,100|100|,78;7;7;8|78;7;7;8|,0.0|0.0|,78;7;7;8|78;7;7;8|,77;4;11;8|77;4;11;8|,77;4;11;8|77;4;11;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;4;11;8|77;4;11;8|,77;4;11;8|77;4;11;8|,100|100|,100|100|
10,100|100|,77;4;11;8|77;4;11;8|,0.0|0.0|,77;4;11;8|77;4;11;8|,73;4;10;13|73;4;10;13|,73;4;10;13|73;4;10;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;4;10;13|73;4;10;13|,73;4;10;13|73;4;10;13|,100|100|,100|100|
11,100|100|,73;4;10;13|73;4;10;13|,0.0|0.0|,73;4;10;13|73;4;10;13|,70;4;10;16|70;4;10;16|,70;4;10;16|70;4;10;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;4;10;16|70;4;10;16|,70;4;10;16|70;4;10;16|,100|100|,100|100|
12,100|100|,70;4;10;16|70;4;10;16|,0.0|0.0|,70;4;10;16|70;4;10;16|,67;4;10;19|67;4;10;19|,67;4;10;19|67;4;10;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;4;10;19|67;4;10;19|,67;4;10;19|67;4;10;19|,100|100|,100|100|
13,100|100|,67;4;10;19|67;4;10;19|,0.0|0.0|,67;4;10;19|67;4;10;19|,63;5;11;21|63;5;11;21|,63;5;11;21|63;5;11;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;5;11;21|63;5;11;21|,63;5;11;21|63;5;11;21|,100|100|,100|100|
14,100|100|,63;5;11;21|63;5;11;21|,0.0|0.0|,63;5;11;21|63;5;11;21|,61;6;9;24|61;6;9;24|,61;6;9;24|61;6;9;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;6;9;24|61;6;9;24|,61;6;9;24|61;6;9;24|,100|100|,100|100|
15,100|100|,61;6;9;24|61;6;9;24|,0.0|0.0|,61;6;9;24|61;6;9;24|,54;10;8;28|54;10;8;28|,54;10;8;28|54;10;8;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;10;8;28|54;10;8;28|,54;10;8;28|54;10;8;28|,100|100|,100|100|
16,100|100|,54;10;8;28|54;10;8;28|,0.0|0.0|,54;10;8;28|54;10;8;28|,54;4;11;31|54;4;11;31|,54;4;11;31|54;4;11;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;4;11;31|54;4;11;31|,54;4;11;31|54;4;11;31|,100|100|,100|100|
17,100|100|,54;4;11;31|54;4;11;31|,0.0|0.0|,54;4;11;31|54;4;11;31|,50;5;12;33|50;5;12;33|,50;5;12;33|50;5;12;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;5;12;33|50;5;12;33|,50;5;12;33|50;5;12;33|,100|100|,100|100|
