Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
1,100|100|,86;13;1|86;13;1|,0.0|0.0|,86;13;1|86;13;1|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,0;0;0|0;0;0|,100|100|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,100|100|
2,100|100|,83;15;2|83;15;2|,0.0|0.0|,83;15;2|83;15;2|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,0;0;0|0;0;0|,100|100|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,100|100|
3,100|100|,77;17;6|77;17;6|,0.0|0.0|,77;17;6|77;17;6|,72;23;5|72;23;5|,72;23;5|72;23;5|,100|100|,0;0;0|0;0;0|,100|100|,72;23;5|72;23;5|,72;23;5|72;23;5|,100|100|,100|100|
4,100|100|,72;23;5|72;23;5|,0.0|0.0|,72;23;5|72;23;5|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,0;0;0|0;0;0|,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,100|100|
5,100|100|,68;22;10|68;22;10|,0.0|0.0|,68;22;10|68;22;10|,56;28;16|56;28;16|,56;28;16|56;28;16|,100|100|,0;0;0|0;0;0|,100|100|,56;28;16|56;28;16|,56;28;16|56;28;16|,100|100|,100|100|
6,100|100|,56;28;16|56;28;16|,0.0|0.0|,56;28;16|56;28;16|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,0;0;0|0;0;0|,100|100|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,100|100|
7,100|100|,52;30;18|52;30;18|,0.0|0.0|,52;30;18|52;30;18|,53;26;21|53;26;21|,53;26;21|53;26;21|,100|100|,0;0;0|0;0;0|,100|100|,53;26;21|53;26;21|,53;26;21|53;26;21|,100|100|,100|100|
8,100|100|,53;26;21|53;26;21|,0.0|0.0|,53;26;21|53;26;21|,51;27;22|51;27;22|,51;27;22|51;27;22|,100|100|,0;0;0|0;0;0|,100|100|,51;27;22|51;27;22|,51;27;22|51;27;22|,100|100|,100|100|
9,100|100|,51;27;22|51;27;22|,0.0|0.0|,51;27;22|51;27;22|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,0;0;0|0;0;0|,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,100|100|
10,100|100|,49;25;26|49;25;26|,0.0|0.0|,49;25;26|49;25;26|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,0;0;0|0;0;0|,100|100|,50;26;24|50;26;24|,50;26;24|50;26;24|,100|100|,100|100|
11,100|100|,50;26;24|50;26;24|,0.0|0.0|,50;26;24|50;26;24|,42;32;26|42;32;26|,42;32;26|42;32;26|,100|100|,0;0;0|0;0;0|,100|100|,42;32;26|42;32;26|,42;32;26|42;32;26|,100|100|,100|100|
12,100|100|,42;32;26|42;32;26|,0.0|0.0|,42;32;26|42;32;26|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,0;0;0|0;0;0|,100|100|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,100|100|
13,100|100|,37;32;31|37;32;31|,0.0|0.0|,37;32;31|37;32;31|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,0;0;0|0;0;0|,100|100|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,100|100|
14,100|100|,40;28;32|40;28;32|,0.0|0.0|,40;28;32|40;28;32|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,0;0;0|0;0;0|,100|100|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,100|100|
15,100|100|,41;30;29|41;30;29|,0.0|0.0|,41;30;29|41;30;29|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,0;0;0|0;0;0|,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,100|100|
16,100|100|,40;29;31|40;29;31|,0.0|0.0|,40;29;31|40;29;31|,36;28;36|36;28;36|,36;28;36|36;28;36|,100|100|,0;0;0|0;0;0|,100|100|,36;28;36|36;28;36|,36;28;36|36;28;36|,100|100|,100|100|
17,100|100|,36;28;36|36;28;36|,0.0|0.0|,36;28;36|36;28;36|,43;27;30|43;27;30|,43;27;30|43;27;30|,100|100|,0;0;0|0;0;0|,100|100|,43;27;30|43;27;30|,43;27;30|43;27;30|,100|100|,100|100|
18,100|100|,43;27;30|43;27;30|,0.0|0.0|,43;27;30|43;27;30|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,0;0;0|0;0;0|,100|100|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,100|100|
19,100|100|,46;23;31|46;23;31|,0.0|0.0|,46;23;31|46;23;31|,53;20;27|53;20;27|,53;20;27|53;20;27|,100|100|,0;0;0|0;0;0|,100|100|,53;20;27|53;20;27|,53;20;27|53;20;27|,100|100|,100|100|
20,100|100|,53;20;27|53;20;27|,0.0|0.0|,53;20;27|53;20;27|,53;23;24|53;23;24|,53;23;24|53;23;24|,100|100|,0;0;0|0;0;0|,100|100|,53;23;24|53;23;24|,53;23;24|53;23;24|,100|100|,100|100|
21,100|100|,53;23;24|53;23;24|,0.0|0.0|,53;23;24|53;23;24|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,0;0;0|0;0;0|,100|100|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,100|100|
22,100|100|,45;25;30|45;25;30|,0.0|0.0|,45;25;30|45;25;30|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,0;0;0|0;0;0|,100|100|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,100|100|
23,100|100|,45;25;30|45;25;30|,0.0|0.0|,45;25;30|45;25;30|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,0;0;0|0;0;0|,100|100|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,100|100|
24,100|100|,47;21;32|47;21;32|,0.0|0.0|,47;21;32|47;21;32|,47;20;33|47;20;33|,47;20;33|47;20;33|,100|100|,0;0;0|0;0;0|,100|100|,47;20;33|47;20;33|,47;20;33|47;20;33|,100|100|,100|100|
25,100|100|,47;20;33|47;20;33|,0.0|0.0|,47;20;33|47;20;33|,48;20;32|48;20;32|,48;20;32|48;20;32|,100|100|,0;0;0|0;0;0|,100|100|,48;20;32|48;20;32|,48;20;32|48;20;32|,100|100|,100|100|
26,100|100|,48;20;32|48;20;32|,0.0|0.0|,48;20;32|48;20;32|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,0;0;0|0;0;0|,100|100|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,100|100|
27,100|100|,47;21;32|47;21;32|,0.0|0.0|,47;21;32|47;21;32|,47;23;30|47;23;30|,47;23;30|47;23;30|,100|100|,0;0;0|0;0;0|,100|100|,47;23;30|47;23;30|,47;23;30|47;23;30|,100|100|,100|100|
28,100|100|,47;23;30|47;23;30|,0.0|0.0|,47;23;30|47;23;30|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,0;0;0|0;0;0|,100|100|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,100|100|
29,100|100|,44;24;32|44;24;32|,0.0|0.0|,44;24;32|44;24;32|,50;22;28|50;22;28|,50;22;28|50;22;28|,100|100|,0;0;0|0;0;0|,100|100|,50;22;28|50;22;28|,50;22;28|50;22;28|,100|100|,100|100|
30,100|100|,50;22;28|50;22;28|,0.0|0.0|,50;22;28|50;22;28|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,0;0;0|0;0;0|,100|100|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,100|100|
31,100|100|,47;27;26|47;27;26|,0.0|0.0|,47;27;26|47;27;26|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,0;0;0|0;0;0|,100|100|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,100|100|
32,100|100|,43;31;26|43;31;26|,0.0|0.0|,43;31;26|43;31;26|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,0;0;0|0;0;0|,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,100|100|
33,100|100|,41;34;25|41;34;25|,0.0|0.0|,41;34;25|41;34;25|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,0;0;0|0;0;0|,100|100|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,100|100|
34,100|100|,39;36;25|39;36;25|,0.0|0.0|,39;36;25|39;36;25|,39;38;23|39;38;23|,39;38;23|39;38;23|,100|100|,0;0;0|0;0;0|,100|100|,39;38;23|39;38;23|,39;38;23|39;38;23|,100|100|,100|100|
35,100|100|,39;38;23|39;38;23|,0.0|0.0|,39;38;23|39;38;23|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,0;0;0|0;0;0|,100|100|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,100|100|
36,100|100|,39;36;25|39;36;25|,0.0|0.0|,39;36;25|39;36;25|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,0;0;0|0;0;0|,100|100|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,100|100|
37,100|100|,39;36;25|39;36;25|,0.0|0.0|,39;36;25|39;36;25|,43;36;21|43;36;21|,43;36;21|43;36;21|,100|100|,0;0;0|0;0;0|,100|100|,43;36;21|43;36;21|,43;36;21|43;36;21|,100|100|,100|100|
38,100|100|,43;36;21|43;36;21|,0.0|0.0|,43;36;21|43;36;21|,40;40;20|40;40;20|,40;40;20|40;40;20|,100|100|,0;0;0|0;0;0|,100|100|,40;40;20|40;40;20|,40;40;20|40;40;20|,100|100|,100|100|
39,100|100|,40;40;20|40;40;20|,0.0|0.0|,40;40;20|40;40;20|,32;44;24|32;44;24|,32;44;24|32;44;24|,100|100|,0;0;0|0;0;0|,100|100|,32;44;24|32;44;24|,32;44;24|32;44;24|,100|100|,100|100|
40,100|100|,32;44;24|32;44;24|,0.0|0.0|,32;44;24|32;44;24|,26;43;31|26;43;31|,26;43;31|26;43;31|,100|100|,0;0;0|0;0;0|,100|100|,26;43;31|26;43;31|,26;43;31|26;43;31|,100|100|,100|100|
41,100|100|,26;43;31|26;43;31|,0.0|0.0|,26;43;31|26;43;31|,30;37;33|30;37;33|,30;37;33|30;37;33|,100|100|,0;0;0|0;0;0|,100|100|,30;37;33|30;37;33|,30;37;33|30;37;33|,100|100|,100|100|
42,100|100|,30;37;33|30;37;33|,0.0|0.0|,30;37;33|30;37;33|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,0;0;0|0;0;0|,100|100|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,100|100|
43,100|100|,36;36;28|36;36;28|,0.0|0.0|,36;36;28|36;36;28|,35;33;32|35;33;32|,35;33;32|35;33;32|,100|100|,0;0;0|0;0;0|,100|100|,35;33;32|35;33;32|,35;33;32|35;33;32|,100|100|,100|100|
44,100|100|,35;33;32|35;33;32|,0.0|0.0|,35;33;32|35;33;32|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,0;0;0|0;0;0|,100|100|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,100|100|
45,100|100|,38;35;27|38;35;27|,0.0|0.0|,38;35;27|38;35;27|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,0;0;0|0;0;0|,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,100|100|
46,100|100|,39;37;24|39;37;24|,0.0|0.0|,39;37;24|39;37;24|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,0;0;0|0;0;0|,100|100|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,100|100|
47,100|100|,33;37;30|33;37;30|,0.0|0.0|,33;37;30|33;37;30|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,0;0;0|0;0;0|,100|100|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,100|100|
48,100|100|,30;38;32|30;38;32|,0.0|0.0|,30;38;32|30;38;32|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,0;0;0|0;0;0|,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,100|100|
49,100|100|,34;35;31|34;35;31|,0.0|0.0|,34;35;31|34;35;31|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,0;0;0|0;0;0|,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,100|100|
50,100|100|,34;33;33|34;33;33|,0.0|0.0|,34;33;33|34;33;33|,34;30;36|34;30;36|,34;30;36|34;30;36|,100|100|,0;0;0|0;0;0|,100|100|,34;30;36|34;30;36|,34;30;36|34;30;36|,100|100|,100|100|
51,100|100|,34;30;36|34;30;36|,0.0|0.0|,34;30;36|34;30;36|,35;20;45|35;20;45|,35;20;45|35;20;45|,100|100|,0;0;0|0;0;0|,100|100|,35;20;45|35;20;45|,35;20;45|35;20;45|,100|100|,100|100|
52,100|100|,35;20;45|35;20;45|,0.0|0.0|,35;20;45|35;20;45|,43;18;39|43;18;39|,43;18;39|43;18;39|,100|100|,0;0;0|0;0;0|,100|100|,43;18;39|43;18;39|,43;18;39|43;18;39|,100|100|,100|100|
53,100|100|,43;18;39|43;18;39|,0.0|0.0|,43;18;39|43;18;39|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,0;0;0|0;0;0|,100|100|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,100|100|
54,100|100|,46;22;32|46;22;32|,0.0|0.0|,46;22;32|46;22;32|,47;19;34|47;19;34|,47;19;34|47;19;34|,100|100|,0;0;0|0;0;0|,100|100|,47;19;34|47;19;34|,47;19;34|47;19;34|,100|100|,100|100|
