Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,86;4;9;1|86;4;9;1|,86;4;9;1|86;4;9;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;4;9;1|86;4;9;1|,86;4;9;1|86;4;9;1|,100|100|,100|100|
1,100|100|,86;4;9;1|86;4;9;1|,0.0|0.0|,86;4;9;1|86;4;9;1|,82;6;9;3|82;6;9;3|,82;6;9;3|82;6;9;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;6;9;3|82;6;9;3|,82;6;9;3|82;6;9;3|,100|100|,100|100|
2,100|100|,82;6;9;3|82;6;9;3|,0.0|0.0|,82;6;9;3|82;6;9;3|,79;4;12;5|79;4;12;5|,79;4;12;5|79;4;12;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;4;12;5|79;4;12;5|,79;4;12;5|79;4;12;5|,100|100|,100|100|
3,100|100|,79;4;12;5|79;4;12;5|,0.0|0.0|,79;4;12;5|79;4;12;5|,75;5;15;5|75;5;15;5|,75;5;15;5|75;5;15;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;5;15;5|75;5;15;5|,75;5;15;5|75;5;15;5|,100|100|,100|100|
4,100|100|,75;5;15;5|75;5;15;5|,0.0|0.0|,75;5;15;5|75;5;15;5|,69;8;17;6|69;8;17;6|,69;8;17;6|69;8;17;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;8;17;6|69;8;17;6|,69;8;17;6|69;8;17;6|,100|100|,100|100|
5,100|100|,69;8;17;6|69;8;17;6|,0.0|0.0|,69;8;17;6|69;8;17;6|,64;9;17;10|64;9;17;10|,64;9;17;10|64;9;17;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;9;17;10|64;9;17;10|,64;9;17;10|64;9;17;10|,100|100|,100|100|
6,100|100|,64;9;17;10|64;9;17;10|,0.0|0.0|,64;9;17;10|64;9;17;10|,61;8;18;13|61;8;18;13|,61;8;18;13|61;8;18;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;8;18;13|61;8;18;13|,61;8;18;13|61;8;18;13|,100|100|,100|100|
7,100|100|,61;8;18;13|61;8;18;13|,0.0|0.0|,61;8;18;13|61;8;18;13|,50;15;17;18|50;15;17;18|,50;15;17;18|50;15;17;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;15;17;18|50;15;17;18|,50;15;17;18|50;15;17;18|,100|100|,100|100|
8,100|100|,50;15;17;18|50;15;17;18|,0.0|0.0|,50;15;17;18|50;15;17;18|,48;12;21;19|48;12;21;19|,48;12;21;19|48;12;21;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;12;21;19|48;12;21;19|,48;12;21;19|48;12;21;19|,100|100|,100|100|
9,100|100|,48;12;21;19|48;12;21;19|,0.0|0.0|,48;12;21;19|48;12;21;19|,40;12;24;24|40;12;24;24|,40;12;24;24|40;12;24;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;12;24;24|40;12;24;24|,40;12;24;24|40;12;24;24|,100|100|,100|100|
10,100|100|,40;12;24;24|40;12;24;24|,0.0|0.0|,40;12;24;24|40;12;24;24|,36;13;22;29|36;13;22;29|,36;13;22;29|36;13;22;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;13;22;29|36;13;22;29|,36;13;22;29|36;13;22;29|,100|100|,100|100|
11,100|100|,36;13;22;29|36;13;22;29|,0.0|0.0|,36;13;22;29|36;13;22;29|,33;7;29;31|33;7;29;31|,33;7;29;31|33;7;29;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;7;29;31|33;7;29;31|,33;7;29;31|33;7;29;31|,100|100|,100|100|
12,100|100|,33;7;29;31|33;7;29;31|,0.0|0.0|,33;7;29;31|33;7;29;31|,29;8;26;37|29;8;26;37|,29;8;26;37|29;8;26;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;8;26;37|29;8;26;37|,29;8;26;37|29;8;26;37|,100|100|,100|100|
13,100|100|,29;8;26;37|29;8;26;37|,0.0|0.0|,29;8;26;37|29;8;26;37|,25;7;27;41|25;7;27;41|,25;7;27;41|25;7;27;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;7;27;41|25;7;27;41|,25;7;27;41|25;7;27;41|,100|100|,100|100|
