Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,0;0;0|0;0;0|,100|100|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,100|100|
1,100|100|,84;14;2|84;14;2|,0.0|0.0|,84;14;2|84;14;2|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,0;0;0|0;0;0|,100|100|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,100|100|
2,100|100|,74;22;4|74;22;4|,0.0|0.0|,74;22;4|74;22;4|,67;22;11|67;22;11|,67;22;11|67;22;11|,100|100|,0;0;0|0;0;0|,100|100|,67;22;11|67;22;11|,67;22;11|67;22;11|,100|100|,100|100|
3,100|100|,67;22;11|67;22;11|,0.0|0.0|,67;22;11|67;22;11|,60;27;13|60;27;13|,60;27;13|60;27;13|,100|100|,0;0;0|0;0;0|,100|100|,60;27;13|60;27;13|,60;27;13|60;27;13|,100|100|,100|100|
4,100|100|,60;27;13|60;27;13|,0.0|0.0|,60;27;13|60;27;13|,57;29;14|57;29;14|,57;29;14|57;29;14|,100|100|,0;0;0|0;0;0|,100|100|,57;29;14|57;29;14|,57;29;14|57;29;14|,100|100|,100|100|
5,100|100|,57;29;14|57;29;14|,0.0|0.0|,57;29;14|57;29;14|,51;32;17|51;32;17|,51;32;17|51;32;17|,100|100|,0;0;0|0;0;0|,100|100|,51;32;17|51;32;17|,51;32;17|51;32;17|,100|100|,100|100|
6,100|100|,51;32;17|51;32;17|,0.0|0.0|,51;32;17|51;32;17|,46;35;19|46;35;19|,46;35;19|46;35;19|,100|100|,0;0;0|0;0;0|,100|100|,46;35;19|46;35;19|,46;35;19|46;35;19|,100|100|,100|100|
7,100|100|,46;35;19|46;35;19|,0.0|0.0|,46;35;19|46;35;19|,46;28;26|46;28;26|,46;28;26|46;28;26|,100|100|,0;0;0|0;0;0|,100|100|,46;28;26|46;28;26|,46;28;26|46;28;26|,100|100|,100|100|
8,100|100|,46;28;26|46;28;26|,0.0|0.0|,46;28;26|46;28;26|,43;28;29|43;28;29|,43;28;29|43;28;29|,100|100|,0;0;0|0;0;0|,100|100|,43;28;29|43;28;29|,43;28;29|43;28;29|,100|100|,100|100|
9,100|100|,43;28;29|43;28;29|,0.0|0.0|,43;28;29|43;28;29|,45;26;29|45;26;29|,45;26;29|45;26;29|,100|100|,0;0;0|0;0;0|,100|100|,45;26;29|45;26;29|,45;26;29|45;26;29|,100|100|,100|100|
