Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,0;0;0|0;0;0|,100|100|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,100|100|
1,100|100|,86;12;2|86;12;2|,0.0|0.0|,86;12;2|86;12;2|,83;14;3|83;14;3|,83;14;3|83;14;3|,100|100|,0;0;0|0;0;0|,100|100|,83;14;3|83;14;3|,83;14;3|83;14;3|,100|100|,100|100|
2,100|100|,83;14;3|83;14;3|,0.0|0.0|,83;14;3|83;14;3|,74;20;6|74;20;6|,74;20;6|74;20;6|,100|100|,0;0;0|0;0;0|,100|100|,74;20;6|74;20;6|,74;20;6|74;20;6|,100|100|,100|100|
3,100|100|,74;20;6|74;20;6|,0.0|0.0|,74;20;6|74;20;6|,65;27;8|65;27;8|,65;27;8|65;27;8|,100|100|,0;0;0|0;0;0|,100|100|,65;27;8|65;27;8|,65;27;8|65;27;8|,100|100|,100|100|
4,100|100|,65;27;8|65;27;8|,0.0|0.0|,65;27;8|65;27;8|,57;28;15|57;28;15|,57;28;15|57;28;15|,100|100|,0;0;0|0;0;0|,100|100|,57;28;15|57;28;15|,57;28;15|57;28;15|,100|100|,100|100|
5,100|100|,57;28;15|57;28;15|,0.0|0.0|,57;28;15|57;28;15|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,0;0;0|0;0;0|,100|100|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,100|100|
6,100|100|,50;30;20|50;30;20|,0.0|0.0|,50;30;20|50;30;20|,44;31;25|44;31;25|,44;31;25|44;31;25|,100|100|,0;0;0|0;0;0|,100|100|,44;31;25|44;31;25|,44;31;25|44;31;25|,100|100|,100|100|
7,100|100|,44;31;25|44;31;25|,0.0|0.0|,44;31;25|44;31;25|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,0;0;0|0;0;0|,100|100|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,100|100|
8,100|100|,36;32;32|36;32;32|,0.0|0.0|,36;32;32|36;32;32|,30;29;41|30;29;41|,30;29;41|30;29;41|,100|100|,0;0;0|0;0;0|,100|100|,30;29;41|30;29;41|,30;29;41|30;29;41|,100|100|,100|100|
9,100|100|,30;29;41|30;29;41|,0.0|0.0|,30;29;41|30;29;41|,27;28;45|27;28;45|,27;28;45|27;28;45|,100|100|,0;0;0|0;0;0|,100|100|,27;28;45|27;28;45|,27;28;45|27;28;45|,100|100|,100|100|
10,100|100|,27;28;45|27;28;45|,0.0|0.0|,27;28;45|27;28;45|,20;30;50|20;30;50|,20;30;50|20;30;50|,100|100|,0;0;0|0;0;0|,100|100|,20;30;50|20;30;50|,20;30;50|20;30;50|,100|100|,100|100|
11,100|100|,20;30;50|20;30;50|,0.0|0.0|,20;30;50|20;30;50|,17;28;55|17;28;55|,17;28;55|17;28;55|,100|100|,0;0;0|0;0;0|,100|100|,17;28;55|17;28;55|,17;28;55|17;28;55|,100|100|,100|100|
12,100|100|,17;28;55|17;28;55|,0.0|0.0|,17;28;55|17;28;55|,10;32;58|10;32;58|,10;32;58|10;32;58|,100|100|,0;0;0|0;0;0|,100|100|,10;32;58|10;32;58|,10;32;58|10;32;58|,100|100|,100|100|
13,100|100|,10;32;58|10;32;58|,0.0|0.0|,10;32;58|10;32;58|,9;26;65|9;26;65|,9;26;65|9;26;65|,100|100|,0;0;0|0;0;0|,100|100|,9;26;65|9;26;65|,9;26;65|9;26;65|,100|100|,100|100|
14,100|100|,9;26;65|9;26;65|,0.0|0.0|,9;26;65|9;26;65|,8;22;70|8;22;70|,8;22;70|8;22;70|,100|100|,0;0;0|0;0;0|,100|100|,8;22;70|8;22;70|,8;22;70|8;22;70|,100|100|,100|100|
