Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,84;16;0|84;16;0|,10.0|10.0|,84;16;0|84;16;0|,78;22;0|78;22;0|,78;22;0|78;22;0|,100|100|,0;0;0|0;0;0|,100|100|,78;22;0|78;22;0|,78;22;0|78;22;0|,100|100|,100|100|
1,100|100|,78;22;0|78;22;0|,10.1|10.1|,78;22;0|78;22;0|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,0;0;0|0;0;0|,100|100|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,100|100|
2,100|100|,71;26;3|71;26;3|,10.78|10.78|,71;26;3|71;26;3|,62;34;4|62;34;4|,62;34;4|62;34;4|,100|100|,0;0;0|0;0;0|,100|100|,62;34;4|62;34;4|,62;34;4|62;34;4|,100|100|,100|100|
3,100|100|,62;34;4|62;34;4|,11.77|11.77|,62;34;4|62;34;4|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,0;0;0|0;0;0|,100|100|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,100|100|
4,100|100|,55;38;7|55;38;7|,13.4|13.4|,55;38;7|55;38;7|,47;45;8|47;45;8|,47;45;8|47;45;8|,100|100|,0;0;0|0;0;0|,100|100|,47;45;8|47;45;8|,47;45;8|47;45;8|,100|100|,100|100|
5,100|100|,47;45;8|47;45;8|,15.19|15.19|,47;45;8|47;45;8|,42;50;8|42;50;8|,42;50;8|42;50;8|,100|100|,0;0;0|0;0;0|,100|100|,42;50;8|42;50;8|,42;50;8|42;50;8|,100|100|,100|100|
6,100|100|,42;50;8|42;50;8|,17.41|17.41|,42;50;8|42;50;8|,30;59;11|30;59;11|,30;59;11|30;59;11|,100|100|,0;0;0|0;0;0|,100|100|,30;59;11|30;59;11|,30;59;11|30;59;11|,100|100|,100|100|
7,100|100|,30;59;11|30;59;11|,19.8|19.8|,30;59;11|30;59;11|,26;59;15|26;59;15|,26;59;15|26;59;15|,100|100|,0;0;0|0;0;0|,100|100|,26;59;15|26;59;15|,26;59;15|26;59;15|,100|100|,100|100|
8,100|100|,26;59;15|26;59;15|,22.73|22.73|,26;59;15|26;59;15|,22;61;17|22;61;17|,22;61;17|22;61;17|,100|100|,0;0;0|0;0;0|,100|100|,22;61;17|22;61;17|,22;61;17|22;61;17|,100|100|,100|100|
9,100|100|,22;61;17|22;61;17|,25.22|25.22|,22;61;17|22;61;17|,21;60;19|21;60;19|,21;60;19|21;60;19|,100|100|,0;0;0|0;0;0|,100|100|,21;60;19|21;60;19|,21;60;19|21;60;19|,100|100|,100|100|
10,100|100|,21;60;19|21;60;19|,27.54|27.54|,21;60;19|21;60;19|,14;67;19|14;67;19|,14;67;19|14;67;19|,100|100|,0;0;0|0;0;0|,100|100|,14;67;19|14;67;19|,14;67;19|14;67;19|,100|100|,100|100|
11,100|100|,14;67;19|14;67;19|,29.41|29.41|,14;67;19|14;67;19|,9;71;20|9;71;20|,9;71;20|9;71;20|,100|100|,0;0;0|0;0;0|,100|100|,9;71;20|9;71;20|,9;71;20|9;71;20|,100|100|,100|100|
12,100|100|,9;71;20|9;71;20|,31.7|31.7|,9;71;20|9;71;20|,7;69;24|7;69;24|,7;69;24|7;69;24|,100|100|,0;0;0|0;0;0|,100|100|,7;69;24|7;69;24|,7;69;24|7;69;24|,100|100|,100|100|
13,100|100|,7;69;24|7;69;24|,34.04|34.04|,7;69;24|7;69;24|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,0;0;0|0;0;0|,100|100|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,100|100|
14,100|100|,3;70;27|3;70;27|,35.84|35.84|,3;70;27|3;70;27|,1;69;30|1;69;30|,1;69;30|1;69;30|,100|100|,0;0;0|0;0;0|,100|100|,1;69;30|1;69;30|,1;69;30|1;69;30|,100|100|,100|100|
15,100|100|,1;69;30|1;69;30|,37.46|37.46|,1;69;30|1;69;30|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,0;0;0|0;0;0|,100|100|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,100|100|
16,100|100|,1;65;34|1;65;34|,38.74|38.74|,1;65;34|1;65;34|,1;60;39|1;60;39|,1;60;39|1;60;39|,100|100|,0;0;0|0;0;0|,100|100|,1;60;39|1;60;39|,1;60;39|1;60;39|,100|100|,100|100|
17,100|100|,1;60;39|1;60;39|,39.43|39.43|,1;60;39|1;60;39|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,0;0;0|0;0;0|,100|100|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,100|100|
18,100|100|,1;59;40|1;59;40|,39.52|39.52|,1;59;40|1;59;40|,1;57;42|1;57;42|,1;57;42|1;57;42|,100|100|,0;0;0|0;0;0|,100|100|,1;57;42|1;57;42|,1;57;42|1;57;42|,100|100|,100|100|
19,100|100|,1;57;42|1;57;42|,39.49|39.49|,1;57;42|1;57;42|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
20,100|100|,1;55;44|1;55;44|,39.26|39.26|,1;55;44|1;55;44|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,0;0;0|0;0;0|,100|100|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,100|100|
21,100|100|,1;51;48|1;51;48|,38.88|38.88|,1;51;48|1;51;48|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,0;0;0|0;0;0|,100|100|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,100|100|
22,100|100|,1;44;55|1;44;55|,38.14|38.14|,1;44;55|1;44;55|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
23,100|100|,1;43;56|1;43;56|,36.82|36.82|,1;43;56|1;43;56|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
24,100|100|,0;44;56|0;44;56|,35.6|35.6|,0;44;56|0;44;56|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
25,100|100|,0;42;58|0;42;58|,34.66|34.66|,0;42;58|0;42;58|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
26,100|100|,0;39;61|0;39;61|,33.66|33.66|,0;39;61|0;39;61|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
27,100|100|,0;36;64|0;36;64|,32.51|32.51|,0;36;64|0;36;64|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
28,100|100|,0;34;66|0;34;66|,31.23|31.23|,0;34;66|0;34;66|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
