Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,84;13;3|84;13;3|,84;13;3|84;13;3|,100|100|,0;0;0|0;0;0|,100|100|,84;13;3|84;13;3|,84;13;3|84;13;3|,100|100|,100|100|
1,100|100|,84;13;3|84;13;3|,84;13;3|84;13;3|,78;17;5|78;17;5|,78;17;5|78;17;5|,100|100|,0;0;0|0;0;0|,100|100|,78;17;5|78;17;5|,78;17;5|78;17;5|,100|100|,100|100|
2,100|100|,78;17;5|78;17;5|,78;17;5|78;17;5|,72;23;5|72;23;5|,72;23;5|72;23;5|,100|100|,0;0;0|0;0;0|,100|100|,72;23;5|72;23;5|,72;23;5|72;23;5|,100|100|,100|100|
3,100|100|,72;23;5|72;23;5|,72;23;5|72;23;5|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,0;0;0|0;0;0|,100|100|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,100|100|
4,100|100|,69;21;10|69;21;10|,69;21;10|69;21;10|,61;26;13|61;26;13|,61;26;13|61;26;13|,100|100|,0;0;0|0;0;0|,100|100|,61;26;13|61;26;13|,61;26;13|61;26;13|,100|100|,100|100|
5,100|100|,61;26;13|61;26;13|,61;26;13|61;26;13|,55;29;16|55;29;16|,55;29;16|55;29;16|,100|100|,0;0;0|0;0;0|,100|100|,55;29;16|55;29;16|,55;29;16|55;29;16|,100|100|,100|100|
6,100|100|,55;29;16|55;29;16|,55;29;16|55;29;16|,48;38;14|48;38;14|,48;38;14|48;38;14|,100|100|,0;0;0|0;0;0|,100|100|,48;38;14|48;38;14|,48;38;14|48;38;14|,100|100|,100|100|
7,100|100|,48;38;14|48;38;14|,48;38;14|48;38;14|,46;36;18|46;36;18|,46;36;18|46;36;18|,100|100|,0;0;0|0;0;0|,100|100|,46;36;18|46;36;18|,46;36;18|46;36;18|,100|100|,100|100|
8,100|100|,46;36;18|46;36;18|,46;36;18|46;36;18|,42;36;22|42;36;22|,42;36;22|42;36;22|,100|100|,0;0;0|0;0;0|,100|100|,42;36;22|42;36;22|,42;36;22|42;36;22|,100|100|,100|100|
9,100|100|,42;36;22|42;36;22|,42;36;22|42;36;22|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,0;0;0|0;0;0|,100|100|,38;35;27|38;35;27|,38;35;27|38;35;27|,100|100|,100|100|
10,100|100|,38;35;27|38;35;27|,38;35;27|38;35;27|,32;42;26|32;42;26|,32;42;26|32;42;26|,100|100|,0;0;0|0;0;0|,100|100|,32;42;26|32;42;26|,32;42;26|32;42;26|,100|100|,100|100|
11,100|100|,32;42;26|32;42;26|,32;42;26|32;42;26|,33;41;26|33;41;26|,33;41;26|33;41;26|,100|100|,0;0;0|0;0;0|,100|100|,33;41;26|33;41;26|,33;41;26|33;41;26|,100|100|,100|100|
12,100|100|,33;41;26|33;41;26|,33;41;26|33;41;26|,32;42;26|32;42;26|,32;42;26|32;42;26|,100|100|,0;0;0|0;0;0|,100|100|,32;42;26|32;42;26|,32;42;26|32;42;26|,100|100|,100|100|
13,100|100|,32;42;26|32;42;26|,32;42;26|32;42;26|,27;38;35|27;38;35|,27;38;35|27;38;35|,100|100|,0;0;0|0;0;0|,100|100|,27;38;35|27;38;35|,27;38;35|27;38;35|,100|100|,100|100|
14,100|100|,27;38;35|27;38;35|,27;38;35|27;38;35|,30;33;37|30;33;37|,30;33;37|30;33;37|,100|100|,0;0;0|0;0;0|,100|100|,30;33;37|30;33;37|,30;33;37|30;33;37|,100|100|,100|100|
15,100|100|,30;33;37|30;33;37|,30;33;37|30;33;37|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,0;0;0|0;0;0|,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,100|100|
16,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,0;0;0|0;0;0|,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,100|100|
17,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,0;0;0|0;0;0|,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,100|100|
18,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,37;27;36|37;27;36|,37;27;36|37;27;36|,100|100|,0;0;0|0;0;0|,100|100|,37;27;36|37;27;36|,37;27;36|37;27;36|,100|100|,100|100|
19,100|100|,37;27;36|37;27;36|,37;27;36|37;27;36|,39;30;31|39;30;31|,39;30;31|39;30;31|,100|100|,0;0;0|0;0;0|,100|100|,39;30;31|39;30;31|,39;30;31|39;30;31|,100|100|,100|100|
20,100|100|,39;30;31|39;30;31|,39;30;31|39;30;31|,43;29;28|43;29;28|,43;29;28|43;29;28|,100|100|,0;0;0|0;0;0|,100|100|,43;29;28|43;29;28|,43;29;28|43;29;28|,100|100|,100|100|
21,100|100|,43;29;28|43;29;28|,43;29;28|43;29;28|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,0;0;0|0;0;0|,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,100|100|
22,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,0;0;0|0;0;0|,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,100|100|
23,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,0;0;0|0;0;0|,100|100|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,100|100|
24,100|100|,40;28;32|40;28;32|,40;28;32|40;28;32|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,0;0;0|0;0;0|,100|100|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,100|100|
25,100|100|,44;28;28|44;28;28|,44;28;28|44;28;28|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,0;0;0|0;0;0|,100|100|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,100|100|
26,100|100|,47;25;28|47;25;28|,47;25;28|47;25;28|,51;23;26|51;23;26|,51;23;26|51;23;26|,100|100|,0;0;0|0;0;0|,100|100|,51;23;26|51;23;26|,51;23;26|51;23;26|,100|100|,100|100|
27,100|100|,51;23;26|51;23;26|,51;23;26|51;23;26|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,0;0;0|0;0;0|,100|100|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,100|100|
28,100|100|,52;27;21|52;27;21|,52;27;21|52;27;21|,49;36;15|49;36;15|,49;36;15|49;36;15|,100|100|,0;0;0|0;0;0|,100|100|,49;36;15|49;36;15|,49;36;15|49;36;15|,100|100|,100|100|
29,100|100|,49;36;15|49;36;15|,49;36;15|49;36;15|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,0;0;0|0;0;0|,100|100|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,100|100|
30,100|100|,41;38;21|41;38;21|,41;38;21|41;38;21|,38;34;28|38;34;28|,38;34;28|38;34;28|,100|100|,0;0;0|0;0;0|,100|100|,38;34;28|38;34;28|,38;34;28|38;34;28|,100|100|,100|100|
31,100|100|,38;34;28|38;34;28|,38;34;28|38;34;28|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,0;0;0|0;0;0|,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,100|100|
32,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,35;27;38|35;27;38|,35;27;38|35;27;38|,100|100|,0;0;0|0;0;0|,100|100|,35;27;38|35;27;38|,35;27;38|35;27;38|,100|100|,100|100|
33,100|100|,35;27;38|35;27;38|,35;27;38|35;27;38|,42;24;34|42;24;34|,42;24;34|42;24;34|,100|100|,0;0;0|0;0;0|,100|100|,42;24;34|42;24;34|,42;24;34|42;24;34|,100|100|,100|100|
34,100|100|,42;24;34|42;24;34|,42;24;34|42;24;34|,45;28;27|45;28;27|,45;28;27|45;28;27|,100|100|,0;0;0|0;0;0|,100|100|,45;28;27|45;28;27|,45;28;27|45;28;27|,100|100|,100|100|
35,100|100|,45;28;27|45;28;27|,45;28;27|45;28;27|,46;25;29|46;25;29|,46;25;29|46;25;29|,100|100|,0;0;0|0;0;0|,100|100|,46;25;29|46;25;29|,46;25;29|46;25;29|,100|100|,100|100|
