Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;0;6;0|94;0;6;0|,0.0|0.0|,94;0;6;0|94;0;6;0|,92;2;3;3|92;2;3;3|,92;2;3;3|92;2;3;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;2;3;3|92;2;3;3|,92;2;3;3|92;2;3;3|,100|100|,100|100|
1,100|100|,92;2;3;3|92;2;3;3|,0.0|0.0|,92;2;3;3|92;2;3;3|,91;2;3;4|91;2;3;4|,91;2;3;4|91;2;3;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;2;3;4|91;2;3;4|,91;2;3;4|91;2;3;4|,100|100|,100|100|
2,100|100|,91;2;3;4|91;2;3;4|,0.0|0.0|,91;2;3;4|91;2;3;4|,90;1;3;6|90;1;3;6|,90;1;3;6|90;1;3;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;1;3;6|90;1;3;6|,90;1;3;6|90;1;3;6|,100|100|,100|100|
3,100|100|,90;1;3;6|90;1;3;6|,0.0|0.0|,90;1;3;6|90;1;3;6|,89;1;4;6|89;1;4;6|,89;1;4;6|89;1;4;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;1;4;6|89;1;4;6|,89;1;4;6|89;1;4;6|,100|100|,100|100|
4,100|100|,89;1;4;6|89;1;4;6|,0.0|0.0|,89;1;4;6|89;1;4;6|,89;1;3;7|89;1;3;7|,89;1;3;7|89;1;3;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;1;3;7|89;1;3;7|,89;1;3;7|89;1;3;7|,100|100|,100|100|
5,100|100|,89;1;3;7|89;1;3;7|,0.0|0.0|,89;1;3;7|89;1;3;7|,88;1;3;8|88;1;3;8|,88;1;3;8|88;1;3;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;3;8|88;1;3;8|,88;1;3;8|88;1;3;8|,100|100|,100|100|
6,100|100|,88;1;3;8|88;1;3;8|,0.0|0.0|,88;1;3;8|88;1;3;8|,88;1;3;8|88;1;3;8|,88;1;3;8|88;1;3;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;3;8|88;1;3;8|,88;1;3;8|88;1;3;8|,100|100|,100|100|
7,100|100|,88;1;3;8|88;1;3;8|,0.0|0.0|,88;1;3;8|88;1;3;8|,87;2;3;8|87;2;3;8|,87;2;3;8|87;2;3;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;2;3;8|87;2;3;8|,87;2;3;8|87;2;3;8|,100|100|,100|100|
8,100|100|,87;2;3;8|87;2;3;8|,0.0|0.0|,87;2;3;8|87;2;3;8|,86;3;2;9|86;3;2;9|,86;3;2;9|86;3;2;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;3;2;9|86;3;2;9|,86;3;2;9|86;3;2;9|,100|100|,100|100|
9,100|100|,86;3;2;9|86;3;2;9|,0.0|0.0|,86;3;2;9|86;3;2;9|,86;1;3;10|86;1;3;10|,86;1;3;10|86;1;3;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;1;3;10|86;1;3;10|,86;1;3;10|86;1;3;10|,100|100|,100|100|
10,100|100|,86;1;3;10|86;1;3;10|,0.0|0.0|,86;1;3;10|86;1;3;10|,86;0;4;10|86;0;4;10|,86;0;4;10|86;0;4;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;0;4;10|86;0;4;10|,86;0;4;10|86;0;4;10|,100|100|,100|100|
11,100|100|,86;0;4;10|86;0;4;10|,0.0|0.0|,86;0;4;10|86;0;4;10|,83;3;3;11|83;3;3;11|,83;3;3;11|83;3;3;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;3;3;11|83;3;3;11|,83;3;3;11|83;3;3;11|,100|100|,100|100|
12,100|100|,83;3;3;11|83;3;3;11|,0.0|0.0|,83;3;3;11|83;3;3;11|,83;3;3;11|83;3;3;11|,83;3;3;11|83;3;3;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;3;3;11|83;3;3;11|,83;3;3;11|83;3;3;11|,100|100|,100|100|
13,100|100|,83;3;3;11|83;3;3;11|,0.0|0.0|,83;3;3;11|83;3;3;11|,83;0;5;12|83;0;5;12|,83;0;5;12|83;0;5;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;0;5;12|83;0;5;12|,83;0;5;12|83;0;5;12|,100|100|,100|100|
14,100|100|,83;0;5;12|83;0;5;12|,0.0|0.0|,83;0;5;12|83;0;5;12|,81;2;5;12|81;2;5;12|,81;2;5;12|81;2;5;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;2;5;12|81;2;5;12|,81;2;5;12|81;2;5;12|,100|100|,100|100|
15,100|100|,81;2;5;12|81;2;5;12|,0.0|0.0|,81;2;5;12|81;2;5;12|,79;4;3;14|79;4;3;14|,79;4;3;14|79;4;3;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;4;3;14|79;4;3;14|,79;4;3;14|79;4;3;14|,100|100|,100|100|
16,100|100|,79;4;3;14|79;4;3;14|,0.0|0.0|,79;4;3;14|79;4;3;14|,77;4;4;15|77;4;4;15|,77;4;4;15|77;4;4;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;4;4;15|77;4;4;15|,77;4;4;15|77;4;4;15|,100|100|,100|100|
17,100|100|,77;4;4;15|77;4;4;15|,0.0|0.0|,77;4;4;15|77;4;4;15|,75;5;5;15|75;5;5;15|,75;5;5;15|75;5;5;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;5;5;15|75;5;5;15|,75;5;5;15|75;5;5;15|,100|100|,100|100|
