Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,92;8;0|92;8;0|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,0;0;0|0;0;0|,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,100|100|,100|100|
1,100|100|,89;10;1|89;10;1|,89;10;1|89;10;1|,85;12;3|85;12;3|,85;12;3|85;12;3|,100|100|,0;0;0|0;0;0|,100|100|,85;12;3|85;12;3|,85;12;3|85;12;3|,100|100|,100|100|
2,100|100|,85;12;3|85;12;3|,85;12;3|85;12;3|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,0;0;0|0;0;0|,100|100|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,100|100|
3,100|100|,79;18;3|79;18;3|,79;18;3|79;18;3|,72;23;5|72;23;5|,72;23;5|72;23;5|,100|100|,0;0;0|0;0;0|,100|100|,72;23;5|72;23;5|,72;23;5|72;23;5|,100|100|,100|100|
4,100|100|,72;23;5|72;23;5|,72;23;5|72;23;5|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,0;0;0|0;0;0|,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,100|100|
5,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,64;21;15|64;21;15|,64;21;15|64;21;15|,100|100|,0;0;0|0;0;0|,100|100|,64;21;15|64;21;15|,64;21;15|64;21;15|,100|100|,100|100|
6,100|100|,64;21;15|64;21;15|,64;21;15|64;21;15|,54;29;17|54;29;17|,54;29;17|54;29;17|,100|100|,0;0;0|0;0;0|,100|100|,54;29;17|54;29;17|,54;29;17|54;29;17|,100|100|,100|100|
7,100|100|,54;29;17|54;29;17|,54;29;17|54;29;17|,49;32;19|49;32;19|,49;32;19|49;32;19|,100|100|,0;0;0|0;0;0|,100|100|,49;32;19|49;32;19|,49;32;19|49;32;19|,100|100|,100|100|
8,100|100|,49;32;19|49;32;19|,49;32;19|49;32;19|,47;33;20|47;33;20|,47;33;20|47;33;20|,100|100|,0;0;0|0;0;0|,100|100|,47;33;20|47;33;20|,47;33;20|47;33;20|,100|100|,100|100|
9,100|100|,47;33;20|47;33;20|,47;33;20|47;33;20|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
10,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,35;40;25|35;40;25|,35;40;25|35;40;25|,100|100|,0;0;0|0;0;0|,100|100|,35;40;25|35;40;25|,35;40;25|35;40;25|,100|100|,100|100|
11,100|100|,35;40;25|35;40;25|,35;40;25|35;40;25|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,0;0;0|0;0;0|,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,100|100|
12,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,0;0;0|0;0;0|,100|100|,40;36;24|40;36;24|,40;36;24|40;36;24|,100|100|,100|100|
13,100|100|,40;36;24|40;36;24|,40;36;24|40;36;24|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,0;0;0|0;0;0|,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,100|100|
14,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,40;39;21|40;39;21|,40;39;21|40;39;21|,100|100|,0;0;0|0;0;0|,100|100|,40;39;21|40;39;21|,40;39;21|40;39;21|,100|100|,100|100|
15,100|100|,40;39;21|40;39;21|,40;39;21|40;39;21|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,0;0;0|0;0;0|,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,100|100|
16,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,0;0;0|0;0;0|,100|100|,39;34;27|39;34;27|,39;34;27|39;34;27|,100|100|,100|100|
17,100|100|,39;34;27|39;34;27|,39;34;27|39;34;27|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,0;0;0|0;0;0|,100|100|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,100|100|
18,100|100|,40;28;32|40;28;32|,40;28;32|40;28;32|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,0;0;0|0;0;0|,100|100|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,100|100|
19,100|100|,37;32;31|37;32;31|,37;32;31|37;32;31|,33;30;37|33;30;37|,33;30;37|33;30;37|,100|100|,0;0;0|0;0;0|,100|100|,33;30;37|33;30;37|,33;30;37|33;30;37|,100|100|,100|100|
20,100|100|,33;30;37|33;30;37|,33;30;37|33;30;37|,35;28;37|35;28;37|,35;28;37|35;28;37|,100|100|,0;0;0|0;0;0|,100|100|,35;28;37|35;28;37|,35;28;37|35;28;37|,100|100|,100|100|
21,100|100|,35;28;37|35;28;37|,35;28;37|35;28;37|,36;30;34|36;30;34|,36;30;34|36;30;34|,100|100|,0;0;0|0;0;0|,100|100|,36;30;34|36;30;34|,36;30;34|36;30;34|,100|100|,100|100|
22,100|100|,36;30;34|36;30;34|,36;30;34|36;30;34|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,0;0;0|0;0;0|,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,100|100|
23,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,39;27;34|39;27;34|,39;27;34|39;27;34|,100|100|,0;0;0|0;0;0|,100|100|,39;27;34|39;27;34|,39;27;34|39;27;34|,100|100|,100|100|
24,100|100|,39;27;34|39;27;34|,39;27;34|39;27;34|,37;31;32|37;31;32|,37;31;32|37;31;32|,100|100|,0;0;0|0;0;0|,100|100|,37;31;32|37;31;32|,37;31;32|37;31;32|,100|100|,100|100|
25,100|100|,37;31;32|37;31;32|,37;31;32|37;31;32|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
26,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,0;0;0|0;0;0|,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,100|100|
27,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,36;34;30|36;34;30|,36;34;30|36;34;30|,100|100|,0;0;0|0;0;0|,100|100|,36;34;30|36;34;30|,36;34;30|36;34;30|,100|100|,100|100|
28,100|100|,36;34;30|36;34;30|,36;34;30|36;34;30|,39;32;29|39;32;29|,39;32;29|39;32;29|,100|100|,0;0;0|0;0;0|,100|100|,39;32;29|39;32;29|,39;32;29|39;32;29|,100|100|,100|100|
