Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,82;0;18;0|82;0;18;0|,82;0;18;0|82;0;18;0|,75;7;17;1|75;7;17;1|,75;7;17;1|75;7;17;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;7;17;1|75;7;17;1|,75;7;17;1|75;7;17;1|,100|100|,100|100|
1,100|100|,75;7;17;1|75;7;17;1|,75;7;17;1|75;7;17;1|,71;5;21;3|71;5;21;3|,71;5;21;3|71;5;21;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;5;21;3|71;5;21;3|,71;5;21;3|71;5;21;3|,100|100|,100|100|
2,100|100|,71;5;21;3|71;5;21;3|,71;5;21;3|71;5;21;3|,67;7;20;6|67;7;20;6|,67;7;20;6|67;7;20;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;7;20;6|67;7;20;6|,67;7;20;6|67;7;20;6|,100|100|,100|100|
3,100|100|,67;7;20;6|67;7;20;6|,67;7;20;6|67;7;20;6|,61;9;20;10|61;9;20;10|,61;9;20;10|61;9;20;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;9;20;10|61;9;20;10|,61;9;20;10|61;9;20;10|,100|100|,100|100|
4,100|100|,61;9;20;10|61;9;20;10|,61;9;20;10|61;9;20;10|,57;7;20;16|57;7;20;16|,57;7;20;16|57;7;20;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;7;20;16|57;7;20;16|,57;7;20;16|57;7;20;16|,100|100|,100|100|
5,100|100|,57;7;20;16|57;7;20;16|,57;7;20;16|57;7;20;16|,53;5;20;22|53;5;20;22|,53;5;20;22|53;5;20;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;5;20;22|53;5;20;22|,53;5;20;22|53;5;20;22|,100|100|,100|100|
6,100|100|,53;5;20;22|53;5;20;22|,53;5;20;22|53;5;20;22|,50;5;17;28|50;5;17;28|,50;5;17;28|50;5;17;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;5;17;28|50;5;17;28|,50;5;17;28|50;5;17;28|,100|100|,100|100|
7,100|100|,50;5;17;28|50;5;17;28|,50;5;17;28|50;5;17;28|,42;11;15;32|42;11;15;32|,42;11;15;32|42;11;15;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;11;15;32|42;11;15;32|,42;11;15;32|42;11;15;32|,100|100|,100|100|
8,100|100|,42;11;15;32|42;11;15;32|,42;11;15;32|42;11;15;32|,38;9;18;35|38;9;18;35|,38;9;18;35|38;9;18;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;9;18;35|38;9;18;35|,38;9;18;35|38;9;18;35|,100|100|,100|100|
9,100|100|,38;9;18;35|38;9;18;35|,38;9;18;35|38;9;18;35|,32;9;23;36|32;9;23;36|,32;9;23;36|32;9;23;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;9;23;36|32;9;23;36|,32;9;23;36|32;9;23;36|,100|100|,100|100|
10,100|100|,32;9;23;36|32;9;23;36|,32;9;23;36|32;9;23;36|,32;3;28;37|32;3;28;37|,32;3;28;37|32;3;28;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;3;28;37|32;3;28;37|,32;3;28;37|32;3;28;37|,100|100|,100|100|
11,100|100|,32;3;28;37|32;3;28;37|,32;3;28;37|32;3;28;37|,30;4;27;39|30;4;27;39|,30;4;27;39|30;4;27;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;4;27;39|30;4;27;39|,30;4;27;39|30;4;27;39|,100|100|,100|100|
12,100|100|,30;4;27;39|30;4;27;39|,30;4;27;39|30;4;27;39|,27;5;26;42|27;5;26;42|,27;5;26;42|27;5;26;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;5;26;42|27;5;26;42|,27;5;26;42|27;5;26;42|,100|100|,100|100|
13,100|100|,27;5;26;42|27;5;26;42|,27;5;26;42|27;5;26;42|,25;3;28;44|25;3;28;44|,25;3;28;44|25;3;28;44|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;3;28;44|25;3;28;44|,25;3;28;44|25;3;28;44|,100|100|,100|100|
14,100|100|,25;3;28;44|25;3;28;44|,25;3;28;44|25;3;28;44|,22;3;27;48|22;3;27;48|,22;3;27;48|22;3;27;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;3;27;48|22;3;27;48|,22;3;27;48|22;3;27;48|,100|100|,100|100|
15,100|100|,22;3;27;48|22;3;27;48|,22;3;27;48|22;3;27;48|,20;4;27;49|20;4;27;49|,20;4;27;49|20;4;27;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;4;27;49|20;4;27;49|,20;4;27;49|20;4;27;49|,100|100|,100|100|
16,100|100|,20;4;27;49|20;4;27;49|,20;4;27;49|20;4;27;49|,18;5;22;55|18;5;22;55|,18;5;22;55|18;5;22;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;5;22;55|18;5;22;55|,18;5;22;55|18;5;22;55|,100|100|,100|100|
17,100|100|,18;5;22;55|18;5;22;55|,18;5;22;55|18;5;22;55|,17;5;18;60|17;5;18;60|,17;5;18;60|17;5;18;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;5;18;60|17;5;18;60|,17;5;18;60|17;5;18;60|,100|100|,100|100|
