Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,0;0;0|0;0;0|,100|100|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,100|100|
1,100|100|,78;21;1|78;21;1|,78;21;1|78;21;1|,71;23;6|71;23;6|,71;23;6|71;23;6|,100|100|,0;0;0|0;0;0|,100|100|,71;23;6|71;23;6|,71;23;6|71;23;6|,100|100|,100|100|
2,100|100|,71;23;6|71;23;6|,71;23;6|71;23;6|,65;27;8|65;27;8|,65;27;8|65;27;8|,100|100|,0;0;0|0;0;0|,100|100|,65;27;8|65;27;8|,65;27;8|65;27;8|,100|100|,100|100|
3,100|100|,65;27;8|65;27;8|,65;27;8|65;27;8|,56;31;13|56;31;13|,56;31;13|56;31;13|,100|100|,0;0;0|0;0;0|,100|100|,56;31;13|56;31;13|,56;31;13|56;31;13|,100|100|,100|100|
4,100|100|,56;31;13|56;31;13|,56;31;13|56;31;13|,50;36;14|50;36;14|,50;36;14|50;36;14|,100|100|,0;0;0|0;0;0|,100|100|,50;36;14|50;36;14|,50;36;14|50;36;14|,100|100|,100|100|
5,100|100|,50;36;14|50;36;14|,50;36;14|50;36;14|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,0;0;0|0;0;0|,100|100|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,100|100|
6,100|100|,42;35;23|42;35;23|,42;35;23|42;35;23|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,0;0;0|0;0;0|,100|100|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,100|100|
7,100|100|,36;36;28|36;36;28|,36;36;28|36;36;28|,35;38;27|35;38;27|,35;38;27|35;38;27|,100|100|,0;0;0|0;0;0|,100|100|,35;38;27|35;38;27|,35;38;27|35;38;27|,100|100|,100|100|
8,100|100|,35;38;27|35;38;27|,35;38;27|35;38;27|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,0;0;0|0;0;0|,100|100|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,100|100|
9,100|100|,36;39;25|36;39;25|,36;39;25|36;39;25|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,0;0;0|0;0;0|,100|100|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,100|100|
10,100|100|,30;38;32|30;38;32|,30;38;32|30;38;32|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,0;0;0|0;0;0|,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,100|100|
11,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,30;37;33|30;37;33|,30;37;33|30;37;33|,100|100|,0;0;0|0;0;0|,100|100|,30;37;33|30;37;33|,30;37;33|30;37;33|,100|100|,100|100|
12,100|100|,30;37;33|30;37;33|,30;37;33|30;37;33|,31;32;37|31;32;37|,31;32;37|31;32;37|,100|100|,0;0;0|0;0;0|,100|100|,31;32;37|31;32;37|,31;32;37|31;32;37|,100|100|,100|100|
13,100|100|,31;32;37|31;32;37|,31;32;37|31;32;37|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,0;0;0|0;0;0|,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,100|100|
14,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,0;0;0|0;0;0|,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,100|100|
15,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,25;40;35|25;40;35|,25;40;35|25;40;35|,100|100|,0;0;0|0;0;0|,100|100|,25;40;35|25;40;35|,25;40;35|25;40;35|,100|100|,100|100|
16,100|100|,25;40;35|25;40;35|,25;40;35|25;40;35|,26;39;35|26;39;35|,26;39;35|26;39;35|,100|100|,0;0;0|0;0;0|,100|100|,26;39;35|26;39;35|,26;39;35|26;39;35|,100|100|,100|100|
17,100|100|,26;39;35|26;39;35|,26;39;35|26;39;35|,27;35;38|27;35;38|,27;35;38|27;35;38|,100|100|,0;0;0|0;0;0|,100|100|,27;35;38|27;35;38|,27;35;38|27;35;38|,100|100|,100|100|
18,100|100|,27;35;38|27;35;38|,27;35;38|27;35;38|,24;32;44|24;32;44|,24;32;44|24;32;44|,100|100|,0;0;0|0;0;0|,100|100|,24;32;44|24;32;44|,24;32;44|24;32;44|,100|100|,100|100|
19,100|100|,24;32;44|24;32;44|,24;32;44|24;32;44|,25;29;46|25;29;46|,25;29;46|25;29;46|,100|100|,0;0;0|0;0;0|,100|100|,25;29;46|25;29;46|,25;29;46|25;29;46|,100|100|,100|100|
20,100|100|,25;29;46|25;29;46|,25;29;46|25;29;46|,31;29;40|31;29;40|,31;29;40|31;29;40|,100|100|,0;0;0|0;0;0|,100|100|,31;29;40|31;29;40|,31;29;40|31;29;40|,100|100|,100|100|
21,100|100|,31;29;40|31;29;40|,31;29;40|31;29;40|,39;26;35|39;26;35|,39;26;35|39;26;35|,100|100|,0;0;0|0;0;0|,100|100|,39;26;35|39;26;35|,39;26;35|39;26;35|,100|100|,100|100|
22,100|100|,39;26;35|39;26;35|,39;26;35|39;26;35|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,0;0;0|0;0;0|,100|100|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,100|100|
23,100|100|,42;26;32|42;26;32|,42;26;32|42;26;32|,44;22;34|44;22;34|,44;22;34|44;22;34|,100|100|,0;0;0|0;0;0|,100|100|,44;22;34|44;22;34|,44;22;34|44;22;34|,100|100|,100|100|
24,100|100|,44;22;34|44;22;34|,44;22;34|44;22;34|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,0;0;0|0;0;0|,100|100|,45;25;30|45;25;30|,45;25;30|45;25;30|,100|100|,100|100|
25,100|100|,45;25;30|45;25;30|,45;25;30|45;25;30|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,0;0;0|0;0;0|,100|100|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,100|100|
26,100|100|,49;30;21|49;30;21|,49;30;21|49;30;21|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,0;0;0|0;0;0|,100|100|,52;30;18|52;30;18|,52;30;18|52;30;18|,100|100|,100|100|
27,100|100|,52;30;18|52;30;18|,52;30;18|52;30;18|,45;38;17|45;38;17|,45;38;17|45;38;17|,100|100|,0;0;0|0;0;0|,100|100|,45;38;17|45;38;17|,45;38;17|45;38;17|,100|100|,100|100|
28,100|100|,45;38;17|45;38;17|,45;38;17|45;38;17|,42;41;17|42;41;17|,42;41;17|42;41;17|,100|100|,0;0;0|0;0;0|,100|100|,42;41;17|42;41;17|,42;41;17|42;41;17|,100|100|,100|100|
29,100|100|,42;41;17|42;41;17|,42;41;17|42;41;17|,37;40;23|37;40;23|,37;40;23|37;40;23|,100|100|,0;0;0|0;0;0|,100|100|,37;40;23|37;40;23|,37;40;23|37;40;23|,100|100|,100|100|
30,100|100|,37;40;23|37;40;23|,37;40;23|37;40;23|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,0;0;0|0;0;0|,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,100|100|
31,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,0;0;0|0;0;0|,100|100|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,100|100|
32,100|100|,39;31;30|39;31;30|,39;31;30|39;31;30|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,0;0;0|0;0;0|,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,100|100|
33,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,0;0;0|0;0;0|,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,100|100|,100|100|
34,100|100|,41;31;28|41;31;28|,41;31;28|41;31;28|,35;37;28|35;37;28|,35;37;28|35;37;28|,100|100|,0;0;0|0;0;0|,100|100|,35;37;28|35;37;28|,35;37;28|35;37;28|,100|100|,100|100|
35,100|100|,35;37;28|35;37;28|,35;37;28|35;37;28|,29;37;34|29;37;34|,29;37;34|29;37;34|,100|100|,0;0;0|0;0;0|,100|100|,29;37;34|29;37;34|,29;37;34|29;37;34|,100|100|,100|100|
36,100|100|,29;37;34|29;37;34|,29;37;34|29;37;34|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,0;0;0|0;0;0|,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,100|100|
37,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,0;0;0|0;0;0|,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,100|100|,100|100|
38,100|100|,34;33;33|34;33;33|,34;33;33|34;33;33|,38;33;29|38;33;29|,38;33;29|38;33;29|,100|100|,0;0;0|0;0;0|,100|100|,38;33;29|38;33;29|,38;33;29|38;33;29|,100|100|,100|100|
39,100|100|,38;33;29|38;33;29|,38;33;29|38;33;29|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,0;0;0|0;0;0|,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,100|100|
