Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.9|9.9|,86;14;0|86;14;0|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,0;0;0|0;0;0|,100|100|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,100|100|
2,100|100|,80;20;0|80;20;0|,10.42|10.42|,80;20;0|80;20;0|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,0;0;0|0;0;0|,100|100|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,100|100|
3,100|100|,73;25;2|73;25;2|,11.35|11.35|,73;25;2|73;25;2|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,0;0;0|0;0;0|,100|100|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,100|100|
4,100|100|,65;33;2|65;33;2|,12.95|12.95|,65;33;2|65;33;2|,57;39;4|57;39;4|,57;39;4|57;39;4|,100|100|,0;0;0|0;0;0|,100|100|,57;39;4|57;39;4|,57;39;4|57;39;4|,100|100|,100|100|
5,100|100|,57;39;4|57;39;4|,14.91|14.91|,57;39;4|57;39;4|,46;48;6|46;48;6|,46;48;6|46;48;6|,100|100|,0;0;0|0;0;0|,100|100|,46;48;6|46;48;6|,46;48;6|46;48;6|,100|100|,100|100|
6,100|100|,46;48;6|46;48;6|,17.47|17.47|,46;48;6|46;48;6|,37;55;8|37;55;8|,37;55;8|37;55;8|,100|100|,0;0;0|0;0;0|,100|100|,37;55;8|37;55;8|,37;55;8|37;55;8|,100|100|,100|100|
7,100|100|,37;55;8|37;55;8|,20.35|20.35|,37;55;8|37;55;8|,30;59;11|30;59;11|,30;59;11|30;59;11|,100|100|,0;0;0|0;0;0|,100|100|,30;59;11|30;59;11|,30;59;11|30;59;11|,100|100|,100|100|
8,100|100|,30;59;11|30;59;11|,23.2|23.2|,30;59;11|30;59;11|,24;60;16|24;60;16|,24;60;16|24;60;16|,100|100|,0;0;0|0;0;0|,100|100|,24;60;16|24;60;16|,24;60;16|24;60;16|,100|100|,100|100|
9,100|100|,24;60;16|24;60;16|,25.72|25.72|,24;60;16|24;60;16|,16;64;20|16;64;20|,16;64;20|16;64;20|,100|100|,0;0;0|0;0;0|,100|100|,16;64;20|16;64;20|,16;64;20|16;64;20|,100|100|,100|100|
