Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,88;4;8;0|88;4;8;0|,88;4;8;0|88;4;8;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;4;8;0|88;4;8;0|,88;4;8;0|88;4;8;0|,100|100|,100|100|
1,100|100|,88;4;8;0|88;4;8;0|,0.0|0.0|,88;4;8;0|88;4;8;0|,84;6;8;2|84;6;8;2|,84;6;8;2|84;6;8;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;6;8;2|84;6;8;2|,84;6;8;2|84;6;8;2|,100|100|,100|100|
2,100|100|,84;6;8;2|84;6;8;2|,0.0|0.0|,84;6;8;2|84;6;8;2|,82;5;11;2|82;5;11;2|,82;5;11;2|82;5;11;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;11;2|82;5;11;2|,82;5;11;2|82;5;11;2|,100|100|,100|100|
3,100|100|,82;5;11;2|82;5;11;2|,0.0|0.0|,82;5;11;2|82;5;11;2|,78;6;14;2|78;6;14;2|,78;6;14;2|78;6;14;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;6;14;2|78;6;14;2|,78;6;14;2|78;6;14;2|,100|100|,100|100|
4,100|100|,78;6;14;2|78;6;14;2|,0.0|0.0|,78;6;14;2|78;6;14;2|,73;5;18;4|73;5;18;4|,73;5;18;4|73;5;18;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;5;18;4|73;5;18;4|,73;5;18;4|73;5;18;4|,100|100|,100|100|
5,100|100|,73;5;18;4|73;5;18;4|,0.0|0.0|,73;5;18;4|73;5;18;4|,67;8;16;9|67;8;16;9|,67;8;16;9|67;8;16;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;8;16;9|67;8;16;9|,67;8;16;9|67;8;16;9|,100|100|,100|100|
6,100|100|,67;8;16;9|67;8;16;9|,0.0|0.0|,67;8;16;9|67;8;16;9|,58;13;16;13|58;13;16;13|,58;13;16;13|58;13;16;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;13;16;13|58;13;16;13|,58;13;16;13|58;13;16;13|,100|100|,100|100|
7,100|100|,58;13;16;13|58;13;16;13|,0.0|0.0|,58;13;16;13|58;13;16;13|,52;13;20;15|52;13;20;15|,52;13;20;15|52;13;20;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;13;20;15|52;13;20;15|,52;13;20;15|52;13;20;15|,100|100|,100|100|
8,100|100|,52;13;20;15|52;13;20;15|,0.0|0.0|,52;13;20;15|52;13;20;15|,50;9;24;17|50;9;24;17|,50;9;24;17|50;9;24;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;9;24;17|50;9;24;17|,50;9;24;17|50;9;24;17|,100|100|,100|100|
9,100|100|,50;9;24;17|50;9;24;17|,0.0|0.0|,50;9;24;17|50;9;24;17|,44;10;28;18|44;10;28;18|,44;10;28;18|44;10;28;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;10;28;18|44;10;28;18|,44;10;28;18|44;10;28;18|,100|100|,100|100|
10,100|100|,44;10;28;18|44;10;28;18|,0.0|0.0|,44;10;28;18|44;10;28;18|,36;13;27;24|36;13;27;24|,36;13;27;24|36;13;27;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;13;27;24|36;13;27;24|,36;13;27;24|36;13;27;24|,100|100|,100|100|
11,100|100|,36;13;27;24|36;13;27;24|,0.0|0.0|,36;13;27;24|36;13;27;24|,33;10;28;29|33;10;28;29|,33;10;28;29|33;10;28;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;10;28;29|33;10;28;29|,33;10;28;29|33;10;28;29|,100|100|,100|100|
12,100|100|,33;10;28;29|33;10;28;29|,0.0|0.0|,33;10;28;29|33;10;28;29|,28;11;24;37|28;11;24;37|,28;11;24;37|28;11;24;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;11;24;37|28;11;24;37|,28;11;24;37|28;11;24;37|,100|100|,100|100|
13,100|100|,28;11;24;37|28;11;24;37|,0.0|0.0|,28;11;24;37|28;11;24;37|,22;11;25;42|22;11;25;42|,22;11;25;42|22;11;25;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;11;25;42|22;11;25;42|,22;11;25;42|22;11;25;42|,100|100|,100|100|
14,100|100|,22;11;25;42|22;11;25;42|,0.0|0.0|,22;11;25;42|22;11;25;42|,21;5;25;49|21;5;25;49|,21;5;25;49|21;5;25;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;5;25;49|21;5;25;49|,21;5;25;49|21;5;25;49|,100|100|,100|100|
15,100|100|,21;5;25;49|21;5;25;49|,0.0|0.0|,21;5;25;49|21;5;25;49|,20;6;20;54|20;6;20;54|,20;6;20;54|20;6;20;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;6;20;54|20;6;20;54|,20;6;20;54|20;6;20;54|,100|100|,100|100|
16,100|100|,20;6;20;54|20;6;20;54|,0.0|0.0|,20;6;20;54|20;6;20;54|,18;5;17;60|18;5;17;60|,18;5;17;60|18;5;17;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;5;17;60|18;5;17;60|,18;5;17;60|18;5;17;60|,100|100|,100|100|
17,100|100|,18;5;17;60|18;5;17;60|,0.0|0.0|,18;5;17;60|18;5;17;60|,17;4;17;62|17;4;17;62|,17;4;17;62|17;4;17;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;4;17;62|17;4;17;62|,17;4;17;62|17;4;17;62|,100|100|,100|100|
18,100|100|,17;4;17;62|17;4;17;62|,0.0|0.0|,17;4;17;62|17;4;17;62|,16;3;15;66|16;3;15;66|,16;3;15;66|16;3;15;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;3;15;66|16;3;15;66|,16;3;15;66|16;3;15;66|,100|100|,100|100|
19,100|100|,16;3;15;66|16;3;15;66|,0.0|0.0|,16;3;15;66|16;3;15;66|,14;4;13;69|14;4;13;69|,14;4;13;69|14;4;13;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;4;13;69|14;4;13;69|,14;4;13;69|14;4;13;69|,100|100|,100|100|
20,100|100|,14;4;13;69|14;4;13;69|,0.0|0.0|,14;4;13;69|14;4;13;69|,13;3;12;72|13;3;12;72|,13;3;12;72|13;3;12;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;3;12;72|13;3;12;72|,13;3;12;72|13;3;12;72|,100|100|,100|100|
21,100|100|,13;3;12;72|13;3;12;72|,0.0|0.0|,13;3;12;72|13;3;12;72|,13;0;15;72|13;0;15;72|,13;0;15;72|13;0;15;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;15;72|13;0;15;72|,13;0;15;72|13;0;15;72|,100|100|,100|100|
22,100|100|,13;0;15;72|13;0;15;72|,0.0|0.0|,13;0;15;72|13;0;15;72|,11;2;14;73|11;2;14;73|,11;2;14;73|11;2;14;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;2;14;73|11;2;14;73|,11;2;14;73|11;2;14;73|,100|100|,100|100|
23,100|100|,11;2;14;73|11;2;14;73|,0.0|0.0|,11;2;14;73|11;2;14;73|,10;1;12;77|10;1;12;77|,10;1;12;77|10;1;12;77|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;12;77|10;1;12;77|,10;1;12;77|10;1;12;77|,100|100|,100|100|
24,100|100|,10;1;12;77|10;1;12;77|,0.0|0.0|,10;1;12;77|10;1;12;77|,9;1;8;82|9;1;8;82|,9;1;8;82|9;1;8;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;1;8;82|9;1;8;82|,9;1;8;82|9;1;8;82|,100|100|,100|100|
25,100|100|,9;1;8;82|9;1;8;82|,0.0|0.0|,9;1;8;82|9;1;8;82|,9;1;6;84|9;1;6;84|,9;1;6;84|9;1;6;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;1;6;84|9;1;6;84|,9;1;6;84|9;1;6;84|,100|100|,100|100|
26,100|100|,9;1;6;84|9;1;6;84|,0.0|0.0|,9;1;6;84|9;1;6;84|,9;1;5;85|9;1;5;85|,9;1;5;85|9;1;5;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;1;5;85|9;1;5;85|,9;1;5;85|9;1;5;85|,100|100|,100|100|
27,100|100|,9;1;5;85|9;1;5;85|,0.0|0.0|,9;1;5;85|9;1;5;85|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,100|100|,100|100|
28,100|100|,9;0;5;86|9;0;5;86|,0.0|0.0|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,100|100|,100|100|
29,100|100|,9;0;5;86|9;0;5;86|,0.0|0.0|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;5;86|9;0;5;86|,9;0;5;86|9;0;5;86|,100|100|,100|100|
