Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
1,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,78;19;3|78;19;3|,78;19;3|78;19;3|,100|100|,0;0;0|0;0;0|,100|100|,78;19;3|78;19;3|,78;19;3|78;19;3|,100|100|,100|100|
2,100|100|,78;19;3|78;19;3|,78;19;3|78;19;3|,69;24;7|69;24;7|,69;24;7|69;24;7|,100|100|,0;0;0|0;0;0|,100|100|,69;24;7|69;24;7|,69;24;7|69;24;7|,100|100|,100|100|
3,100|100|,69;24;7|69;24;7|,69;24;7|69;24;7|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,0;0;0|0;0;0|,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,100|100|
4,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,63;27;10|63;27;10|,63;27;10|63;27;10|,100|100|,0;0;0|0;0;0|,100|100|,63;27;10|63;27;10|,63;27;10|63;27;10|,100|100|,100|100|
5,100|100|,63;27;10|63;27;10|,63;27;10|63;27;10|,58;34;8|58;34;8|,58;34;8|58;34;8|,100|100|,0;0;0|0;0;0|,100|100|,58;34;8|58;34;8|,58;34;8|58;34;8|,100|100|,100|100|
6,100|100|,58;34;8|58;34;8|,58;34;8|58;34;8|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,0;0;0|0;0;0|,100|100|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,100|100|
7,100|100|,51;34;15|51;34;15|,51;34;15|51;34;15|,46;40;14|46;40;14|,46;40;14|46;40;14|,100|100|,0;0;0|0;0;0|,100|100|,46;40;14|46;40;14|,46;40;14|46;40;14|,100|100|,100|100|
8,100|100|,46;40;14|46;40;14|,46;40;14|46;40;14|,40;46;14|40;46;14|,40;46;14|40;46;14|,100|100|,0;0;0|0;0;0|,100|100|,40;46;14|40;46;14|,40;46;14|40;46;14|,100|100|,100|100|
9,100|100|,40;46;14|40;46;14|,40;46;14|40;46;14|,38;45;17|38;45;17|,38;45;17|38;45;17|,100|100|,0;0;0|0;0;0|,100|100|,38;45;17|38;45;17|,38;45;17|38;45;17|,100|100|,100|100|
10,100|100|,38;45;17|38;45;17|,38;45;17|38;45;17|,35;45;20|35;45;20|,35;45;20|35;45;20|,100|100|,0;0;0|0;0;0|,100|100|,35;45;20|35;45;20|,35;45;20|35;45;20|,100|100|,100|100|
11,100|100|,35;45;20|35;45;20|,35;45;20|35;45;20|,34;40;26|34;40;26|,34;40;26|34;40;26|,100|100|,0;0;0|0;0;0|,100|100|,34;40;26|34;40;26|,34;40;26|34;40;26|,100|100|,100|100|
12,100|100|,34;40;26|34;40;26|,34;40;26|34;40;26|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,0;0;0|0;0;0|,100|100|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,100|100|
13,100|100|,32;40;28|32;40;28|,32;40;28|32;40;28|,28;45;27|28;45;27|,28;45;27|28;45;27|,100|100|,0;0;0|0;0;0|,100|100|,28;45;27|28;45;27|,28;45;27|28;45;27|,100|100|,100|100|
14,100|100|,28;45;27|28;45;27|,28;45;27|28;45;27|,33;44;23|33;44;23|,33;44;23|33;44;23|,100|100|,0;0;0|0;0;0|,100|100|,33;44;23|33;44;23|,33;44;23|33;44;23|,100|100|,100|100|
15,100|100|,33;44;23|33;44;23|,33;44;23|33;44;23|,36;42;22|36;42;22|,36;42;22|36;42;22|,100|100|,0;0;0|0;0;0|,100|100|,36;42;22|36;42;22|,36;42;22|36;42;22|,100|100|,100|100|
16,100|100|,36;42;22|36;42;22|,36;42;22|36;42;22|,31;40;29|31;40;29|,31;40;29|31;40;29|,100|100|,0;0;0|0;0;0|,100|100|,31;40;29|31;40;29|,31;40;29|31;40;29|,100|100|,100|100|
17,100|100|,31;40;29|31;40;29|,31;40;29|31;40;29|,32;35;33|32;35;33|,32;35;33|32;35;33|,100|100|,0;0;0|0;0;0|,100|100|,32;35;33|32;35;33|,32;35;33|32;35;33|,100|100|,100|100|
18,100|100|,32;35;33|32;35;33|,32;35;33|32;35;33|,36;33;31|36;33;31|,36;33;31|36;33;31|,100|100|,0;0;0|0;0;0|,100|100|,36;33;31|36;33;31|,36;33;31|36;33;31|,100|100|,100|100|
19,100|100|,36;33;31|36;33;31|,36;33;31|36;33;31|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,0;0;0|0;0;0|,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,100|100|
20,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,28;38;34|28;38;34|,28;38;34|28;38;34|,100|100|,0;0;0|0;0;0|,100|100|,28;38;34|28;38;34|,28;38;34|28;38;34|,100|100|,100|100|
21,100|100|,28;38;34|28;38;34|,28;38;34|28;38;34|,29;30;41|29;30;41|,29;30;41|29;30;41|,100|100|,0;0;0|0;0;0|,100|100|,29;30;41|29;30;41|,29;30;41|29;30;41|,100|100|,100|100|
22,100|100|,29;30;41|29;30;41|,29;30;41|29;30;41|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,0;0;0|0;0;0|,100|100|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,100|100|
23,100|100|,32;29;39|32;29;39|,32;29;39|32;29;39|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,0;0;0|0;0;0|,100|100|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,100|100|
24,100|100|,36;29;35|36;29;35|,36;29;35|36;29;35|,40;21;39|40;21;39|,40;21;39|40;21;39|,100|100|,0;0;0|0;0;0|,100|100|,40;21;39|40;21;39|,40;21;39|40;21;39|,100|100|,100|100|
25,100|100|,40;21;39|40;21;39|,40;21;39|40;21;39|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,0;0;0|0;0;0|,100|100|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,100|100|
26,100|100|,41;22;37|41;22;37|,41;22;37|41;22;37|,43;22;35|43;22;35|,43;22;35|43;22;35|,100|100|,0;0;0|0;0;0|,100|100|,43;22;35|43;22;35|,43;22;35|43;22;35|,100|100|,100|100|
27,100|100|,43;22;35|43;22;35|,43;22;35|43;22;35|,46;18;36|46;18;36|,46;18;36|46;18;36|,100|100|,0;0;0|0;0;0|,100|100|,46;18;36|46;18;36|,46;18;36|46;18;36|,100|100|,100|100|
28,100|100|,46;18;36|46;18;36|,46;18;36|46;18;36|,53;18;29|53;18;29|,53;18;29|53;18;29|,100|100|,0;0;0|0;0;0|,100|100|,53;18;29|53;18;29|,53;18;29|53;18;29|,100|100|,100|100|
29,100|100|,53;18;29|53;18;29|,53;18;29|53;18;29|,48;24;28|48;24;28|,48;24;28|48;24;28|,100|100|,0;0;0|0;0;0|,100|100|,48;24;28|48;24;28|,48;24;28|48;24;28|,100|100|,100|100|
30,100|100|,48;24;28|48;24;28|,48;24;28|48;24;28|,52;22;26|52;22;26|,52;22;26|52;22;26|,100|100|,0;0;0|0;0;0|,100|100|,52;22;26|52;22;26|,52;22;26|52;22;26|,100|100|,100|100|
31,100|100|,52;22;26|52;22;26|,52;22;26|52;22;26|,47;26;27|47;26;27|,47;26;27|47;26;27|,100|100|,0;0;0|0;0;0|,100|100|,47;26;27|47;26;27|,47;26;27|47;26;27|,100|100|,100|100|
32,100|100|,47;26;27|47;26;27|,47;26;27|47;26;27|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,0;0;0|0;0;0|,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,100|100|
33,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,48;30;22|48;30;22|,48;30;22|48;30;22|,100|100|,0;0;0|0;0;0|,100|100|,48;30;22|48;30;22|,48;30;22|48;30;22|,100|100|,100|100|
34,100|100|,48;30;22|48;30;22|,48;30;22|48;30;22|,47;39;14|47;39;14|,47;39;14|47;39;14|,100|100|,0;0;0|0;0;0|,100|100|,47;39;14|47;39;14|,47;39;14|47;39;14|,100|100|,100|100|
35,100|100|,47;39;14|47;39;14|,47;39;14|47;39;14|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,0;0;0|0;0;0|,100|100|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,100|100|
36,100|100|,41;40;19|41;40;19|,41;40;19|41;40;19|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,0;0;0|0;0;0|,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,100|100|
37,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,0;0;0|0;0;0|,100|100|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,100|100|
38,100|100|,40;37;23|40;37;23|,40;37;23|40;37;23|,43;35;22|43;35;22|,43;35;22|43;35;22|,100|100|,0;0;0|0;0;0|,100|100|,43;35;22|43;35;22|,43;35;22|43;35;22|,100|100|,100|100|
39,100|100|,43;35;22|43;35;22|,43;35;22|43;35;22|,30;42;28|30;42;28|,30;42;28|30;42;28|,100|100|,0;0;0|0;0;0|,100|100|,30;42;28|30;42;28|,30;42;28|30;42;28|,100|100|,100|100|
40,100|100|,30;42;28|30;42;28|,30;42;28|30;42;28|,31;38;31|31;38;31|,31;38;31|31;38;31|,100|100|,0;0;0|0;0;0|,100|100|,31;38;31|31;38;31|,31;38;31|31;38;31|,100|100|,100|100|
41,100|100|,31;38;31|31;38;31|,31;38;31|31;38;31|,31;38;31|31;38;31|,31;38;31|31;38;31|,100|100|,0;0;0|0;0;0|,100|100|,31;38;31|31;38;31|,31;38;31|31;38;31|,100|100|,100|100|
42,100|100|,31;38;31|31;38;31|,31;38;31|31;38;31|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,0;0;0|0;0;0|,100|100|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,100|100|
43,100|100|,29;35;36|29;35;36|,29;35;36|29;35;36|,26;36;38|26;36;38|,26;36;38|26;36;38|,100|100|,0;0;0|0;0;0|,100|100|,26;36;38|26;36;38|,26;36;38|26;36;38|,100|100|,100|100|
44,100|100|,26;36;38|26;36;38|,26;36;38|26;36;38|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,0;0;0|0;0;0|,100|100|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,100|100|
45,100|100|,31;34;35|31;34;35|,31;34;35|31;34;35|,32;30;38|32;30;38|,32;30;38|32;30;38|,100|100|,0;0;0|0;0;0|,100|100|,32;30;38|32;30;38|,32;30;38|32;30;38|,100|100|,100|100|
46,100|100|,32;30;38|32;30;38|,32;30;38|32;30;38|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,0;0;0|0;0;0|,100|100|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,100|100|
