Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;0;13;0|87;0;13;0|,0.0|0.0|,87;0;13;0|87;0;13;0|,80;7;11;2|80;7;11;2|,80;7;11;2|80;7;11;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;7;11;2|80;7;11;2|,80;7;11;2|80;7;11;2|,100|100|,100|100|
1,100|100|,80;7;11;2|80;7;11;2|,0.0|0.0|,80;7;11;2|80;7;11;2|,73;10;15;2|73;10;15;2|,73;10;15;2|73;10;15;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;10;15;2|73;10;15;2|,73;10;15;2|73;10;15;2|,100|100|,100|100|
2,100|100|,73;10;15;2|73;10;15;2|,0.0|0.0|,73;10;15;2|73;10;15;2|,67;11;15;7|67;11;15;7|,67;11;15;7|67;11;15;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;11;15;7|67;11;15;7|,67;11;15;7|67;11;15;7|,100|100|,100|100|
3,100|100|,67;11;15;7|67;11;15;7|,0.0|0.0|,67;11;15;7|67;11;15;7|,62;11;15;12|62;11;15;12|,62;11;15;12|62;11;15;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;11;15;12|62;11;15;12|,62;11;15;12|62;11;15;12|,100|100|,100|100|
4,100|100|,62;11;15;12|62;11;15;12|,0.0|0.0|,62;11;15;12|62;11;15;12|,61;9;15;15|61;9;15;15|,61;9;15;15|61;9;15;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;9;15;15|61;9;15;15|,61;9;15;15|61;9;15;15|,100|100|,100|100|
5,100|100|,61;9;15;15|61;9;15;15|,0.0|0.0|,61;9;15;15|61;9;15;15|,57;10;16;17|57;10;16;17|,57;10;16;17|57;10;16;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;10;16;17|57;10;16;17|,57;10;16;17|57;10;16;17|,100|100|,100|100|
6,100|100|,57;10;16;17|57;10;16;17|,0.0|0.0|,57;10;16;17|57;10;16;17|,54;7;21;18|54;7;21;18|,54;7;21;18|54;7;21;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;7;21;18|54;7;21;18|,54;7;21;18|54;7;21;18|,100|100|,100|100|
7,100|100|,54;7;21;18|54;7;21;18|,0.0|0.0|,54;7;21;18|54;7;21;18|,51;5;23;21|51;5;23;21|,51;5;23;21|51;5;23;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;5;23;21|51;5;23;21|,51;5;23;21|51;5;23;21|,100|100|,100|100|
8,100|100|,51;5;23;21|51;5;23;21|,0.0|0.0|,51;5;23;21|51;5;23;21|,49;4;20;27|49;4;20;27|,49;4;20;27|49;4;20;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;4;20;27|49;4;20;27|,49;4;20;27|49;4;20;27|,100|100|,100|100|
9,100|100|,49;4;20;27|49;4;20;27|,0.0|0.0|,49;4;20;27|49;4;20;27|,44;7;21;28|44;7;21;28|,44;7;21;28|44;7;21;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;7;21;28|44;7;21;28|,44;7;21;28|44;7;21;28|,100|100|,100|100|
10,100|100|,44;7;21;28|44;7;21;28|,0.0|0.0|,44;7;21;28|44;7;21;28|,37;9;23;31|37;9;23;31|,37;9;23;31|37;9;23;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;9;23;31|37;9;23;31|,37;9;23;31|37;9;23;31|,100|100|,100|100|
11,100|100|,37;9;23;31|37;9;23;31|,0.0|0.0|,37;9;23;31|37;9;23;31|,28;13;27;32|28;13;27;32|,28;13;27;32|28;13;27;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;13;27;32|28;13;27;32|,28;13;27;32|28;13;27;32|,100|100|,100|100|
12,100|100|,28;13;27;32|28;13;27;32|,0.0|0.0|,28;13;27;32|28;13;27;32|,23;10;32;35|23;10;32;35|,23;10;32;35|23;10;32;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;10;32;35|23;10;32;35|,23;10;32;35|23;10;32;35|,100|100|,100|100|
13,100|100|,23;10;32;35|23;10;32;35|,0.0|0.0|,23;10;32;35|23;10;32;35|,19;11;31;39|19;11;31;39|,19;11;31;39|19;11;31;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;11;31;39|19;11;31;39|,19;11;31;39|19;11;31;39|,100|100|,100|100|
14,100|100|,19;11;31;39|19;11;31;39|,0.0|0.0|,19;11;31;39|19;11;31;39|,18;6;33;43|18;6;33;43|,18;6;33;43|18;6;33;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;6;33;43|18;6;33;43|,18;6;33;43|18;6;33;43|,100|100|,100|100|
15,100|100|,18;6;33;43|18;6;33;43|,0.0|0.0|,18;6;33;43|18;6;33;43|,14;6;33;47|14;6;33;47|,14;6;33;47|14;6;33;47|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;6;33;47|14;6;33;47|,14;6;33;47|14;6;33;47|,100|100|,100|100|
16,100|100|,14;6;33;47|14;6;33;47|,0.0|0.0|,14;6;33;47|14;6;33;47|,8;7;31;54|8;7;31;54|,8;7;31;54|8;7;31;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;7;31;54|8;7;31;54|,8;7;31;54|8;7;31;54|,100|100|,100|100|
