Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,89;3;7;1|89;3;7;1|,89;3;7;1|89;3;7;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;3;7;1|89;3;7;1|,89;3;7;1|89;3;7;1|,100|100|,100|100|
1,100|100|,89;3;7;1|89;3;7;1|,0.0|0.0|,89;3;7;1|89;3;7;1|,88;1;8;3|88;1;8;3|,88;1;8;3|88;1;8;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;8;3|88;1;8;3|,88;1;8;3|88;1;8;3|,100|100|,100|100|
2,100|100|,88;1;8;3|88;1;8;3|,0.0|0.0|,88;1;8;3|88;1;8;3|,82;6;8;4|82;6;8;4|,82;6;8;4|82;6;8;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;6;8;4|82;6;8;4|,82;6;8;4|82;6;8;4|,100|100|,100|100|
3,100|100|,82;6;8;4|82;6;8;4|,0.0|0.0|,82;6;8;4|82;6;8;4|,80;5;10;5|80;5;10;5|,80;5;10;5|80;5;10;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;5;10;5|80;5;10;5|,80;5;10;5|80;5;10;5|,100|100|,100|100|
4,100|100|,80;5;10;5|80;5;10;5|,0.0|0.0|,80;5;10;5|80;5;10;5|,77;6;10;7|77;6;10;7|,77;6;10;7|77;6;10;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;6;10;7|77;6;10;7|,77;6;10;7|77;6;10;7|,100|100|,100|100|
5,100|100|,77;6;10;7|77;6;10;7|,0.0|0.0|,77;6;10;7|77;6;10;7|,72;7;12;9|72;7;12;9|,72;7;12;9|72;7;12;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;7;12;9|72;7;12;9|,72;7;12;9|72;7;12;9|,100|100|,100|100|
6,100|100|,72;7;12;9|72;7;12;9|,0.0|0.0|,72;7;12;9|72;7;12;9|,68;7;12;13|68;7;12;13|,68;7;12;13|68;7;12;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;7;12;13|68;7;12;13|,68;7;12;13|68;7;12;13|,100|100|,100|100|
7,100|100|,68;7;12;13|68;7;12;13|,0.0|0.0|,68;7;12;13|68;7;12;13|,62;10;13;15|62;10;13;15|,62;10;13;15|62;10;13;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;10;13;15|62;10;13;15|,62;10;13;15|62;10;13;15|,100|100|,100|100|
8,100|100|,62;10;13;15|62;10;13;15|,0.0|0.0|,62;10;13;15|62;10;13;15|,54;10;21;15|54;10;21;15|,54;10;21;15|54;10;21;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;10;21;15|54;10;21;15|,54;10;21;15|54;10;21;15|,100|100|,100|100|
9,100|100|,54;10;21;15|54;10;21;15|,0.0|0.0|,54;10;21;15|54;10;21;15|,49;10;20;21|49;10;20;21|,49;10;20;21|49;10;20;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;10;20;21|49;10;20;21|,49;10;20;21|49;10;20;21|,100|100|,100|100|
10,100|100|,49;10;20;21|49;10;20;21|,0.0|0.0|,49;10;20;21|49;10;20;21|,46;6;22;26|46;6;22;26|,46;6;22;26|46;6;22;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;6;22;26|46;6;22;26|,46;6;22;26|46;6;22;26|,100|100|,100|100|
11,100|100|,46;6;22;26|46;6;22;26|,0.0|0.0|,46;6;22;26|46;6;22;26|,45;5;23;27|45;5;23;27|,45;5;23;27|45;5;23;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;5;23;27|45;5;23;27|,45;5;23;27|45;5;23;27|,100|100|,100|100|
12,100|100|,45;5;23;27|45;5;23;27|,0.0|0.0|,45;5;23;27|45;5;23;27|,40;9;19;32|40;9;19;32|,40;9;19;32|40;9;19;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;9;19;32|40;9;19;32|,40;9;19;32|40;9;19;32|,100|100|,100|100|
13,100|100|,40;9;19;32|40;9;19;32|,0.0|0.0|,40;9;19;32|40;9;19;32|,33;9;23;35|33;9;23;35|,33;9;23;35|33;9;23;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;9;23;35|33;9;23;35|,33;9;23;35|33;9;23;35|,100|100|,100|100|
14,100|100|,33;9;23;35|33;9;23;35|,0.0|0.0|,33;9;23;35|33;9;23;35|,33;7;21;39|33;7;21;39|,33;7;21;39|33;7;21;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;7;21;39|33;7;21;39|,33;7;21;39|33;7;21;39|,100|100|,100|100|
15,100|100|,33;7;21;39|33;7;21;39|,0.0|0.0|,33;7;21;39|33;7;21;39|,29;9;14;48|29;9;14;48|,29;9;14;48|29;9;14;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;9;14;48|29;9;14;48|,29;9;14;48|29;9;14;48|,100|100|,100|100|
16,100|100|,29;9;14;48|29;9;14;48|,0.0|0.0|,29;9;14;48|29;9;14;48|,27;6;16;51|27;6;16;51|,27;6;16;51|27;6;16;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;6;16;51|27;6;16;51|,27;6;16;51|27;6;16;51|,100|100|,100|100|
17,100|100|,27;6;16;51|27;6;16;51|,0.0|0.0|,27;6;16;51|27;6;16;51|,26;5;16;53|26;5;16;53|,26;5;16;53|26;5;16;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;5;16;53|26;5;16;53|,26;5;16;53|26;5;16;53|,100|100|,100|100|
18,100|100|,26;5;16;53|26;5;16;53|,0.0|0.0|,26;5;16;53|26;5;16;53|,22;6;15;57|22;6;15;57|,22;6;15;57|22;6;15;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;6;15;57|22;6;15;57|,22;6;15;57|22;6;15;57|,100|100|,100|100|
19,100|100|,22;6;15;57|22;6;15;57|,0.0|0.0|,22;6;15;57|22;6;15;57|,20;4;13;63|20;4;13;63|,20;4;13;63|20;4;13;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;4;13;63|20;4;13;63|,20;4;13;63|20;4;13;63|,100|100|,100|100|
20,100|100|,20;4;13;63|20;4;13;63|,0.0|0.0|,20;4;13;63|20;4;13;63|,19;4;10;67|19;4;10;67|,19;4;10;67|19;4;10;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;4;10;67|19;4;10;67|,19;4;10;67|19;4;10;67|,100|100|,100|100|
21,100|100|,19;4;10;67|19;4;10;67|,0.0|0.0|,19;4;10;67|19;4;10;67|,18;3;9;70|18;3;9;70|,18;3;9;70|18;3;9;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;3;9;70|18;3;9;70|,18;3;9;70|18;3;9;70|,100|100|,100|100|
22,100|100|,18;3;9;70|18;3;9;70|,0.0|0.0|,18;3;9;70|18;3;9;70|,17;3;8;72|17;3;8;72|,17;3;8;72|17;3;8;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;3;8;72|17;3;8;72|,17;3;8;72|17;3;8;72|,100|100|,100|100|
23,100|100|,17;3;8;72|17;3;8;72|,0.0|0.0|,17;3;8;72|17;3;8;72|,16;4;5;75|16;4;5;75|,16;4;5;75|16;4;5;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;4;5;75|16;4;5;75|,16;4;5;75|16;4;5;75|,100|100|,100|100|
24,100|100|,16;4;5;75|16;4;5;75|,0.0|0.0|,16;4;5;75|16;4;5;75|,16;2;6;76|16;2;6;76|,16;2;6;76|16;2;6;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;2;6;76|16;2;6;76|,16;2;6;76|16;2;6;76|,100|100|,100|100|
25,100|100|,16;2;6;76|16;2;6;76|,0.0|0.0|,16;2;6;76|16;2;6;76|,16;0;6;78|16;0;6;78|,16;0;6;78|16;0;6;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;0;6;78|16;0;6;78|,16;0;6;78|16;0;6;78|,100|100|,100|100|
26,100|100|,16;0;6;78|16;0;6;78|,0.0|0.0|,16;0;6;78|16;0;6;78|,15;1;5;79|15;1;5;79|,15;1;5;79|15;1;5;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;1;5;79|15;1;5;79|,15;1;5;79|15;1;5;79|,100|100|,100|100|
