Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;0;6;0|94;0;6;0|,0.0|0.0|,94;0;6;0|94;0;6;0|,92;2;6;0|92;2;6;0|,92;2;6;0|92;2;6;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;2;6;0|92;2;6;0|,92;2;6;0|92;2;6;0|,100|100|,100|100|
1,100|100|,92;2;6;0|92;2;6;0|,0.0|0.0|,92;2;6;0|92;2;6;0|,90;3;6;1|90;3;6;1|,90;3;6;1|90;3;6;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;3;6;1|90;3;6;1|,90;3;6;1|90;3;6;1|,100|100|,100|100|
2,100|100|,90;3;6;1|90;3;6;1|,0.0|0.0|,90;3;6;1|90;3;6;1|,88;4;6;2|88;4;6;2|,88;4;6;2|88;4;6;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;4;6;2|88;4;6;2|,88;4;6;2|88;4;6;2|,100|100|,100|100|
3,100|100|,88;4;6;2|88;4;6;2|,0.0|0.0|,88;4;6;2|88;4;6;2|,80;10;7;3|80;10;7;3|,80;10;7;3|80;10;7;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;10;7;3|80;10;7;3|,80;10;7;3|80;10;7;3|,100|100|,100|100|
4,100|100|,80;10;7;3|80;10;7;3|,0.0|0.0|,80;10;7;3|80;10;7;3|,77;7;13;3|77;7;13;3|,77;7;13;3|77;7;13;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;7;13;3|77;7;13;3|,77;7;13;3|77;7;13;3|,100|100|,100|100|
5,100|100|,77;7;13;3|77;7;13;3|,0.0|0.0|,77;7;13;3|77;7;13;3|,69;11;14;6|69;11;14;6|,69;11;14;6|69;11;14;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;11;14;6|69;11;14;6|,69;11;14;6|69;11;14;6|,100|100|,100|100|
6,100|100|,69;11;14;6|69;11;14;6|,0.0|0.0|,69;11;14;6|69;11;14;6|,68;8;13;11|68;8;13;11|,68;8;13;11|68;8;13;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;8;13;11|68;8;13;11|,68;8;13;11|68;8;13;11|,100|100|,100|100|
7,100|100|,68;8;13;11|68;8;13;11|,0.0|0.0|,68;8;13;11|68;8;13;11|,60;10;16;14|60;10;16;14|,60;10;16;14|60;10;16;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;10;16;14|60;10;16;14|,60;10;16;14|60;10;16;14|,100|100|,100|100|
8,100|100|,60;10;16;14|60;10;16;14|,0.0|0.0|,60;10;16;14|60;10;16;14|,53;11;18;18|53;11;18;18|,53;11;18;18|53;11;18;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;11;18;18|53;11;18;18|,53;11;18;18|53;11;18;18|,100|100|,100|100|
9,100|100|,53;11;18;18|53;11;18;18|,0.0|0.0|,53;11;18;18|53;11;18;18|,50;10;18;22|50;10;18;22|,50;10;18;22|50;10;18;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;10;18;22|50;10;18;22|,50;10;18;22|50;10;18;22|,100|100|,100|100|
10,100|100|,50;10;18;22|50;10;18;22|,0.0|0.0|,50;10;18;22|50;10;18;22|,48;8;19;25|48;8;19;25|,48;8;19;25|48;8;19;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;8;19;25|48;8;19;25|,48;8;19;25|48;8;19;25|,100|100|,100|100|
11,100|100|,48;8;19;25|48;8;19;25|,0.0|0.0|,48;8;19;25|48;8;19;25|,44;8;17;31|44;8;17;31|,44;8;17;31|44;8;17;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;8;17;31|44;8;17;31|,44;8;17;31|44;8;17;31|,100|100|,100|100|
12,100|100|,44;8;17;31|44;8;17;31|,0.0|0.0|,44;8;17;31|44;8;17;31|,40;9;17;34|40;9;17;34|,40;9;17;34|40;9;17;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;9;17;34|40;9;17;34|,40;9;17;34|40;9;17;34|,100|100|,100|100|
