Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,86;4;8;2|86;4;8;2|,86;4;8;2|86;4;8;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;4;8;2|86;4;8;2|,86;4;8;2|86;4;8;2|,100|100|,100|100|
1,100|100|,86;4;8;2|86;4;8;2|,0.0|0.0|,86;4;8;2|86;4;8;2|,84;5;8;3|84;5;8;3|,84;5;8;3|84;5;8;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;8;3|84;5;8;3|,84;5;8;3|84;5;8;3|,100|100|,100|100|
2,100|100|,84;5;8;3|84;5;8;3|,0.0|0.0|,84;5;8;3|84;5;8;3|,80;6;9;5|80;6;9;5|,80;6;9;5|80;6;9;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;6;9;5|80;6;9;5|,80;6;9;5|80;6;9;5|,100|100|,100|100|
3,100|100|,80;6;9;5|80;6;9;5|,0.0|0.0|,80;6;9;5|80;6;9;5|,77;6;9;8|77;6;9;8|,77;6;9;8|77;6;9;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;6;9;8|77;6;9;8|,77;6;9;8|77;6;9;8|,100|100|,100|100|
4,100|100|,77;6;9;8|77;6;9;8|,0.0|0.0|,77;6;9;8|77;6;9;8|,74;7;10;9|74;7;10;9|,74;7;10;9|74;7;10;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;7;10;9|74;7;10;9|,74;7;10;9|74;7;10;9|,100|100|,100|100|
5,100|100|,74;7;10;9|74;7;10;9|,0.0|0.0|,74;7;10;9|74;7;10;9|,70;9;11;10|70;9;11;10|,70;9;11;10|70;9;11;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;9;11;10|70;9;11;10|,70;9;11;10|70;9;11;10|,100|100|,100|100|
6,100|100|,70;9;11;10|70;9;11;10|,0.0|0.0|,70;9;11;10|70;9;11;10|,67;6;17;10|67;6;17;10|,67;6;17;10|67;6;17;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;6;17;10|67;6;17;10|,67;6;17;10|67;6;17;10|,100|100|,100|100|
7,100|100|,67;6;17;10|67;6;17;10|,0.0|0.0|,67;6;17;10|67;6;17;10|,63;7;17;13|63;7;17;13|,63;7;17;13|63;7;17;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;7;17;13|63;7;17;13|,63;7;17;13|63;7;17;13|,100|100|,100|100|
8,100|100|,63;7;17;13|63;7;17;13|,0.0|0.0|,63;7;17;13|63;7;17;13|,63;3;17;17|63;3;17;17|,63;3;17;17|63;3;17;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;3;17;17|63;3;17;17|,63;3;17;17|63;3;17;17|,100|100|,100|100|
9,100|100|,63;3;17;17|63;3;17;17|,0.0|0.0|,63;3;17;17|63;3;17;17|,53;13;15;19|53;13;15;19|,53;13;15;19|53;13;15;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;13;15;19|53;13;15;19|,53;13;15;19|53;13;15;19|,100|100|,100|100|
10,100|100|,53;13;15;19|53;13;15;19|,0.0|0.0|,53;13;15;19|53;13;15;19|,49;10;20;21|49;10;20;21|,49;10;20;21|49;10;20;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;10;20;21|49;10;20;21|,49;10;20;21|49;10;20;21|,100|100|,100|100|
11,100|100|,49;10;20;21|49;10;20;21|,0.0|0.0|,49;10;20;21|49;10;20;21|,44;12;19;25|44;12;19;25|,44;12;19;25|44;12;19;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;12;19;25|44;12;19;25|,44;12;19;25|44;12;19;25|,100|100|,100|100|
12,100|100|,44;12;19;25|44;12;19;25|,0.0|0.0|,44;12;19;25|44;12;19;25|,42;9;22;27|42;9;22;27|,42;9;22;27|42;9;22;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;9;22;27|42;9;22;27|,42;9;22;27|42;9;22;27|,100|100|,100|100|
13,100|100|,42;9;22;27|42;9;22;27|,0.0|0.0|,42;9;22;27|42;9;22;27|,33;14;23;30|33;14;23;30|,33;14;23;30|33;14;23;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;14;23;30|33;14;23;30|,33;14;23;30|33;14;23;30|,100|100|,100|100|
14,100|100|,33;14;23;30|33;14;23;30|,0.0|0.0|,33;14;23;30|33;14;23;30|,25;13;28;34|25;13;28;34|,25;13;28;34|25;13;28;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;13;28;34|25;13;28;34|,25;13;28;34|25;13;28;34|,100|100|,100|100|
15,100|100|,25;13;28;34|25;13;28;34|,0.0|0.0|,25;13;28;34|25;13;28;34|,23;4;32;41|23;4;32;41|,23;4;32;41|23;4;32;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;4;32;41|23;4;32;41|,23;4;32;41|23;4;32;41|,100|100|,100|100|
16,100|100|,23;4;32;41|23;4;32;41|,0.0|0.0|,23;4;32;41|23;4;32;41|,17;7;28;48|17;7;28;48|,17;7;28;48|17;7;28;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;7;28;48|17;7;28;48|,17;7;28;48|17;7;28;48|,100|100|,100|100|
17,100|100|,17;7;28;48|17;7;28;48|,0.0|0.0|,17;7;28;48|17;7;28;48|,14;6;24;56|14;6;24;56|,14;6;24;56|14;6;24;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;6;24;56|14;6;24;56|,14;6;24;56|14;6;24;56|,100|100|,100|100|
18,100|100|,14;6;24;56|14;6;24;56|,0.0|0.0|,14;6;24;56|14;6;24;56|,13;3;27;57|13;3;27;57|,13;3;27;57|13;3;27;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;3;27;57|13;3;27;57|,13;3;27;57|13;3;27;57|,100|100|,100|100|
