Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;0;12;0|88;0;12;0|,88;0;12;0|88;0;12;0|,84;4;10;2|84;4;10;2|,84;4;10;2|84;4;10;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;4;10;2|84;4;10;2|,84;4;10;2|84;4;10;2|,100|100|,100|100|
1,100|100|,84;4;10;2|84;4;10;2|,84;4;10;2|84;4;10;2|,81;6;7;6|81;6;7;6|,81;6;7;6|81;6;7;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;6;7;6|81;6;7;6|,81;6;7;6|81;6;7;6|,100|100|,100|100|
2,100|100|,81;6;7;6|81;6;7;6|,81;6;7;6|81;6;7;6|,77;6;11;6|77;6;11;6|,77;6;11;6|77;6;11;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;6;11;6|77;6;11;6|,77;6;11;6|77;6;11;6|,100|100|,100|100|
3,100|100|,77;6;11;6|77;6;11;6|,77;6;11;6|77;6;11;6|,75;4;13;8|75;4;13;8|,75;4;13;8|75;4;13;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;4;13;8|75;4;13;8|,75;4;13;8|75;4;13;8|,100|100|,100|100|
4,100|100|,75;4;13;8|75;4;13;8|,75;4;13;8|75;4;13;8|,71;7;12;10|71;7;12;10|,71;7;12;10|71;7;12;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;7;12;10|71;7;12;10|,71;7;12;10|71;7;12;10|,100|100|,100|100|
5,100|100|,71;7;12;10|71;7;12;10|,71;7;12;10|71;7;12;10|,70;5;14;11|70;5;14;11|,70;5;14;11|70;5;14;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;5;14;11|70;5;14;11|,70;5;14;11|70;5;14;11|,100|100|,100|100|
6,100|100|,70;5;14;11|70;5;14;11|,70;5;14;11|70;5;14;11|,66;7;13;14|66;7;13;14|,66;7;13;14|66;7;13;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;7;13;14|66;7;13;14|,66;7;13;14|66;7;13;14|,100|100|,100|100|
7,100|100|,66;7;13;14|66;7;13;14|,66;7;13;14|66;7;13;14|,61;9;15;15|61;9;15;15|,61;9;15;15|61;9;15;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;9;15;15|61;9;15;15|,61;9;15;15|61;9;15;15|,100|100|,100|100|
8,100|100|,61;9;15;15|61;9;15;15|,61;9;15;15|61;9;15;15|,55;10;17;18|55;10;17;18|,55;10;17;18|55;10;17;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;10;17;18|55;10;17;18|,55;10;17;18|55;10;17;18|,100|100|,100|100|
9,100|100|,55;10;17;18|55;10;17;18|,55;10;17;18|55;10;17;18|,53;6;21;20|53;6;21;20|,53;6;21;20|53;6;21;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;6;21;20|53;6;21;20|,53;6;21;20|53;6;21;20|,100|100|,100|100|
10,100|100|,53;6;21;20|53;6;21;20|,53;6;21;20|53;6;21;20|,47;10;17;26|47;10;17;26|,47;10;17;26|47;10;17;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;10;17;26|47;10;17;26|,47;10;17;26|47;10;17;26|,100|100|,100|100|
11,100|100|,47;10;17;26|47;10;17;26|,47;10;17;26|47;10;17;26|,40;15;14;31|40;15;14;31|,40;15;14;31|40;15;14;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;15;14;31|40;15;14;31|,40;15;14;31|40;15;14;31|,100|100|,100|100|
12,100|100|,40;15;14;31|40;15;14;31|,40;15;14;31|40;15;14;31|,39;9;16;36|39;9;16;36|,39;9;16;36|39;9;16;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,39;9;16;36|39;9;16;36|,39;9;16;36|39;9;16;36|,100|100|,100|100|
13,100|100|,39;9;16;36|39;9;16;36|,39;9;16;36|39;9;16;36|,34;10;16;40|34;10;16;40|,34;10;16;40|34;10;16;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;10;16;40|34;10;16;40|,34;10;16;40|34;10;16;40|,100|100|,100|100|
14,100|100|,34;10;16;40|34;10;16;40|,34;10;16;40|34;10;16;40|,31;7;17;45|31;7;17;45|,31;7;17;45|31;7;17;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;7;17;45|31;7;17;45|,31;7;17;45|31;7;17;45|,100|100|,100|100|
15,100|100|,31;7;17;45|31;7;17;45|,31;7;17;45|31;7;17;45|,28;6;18;48|28;6;18;48|,28;6;18;48|28;6;18;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;6;18;48|28;6;18;48|,28;6;18;48|28;6;18;48|,100|100|,100|100|
16,100|100|,28;6;18;48|28;6;18;48|,28;6;18;48|28;6;18;48|,23;8;18;51|23;8;18;51|,23;8;18;51|23;8;18;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;8;18;51|23;8;18;51|,23;8;18;51|23;8;18;51|,100|100|,100|100|
17,100|100|,23;8;18;51|23;8;18;51|,23;8;18;51|23;8;18;51|,13;14;18;55|13;14;18;55|,13;14;18;55|13;14;18;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;14;18;55|13;14;18;55|,13;14;18;55|13;14;18;55|,100|100|,100|100|
18,100|100|,13;14;18;55|13;14;18;55|,13;14;18;55|13;14;18;55|,9;11;23;57|9;11;23;57|,9;11;23;57|9;11;23;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;11;23;57|9;11;23;57|,9;11;23;57|9;11;23;57|,100|100|,100|100|
19,100|100|,9;11;23;57|9;11;23;57|,9;11;23;57|9;11;23;57|,7;9;20;64|7;9;20;64|,7;9;20;64|7;9;20;64|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;9;20;64|7;9;20;64|,7;9;20;64|7;9;20;64|,100|100|,100|100|
20,100|100|,7;9;20;64|7;9;20;64|,7;9;20;64|7;9;20;64|,5;6;21;68|5;6;21;68|,5;6;21;68|5;6;21;68|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;6;21;68|5;6;21;68|,5;6;21;68|5;6;21;68|,100|100|,100|100|
21,100|100|,5;6;21;68|5;6;21;68|,5;6;21;68|5;6;21;68|,5;4;16;75|5;4;16;75|,5;4;16;75|5;4;16;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;4;16;75|5;4;16;75|,5;4;16;75|5;4;16;75|,100|100|,100|100|
22,100|100|,5;4;16;75|5;4;16;75|,5;4;16;75|5;4;16;75|,4;5;11;80|4;5;11;80|,4;5;11;80|4;5;11;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;5;11;80|4;5;11;80|,4;5;11;80|4;5;11;80|,100|100|,100|100|
23,100|100|,4;5;11;80|4;5;11;80|,4;5;11;80|4;5;11;80|,3;4;11;82|3;4;11;82|,3;4;11;82|3;4;11;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;4;11;82|3;4;11;82|,3;4;11;82|3;4;11;82|,100|100|,100|100|
24,100|100|,3;4;11;82|3;4;11;82|,3;4;11;82|3;4;11;82|,3;2;11;84|3;2;11;84|,3;2;11;84|3;2;11;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;2;11;84|3;2;11;84|,3;2;11;84|3;2;11;84|,100|100|,100|100|
25,100|100|,3;2;11;84|3;2;11;84|,3;2;11;84|3;2;11;84|,3;0;11;86|3;0;11;86|,3;0;11;86|3;0;11;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;11;86|3;0;11;86|,3;0;11;86|3;0;11;86|,100|100|,100|100|
26,100|100|,3;0;11;86|3;0;11;86|,3;0;11;86|3;0;11;86|,2;1;9;88|2;1;9;88|,2;1;9;88|2;1;9;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;1;9;88|2;1;9;88|,2;1;9;88|2;1;9;88|,100|100|,100|100|
27,100|100|,2;1;9;88|2;1;9;88|,2;1;9;88|2;1;9;88|,2;0;8;90|2;0;8;90|,2;0;8;90|2;0;8;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;8;90|2;0;8;90|,2;0;8;90|2;0;8;90|,100|100|,100|100|
28,100|100|,2;0;8;90|2;0;8;90|,2;0;8;90|2;0;8;90|,2;0;8;90|2;0;8;90|,2;0;8;90|2;0;8;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;8;90|2;0;8;90|,2;0;8;90|2;0;8;90|,100|100|,100|100|
29,100|100|,2;0;8;90|2;0;8;90|,2;0;8;90|2;0;8;90|,2;0;7;91|2;0;7;91|,2;0;7;91|2;0;7;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;7;91|2;0;7;91|,2;0;7;91|2;0;7;91|,100|100|,100|100|
30,100|100|,2;0;7;91|2;0;7;91|,2;0;7;91|2;0;7;91|,2;0;7;91|2;0;7;91|,2;0;7;91|2;0;7;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;7;91|2;0;7;91|,2;0;7;91|2;0;7;91|,100|100|,100|100|
31,100|100|,2;0;7;91|2;0;7;91|,2;0;7;91|2;0;7;91|,2;0;6;92|2;0;6;92|,2;0;6;92|2;0;6;92|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;6;92|2;0;6;92|,2;0;6;92|2;0;6;92|,100|100|,100|100|
32,100|100|,2;0;6;92|2;0;6;92|,2;0;6;92|2;0;6;92|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,100|100|,100|100|
33,100|100|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,100|100|,100|100|
34,100|100|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,100|100|,100|100|
35,100|100|,2;0;5;93|2;0;5;93|,2;0;5;93|2;0;5;93|,2;0;4;94|2;0;4;94|,2;0;4;94|2;0;4;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;4;94|2;0;4;94|,2;0;4;94|2;0;4;94|,100|100|,100|100|
36,100|100|,2;0;4;94|2;0;4;94|,2;0;4;94|2;0;4;94|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,100|100|
37,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,100|100|
38,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,100|100|
39,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,100|100|
40,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,100|100|
41,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,2;0;2;96|2;0;2;96|,2;0;2;96|2;0;2;96|,100|100|,100|100|
