Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,10.0|10.0|,91;9;0|91;9;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,9.4|9.4|,88;11;1|88;11;1|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,0;0;0|0;0;0|,100|100|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,100|100|
2,100|100|,81;18;1|81;18;1|,9.09|9.09|,81;18;1|81;18;1|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,0;0;0|0;0;0|,100|100|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,100|100|
3,100|100|,77;19;4|77;19;4|,9.53|9.53|,77;19;4|77;19;4|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,0;0;0|0;0;0|,100|100|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,100|100|
4,100|100|,70;26;4|70;26;4|,10.0|10.0|,70;26;4|70;26;4|,66;29;5|66;29;5|,66;29;5|66;29;5|,100|100|,0;0;0|0;0;0|,100|100|,66;29;5|66;29;5|,66;29;5|66;29;5|,100|100|,100|100|
5,100|100|,66;29;5|66;29;5|,11.1|11.1|,66;29;5|66;29;5|,60;33;7|60;33;7|,60;33;7|60;33;7|,100|100|,0;0;0|0;0;0|,100|100|,60;33;7|60;33;7|,60;33;7|60;33;7|,100|100|,100|100|
6,100|100|,60;33;7|60;33;7|,12.33|12.33|,60;33;7|60;33;7|,54;36;10|54;36;10|,54;36;10|54;36;10|,100|100|,0;0;0|0;0;0|,100|100|,54;36;10|54;36;10|,54;36;10|54;36;10|,100|100|,100|100|
7,100|100|,54;36;10|54;36;10|,13.78|13.78|,54;36;10|54;36;10|,49;37;14|49;37;14|,49;37;14|49;37;14|,100|100|,0;0;0|0;0;0|,100|100|,49;37;14|49;37;14|,49;37;14|49;37;14|,100|100|,100|100|
8,100|100|,49;37;14|49;37;14|,15.32|15.32|,49;37;14|49;37;14|,41;45;14|41;45;14|,41;45;14|41;45;14|,100|100|,0;0;0|0;0;0|,100|100|,41;45;14|41;45;14|,41;45;14|41;45;14|,100|100|,100|100|
9,100|100|,41;45;14|41;45;14|,16.72|16.72|,41;45;14|41;45;14|,36;47;17|36;47;17|,36;47;17|36;47;17|,100|100|,0;0;0|0;0;0|,100|100|,36;47;17|36;47;17|,36;47;17|36;47;17|,100|100|,100|100|
10,100|100|,36;47;17|36;47;17|,18.71|18.71|,36;47;17|36;47;17|,28;54;18|28;54;18|,28;54;18|28;54;18|,100|100|,0;0;0|0;0;0|,100|100|,28;54;18|28;54;18|,28;54;18|28;54;18|,100|100|,100|100|
11,100|100|,28;54;18|28;54;18|,20.6|20.6|,28;54;18|28;54;18|,24;56;20|24;56;20|,24;56;20|24;56;20|,100|100|,0;0;0|0;0;0|,100|100|,24;56;20|24;56;20|,24;56;20|24;56;20|,100|100|,100|100|
12,100|100|,24;56;20|24;56;20|,22.91|22.91|,24;56;20|24;56;20|,20;59;21|20;59;21|,20;59;21|20;59;21|,100|100|,0;0;0|0;0;0|,100|100|,20;59;21|20;59;21|,20;59;21|20;59;21|,100|100|,100|100|
13,100|100|,20;59;21|20;59;21|,25.08|25.08|,20;59;21|20;59;21|,16;62;22|16;62;22|,16;62;22|16;62;22|,100|100|,0;0;0|0;0;0|,100|100|,16;62;22|16;62;22|,16;62;22|16;62;22|,100|100|,100|100|
14,100|100|,16;62;22|16;62;22|,27.21|27.21|,16;62;22|16;62;22|,10;62;28|10;62;28|,10;62;28|10;62;28|,100|100|,0;0;0|0;0;0|,100|100|,10;62;28|10;62;28|,10;62;28|10;62;28|,100|100|,100|100|
15,100|100|,10;62;28|10;62;28|,29.33|29.33|,10;62;28|10;62;28|,7;63;30|7;63;30|,7;63;30|7;63;30|,100|100|,0;0;0|0;0;0|,100|100|,7;63;30|7;63;30|,7;63;30|7;63;30|,100|100|,100|100|
16,100|100|,7;63;30|7;63;30|,31.13|31.13|,7;63;30|7;63;30|,6;63;31|6;63;31|,6;63;31|6;63;31|,100|100|,0;0;0|0;0;0|,100|100|,6;63;31|6;63;31|,6;63;31|6;63;31|,100|100|,100|100|
17,100|100|,6;63;31|6;63;31|,32.76|32.76|,6;63;31|6;63;31|,3;63;34|3;63;34|,3;63;34|3;63;34|,100|100|,0;0;0|0;0;0|,100|100|,3;63;34|3;63;34|,3;63;34|3;63;34|,100|100|,100|100|
18,100|100|,3;63;34|3;63;34|,34.15|34.15|,3;63;34|3;63;34|,2;60;38|2;60;38|,2;60;38|2;60;38|,100|100|,0;0;0|0;0;0|,100|100|,2;60;38|2;60;38|,2;60;38|2;60;38|,100|100|,100|100|
