Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,86;0;14;0|86;0;14;0|,0.0|0.0|,86;0;14;0|86;0;14;0|,79;7;8;6|79;7;8;6|,79;7;8;6|79;7;8;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;7;8;6|79;7;8;6|,79;7;8;6|79;7;8;6|,100|100|,100|100|
1,100|100|,79;7;8;6|79;7;8;6|,0.0|0.0|,79;7;8;6|79;7;8;6|,76;9;8;7|76;9;8;7|,76;9;8;7|76;9;8;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;9;8;7|76;9;8;7|,76;9;8;7|76;9;8;7|,100|100|,100|100|
2,100|100|,76;9;8;7|76;9;8;7|,0.0|0.0|,76;9;8;7|76;9;8;7|,67;15;11;7|67;15;11;7|,67;15;11;7|67;15;11;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;15;11;7|67;15;11;7|,67;15;11;7|67;15;11;7|,100|100|,100|100|
3,100|100|,67;15;11;7|67;15;11;7|,0.0|0.0|,67;15;11;7|67;15;11;7|,64;8;20;8|64;8;20;8|,64;8;20;8|64;8;20;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;8;20;8|64;8;20;8|,64;8;20;8|64;8;20;8|,100|100|,100|100|
4,100|100|,64;8;20;8|64;8;20;8|,0.0|0.0|,64;8;20;8|64;8;20;8|,53;14;22;11|53;14;22;11|,53;14;22;11|53;14;22;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;14;22;11|53;14;22;11|,53;14;22;11|53;14;22;11|,100|100|,100|100|
5,100|100|,53;14;22;11|53;14;22;11|,0.0|0.0|,53;14;22;11|53;14;22;11|,48;11;23;18|48;11;23;18|,48;11;23;18|48;11;23;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;11;23;18|48;11;23;18|,48;11;23;18|48;11;23;18|,100|100|,100|100|
6,100|100|,48;11;23;18|48;11;23;18|,0.0|0.0|,48;11;23;18|48;11;23;18|,42;14;23;21|42;14;23;21|,42;14;23;21|42;14;23;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;14;23;21|42;14;23;21|,42;14;23;21|42;14;23;21|,100|100|,100|100|
7,100|100|,42;14;23;21|42;14;23;21|,0.0|0.0|,42;14;23;21|42;14;23;21|,32;16;28;24|32;16;28;24|,32;16;28;24|32;16;28;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;16;28;24|32;16;28;24|,32;16;28;24|32;16;28;24|,100|100|,100|100|
8,100|100|,32;16;28;24|32;16;28;24|,0.0|0.0|,32;16;28;24|32;16;28;24|,29;5;38;28|29;5;38;28|,29;5;38;28|29;5;38;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;5;38;28|29;5;38;28|,29;5;38;28|29;5;38;28|,100|100|,100|100|
9,100|100|,29;5;38;28|29;5;38;28|,0.0|0.0|,29;5;38;28|29;5;38;28|,26;4;33;37|26;4;33;37|,26;4;33;37|26;4;33;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;4;33;37|26;4;33;37|,26;4;33;37|26;4;33;37|,100|100|,100|100|
10,100|100|,26;4;33;37|26;4;33;37|,0.0|0.0|,26;4;33;37|26;4;33;37|,22;7;30;41|22;7;30;41|,22;7;30;41|22;7;30;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;7;30;41|22;7;30;41|,22;7;30;41|22;7;30;41|,100|100|,100|100|
11,100|100|,22;7;30;41|22;7;30;41|,0.0|0.0|,22;7;30;41|22;7;30;41|,19;7;29;45|19;7;29;45|,19;7;29;45|19;7;29;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;7;29;45|19;7;29;45|,19;7;29;45|19;7;29;45|,100|100|,100|100|
12,100|100|,19;7;29;45|19;7;29;45|,0.0|0.0|,19;7;29;45|19;7;29;45|,14;9;26;51|14;9;26;51|,14;9;26;51|14;9;26;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;9;26;51|14;9;26;51|,14;9;26;51|14;9;26;51|,100|100|,100|100|
13,100|100|,14;9;26;51|14;9;26;51|,0.0|0.0|,14;9;26;51|14;9;26;51|,13;7;24;56|13;7;24;56|,13;7;24;56|13;7;24;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;7;24;56|13;7;24;56|,13;7;24;56|13;7;24;56|,100|100|,100|100|
14,100|100|,13;7;24;56|13;7;24;56|,0.0|0.0|,13;7;24;56|13;7;24;56|,12;5;22;61|12;5;22;61|,12;5;22;61|12;5;22;61|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;5;22;61|12;5;22;61|,12;5;22;61|12;5;22;61|,100|100|,100|100|
15,100|100|,12;5;22;61|12;5;22;61|,0.0|0.0|,12;5;22;61|12;5;22;61|,12;1;22;65|12;1;22;65|,12;1;22;65|12;1;22;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;1;22;65|12;1;22;65|,12;1;22;65|12;1;22;65|,100|100|,100|100|
16,100|100|,12;1;22;65|12;1;22;65|,0.0|0.0|,12;1;22;65|12;1;22;65|,11;1;20;68|11;1;20;68|,11;1;20;68|11;1;20;68|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;20;68|11;1;20;68|,11;1;20;68|11;1;20;68|,100|100|,100|100|
17,100|100|,11;1;20;68|11;1;20;68|,0.0|0.0|,11;1;20;68|11;1;20;68|,9;3;18;70|9;3;18;70|,9;3;18;70|9;3;18;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;3;18;70|9;3;18;70|,9;3;18;70|9;3;18;70|,100|100|,100|100|
18,100|100|,9;3;18;70|9;3;18;70|,0.0|0.0|,9;3;18;70|9;3;18;70|,9;1;17;73|9;1;17;73|,9;1;17;73|9;1;17;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;1;17;73|9;1;17;73|,9;1;17;73|9;1;17;73|,100|100|,100|100|
19,100|100|,9;1;17;73|9;1;17;73|,0.0|0.0|,9;1;17;73|9;1;17;73|,8;1;16;75|8;1;16;75|,8;1;16;75|8;1;16;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;1;16;75|8;1;16;75|,8;1;16;75|8;1;16;75|,100|100|,100|100|
20,100|100|,8;1;16;75|8;1;16;75|,0.0|0.0|,8;1;16;75|8;1;16;75|,8;0;9;83|8;0;9;83|,8;0;9;83|8;0;9;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;0;9;83|8;0;9;83|,8;0;9;83|8;0;9;83|,100|100|,100|100|
21,100|100|,8;0;9;83|8;0;9;83|,0.0|0.0|,8;0;9;83|8;0;9;83|,8;0;7;85|8;0;7;85|,8;0;7;85|8;0;7;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;0;7;85|8;0;7;85|,8;0;7;85|8;0;7;85|,100|100|,100|100|
22,100|100|,8;0;7;85|8;0;7;85|,0.0|0.0|,8;0;7;85|8;0;7;85|,8;0;6;86|8;0;6;86|,8;0;6;86|8;0;6;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;0;6;86|8;0;6;86|,8;0;6;86|8;0;6;86|,100|100|,100|100|
23,100|100|,8;0;6;86|8;0;6;86|,0.0|0.0|,8;0;6;86|8;0;6;86|,8;0;5;87|8;0;5;87|,8;0;5;87|8;0;5;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;0;5;87|8;0;5;87|,8;0;5;87|8;0;5;87|,100|100|,100|100|
