Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,0;0;0|0;0;0|,100|100|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,100|100|
1,100|100|,87;10;3|87;10;3|,0.0|0.0|,87;10;3|87;10;3|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,0;0;0|0;0;0|,100|100|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,100|100|
2,100|100|,81;15;4|81;15;4|,0.0|0.0|,81;15;4|81;15;4|,75;17;8|75;17;8|,75;17;8|75;17;8|,100|100|,0;0;0|0;0;0|,100|100|,75;17;8|75;17;8|,75;17;8|75;17;8|,100|100|,100|100|
3,100|100|,75;17;8|75;17;8|,0.0|0.0|,75;17;8|75;17;8|,69;18;13|69;18;13|,69;18;13|69;18;13|,100|100|,0;0;0|0;0;0|,100|100|,69;18;13|69;18;13|,69;18;13|69;18;13|,100|100|,100|100|
4,100|100|,69;18;13|69;18;13|,0.0|0.0|,69;18;13|69;18;13|,65;17;18|65;17;18|,65;17;18|65;17;18|,100|100|,0;0;0|0;0;0|,100|100|,65;17;18|65;17;18|,65;17;18|65;17;18|,100|100|,100|100|
5,100|100|,65;17;18|65;17;18|,0.0|0.0|,65;17;18|65;17;18|,64;14;22|64;14;22|,64;14;22|64;14;22|,100|100|,0;0;0|0;0;0|,100|100|,64;14;22|64;14;22|,64;14;22|64;14;22|,100|100|,100|100|
6,100|100|,64;14;22|64;14;22|,0.0|0.0|,64;14;22|64;14;22|,60;12;28|60;12;28|,60;12;28|60;12;28|,100|100|,0;0;0|0;0;0|,100|100|,60;12;28|60;12;28|,60;12;28|60;12;28|,100|100|,100|100|
7,100|100|,60;12;28|60;12;28|,0.0|0.0|,60;12;28|60;12;28|,58;12;30|58;12;30|,58;12;30|58;12;30|,100|100|,0;0;0|0;0;0|,100|100|,58;12;30|58;12;30|,58;12;30|58;12;30|,100|100|,100|100|
8,100|100|,58;12;30|58;12;30|,0.0|0.0|,58;12;30|58;12;30|,53;14;33|53;14;33|,53;14;33|53;14;33|,100|100|,0;0;0|0;0;0|,100|100|,53;14;33|53;14;33|,53;14;33|53;14;33|,100|100|,100|100|
9,100|100|,53;14;33|53;14;33|,0.0|0.0|,53;14;33|53;14;33|,47;17;36|47;17;36|,47;17;36|47;17;36|,100|100|,0;0;0|0;0;0|,100|100|,47;17;36|47;17;36|,47;17;36|47;17;36|,100|100|,100|100|
10,100|100|,47;17;36|47;17;36|,0.0|0.0|,47;17;36|47;17;36|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,0;0;0|0;0;0|,100|100|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,100|100|
