Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,9.6|9.6|,88;11;1|88;11;1|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,0;0;0|0;0;0|,100|100|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,100|100|
2,100|100|,79;19;2|79;19;2|,10.06|10.06|,79;19;2|79;19;2|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,0;0;0|0;0;0|,100|100|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,100|100|
3,100|100|,71;26;3|71;26;3|,11.15|11.15|,71;26;3|71;26;3|,64;31;5|64;31;5|,64;31;5|64;31;5|,100|100|,0;0;0|0;0;0|,100|100|,64;31;5|64;31;5|,64;31;5|64;31;5|,100|100|,100|100|
4,100|100|,64;31;5|64;31;5|,12.58|12.58|,64;31;5|64;31;5|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,0;0;0|0;0;0|,100|100|,55;38;7|55;38;7|,55;38;7|55;38;7|,100|100|,100|100|
5,100|100|,55;38;7|55;38;7|,14.49|14.49|,55;38;7|55;38;7|,52;39;9|52;39;9|,52;39;9|52;39;9|,100|100|,0;0;0|0;0;0|,100|100|,52;39;9|52;39;9|,52;39;9|52;39;9|,100|100|,100|100|
6,100|100|,52;39;9|52;39;9|,16.22|16.22|,52;39;9|52;39;9|,41;48;11|41;48;11|,41;48;11|41;48;11|,100|100|,0;0;0|0;0;0|,100|100|,41;48;11|41;48;11|,41;48;11|41;48;11|,100|100|,100|100|
7,100|100|,41;48;11|41;48;11|,18.59|18.59|,41;48;11|41;48;11|,36;49;15|36;49;15|,36;49;15|36;49;15|,100|100|,0;0;0|0;0;0|,100|100|,36;49;15|36;49;15|,36;49;15|36;49;15|,100|100|,100|100|
8,100|100|,36;49;15|36;49;15|,20.7|20.7|,36;49;15|36;49;15|,30;54;16|30;54;16|,30;54;16|30;54;16|,100|100|,0;0;0|0;0;0|,100|100|,30;54;16|30;54;16|,30;54;16|30;54;16|,100|100|,100|100|
9,100|100|,30;54;16|30;54;16|,22.99|22.99|,30;54;16|30;54;16|,26;55;19|26;55;19|,26;55;19|26;55;19|,100|100|,0;0;0|0;0;0|,100|100|,26;55;19|26;55;19|,26;55;19|26;55;19|,100|100|,100|100|
10,100|100|,26;55;19|26;55;19|,25.04|25.04|,26;55;19|26;55;19|,20;57;23|20;57;23|,20;57;23|20;57;23|,100|100|,0;0;0|0;0;0|,100|100|,20;57;23|20;57;23|,20;57;23|20;57;23|,100|100|,100|100|
11,100|100|,20;57;23|20;57;23|,26.99|26.99|,20;57;23|20;57;23|,14;60;26|14;60;26|,14;60;26|14;60;26|,100|100|,0;0;0|0;0;0|,100|100|,14;60;26|14;60;26|,14;60;26|14;60;26|,100|100|,100|100|
12,100|100|,14;60;26|14;60;26|,28.94|28.94|,14;60;26|14;60;26|,6;65;29|6;65;29|,6;65;29|6;65;29|,100|100|,0;0;0|0;0;0|,100|100|,6;65;29|6;65;29|,6;65;29|6;65;29|,100|100|,100|100|
13,100|100|,6;65;29|6;65;29|,31.1|31.1|,6;65;29|6;65;29|,3;64;33|3;64;33|,3;64;33|3;64;33|,100|100|,0;0;0|0;0;0|,100|100|,3;64;33|3;64;33|,3;64;33|3;64;33|,100|100|,100|100|
14,100|100|,3;64;33|3;64;33|,32.83|32.83|,3;64;33|3;64;33|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,0;0;0|0;0;0|,100|100|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,100|100|
15,100|100|,3;57;40|3;57;40|,33.61|33.61|,3;57;40|3;57;40|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,0;0;0|0;0;0|,100|100|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,100|100|
16,100|100|,2;57;41|2;57;41|,34.27|34.27|,2;57;41|2;57;41|,2;54;44|2;54;44|,2;54;44|2;54;44|,100|100|,0;0;0|0;0;0|,100|100|,2;54;44|2;54;44|,2;54;44|2;54;44|,100|100|,100|100|
17,100|100|,2;54;44|2;54;44|,34.53|34.53|,2;54;44|2;54;44|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,0;0;0|0;0;0|,100|100|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,100|100|
18,100|100|,2;47;51|2;47;51|,34.05|34.05|,2;47;51|2;47;51|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
19,100|100|,1;45;54|1;45;54|,33.44|33.44|,1;45;54|1;45;54|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,0;0;0|0;0;0|,100|100|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,100|100|
20,100|100|,1;44;55|1;44;55|,32.82|32.82|,1;44;55|1;44;55|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,0;0;0|0;0;0|,100|100|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,100|100|
21,100|100|,1;40;59|1;40;59|,31.9|31.9|,1;40;59|1;40;59|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,0;0;0|0;0;0|,100|100|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,100|100|
22,100|100|,1;40;59|1;40;59|,31.12|31.12|,1;40;59|1;40;59|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
23,100|100|,0;37;63|0;37;63|,30.15|30.15|,0;37;63|0;37;63|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
24,100|100|,0;34;66|0;34;66|,29.03|29.03|,0;34;66|0;34;66|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
25,100|100|,0;32;68|0;32;68|,27.87|27.87|,0;32;68|0;32;68|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
26,100|100|,0;31;69|0;31;69|,26.79|26.79|,0;31;69|0;31;69|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
27,100|100|,0;30;70|0;30;70|,25.77|25.77|,0;30;70|0;30;70|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,0;0;0|0;0;0|,100|100|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,100|100|
28,100|100|,0;27;73|0;27;73|,24.61|24.61|,0;27;73|0;27;73|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
29,100|100|,0;24;76|0;24;76|,23.32|23.32|,0;24;76|0;24;76|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
30,100|100|,0;19;81|0;19;81|,21.72|21.72|,0;19;81|0;19;81|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
31,100|100|,0;16;84|0;16;84|,20.06|20.06|,0;16;84|0;16;84|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
32,100|100|,0;15;85|0;15;85|,18.55|18.55|,0;15;85|0;15;85|,0;14;86|0;14;86|,0;14;86|0;14;86|,100|100|,0;0;0|0;0;0|,100|100|,0;14;86|0;14;86|,0;14;86|0;14;86|,100|100|,100|100|
33,100|100|,0;14;86|0;14;86|,17.17|17.17|,0;14;86|0;14;86|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,0;0;0|0;0;0|,100|100|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,100|100|
34,100|100|,0;13;87|0;13;87|,15.89|15.89|,0;13;87|0;13;87|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,0;0;0|0;0;0|,100|100|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,100|100|
35,100|100|,0;12;88|0;12;88|,14.71|14.71|,0;12;88|0;12;88|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,0;0;0|0;0;0|,100|100|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,100|100|
36,100|100|,0;12;88|0;12;88|,13.7|13.7|,0;12;88|0;12;88|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,0;0;0|0;0;0|,100|100|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,100|100|
37,100|100|,0;11;89|0;11;89|,12.75|12.75|,0;11;89|0;11;89|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
38,100|100|,0;10;90|0;10;90|,11.84|11.84|,0;10;90|0;10;90|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
39,100|100|,0;10;90|0;10;90|,11.06|11.06|,0;10;90|0;10;90|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
40,100|100|,0;9;91|0;9;91|,10.3|10.3|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
41,100|100|,0;9;91|0;9;91|,9.66|9.66|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
42,100|100|,0;9;91|0;9;91|,9.11|9.11|,0;9;91|0;9;91|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
43,100|100|,0;8;92|0;8;92|,8.54|8.54|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
44,100|100|,0;8;92|0;8;92|,8.06|8.06|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
