Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,0.0|0.0|,95;5;0|95;5;0|,94;4;2|94;4;2|,94;4;2|94;4;2|,100|100|,0;0;0|0;0;0|,100|100|,94;4;2|94;4;2|,94;4;2|94;4;2|,100|100|,100|100|
1,100|100|,94;4;2|94;4;2|,0.0|0.0|,94;4;2|94;4;2|,89;8;3|89;8;3|,89;8;3|89;8;3|,100|100|,0;0;0|0;0;0|,100|100|,89;8;3|89;8;3|,89;8;3|89;8;3|,100|100|,100|100|
2,100|100|,89;8;3|89;8;3|,0.0|0.0|,89;8;3|89;8;3|,86;10;4|86;10;4|,86;10;4|86;10;4|,100|100|,0;0;0|0;0;0|,100|100|,86;10;4|86;10;4|,86;10;4|86;10;4|,100|100|,100|100|
3,100|100|,86;10;4|86;10;4|,0.0|0.0|,86;10;4|86;10;4|,84;10;6|84;10;6|,84;10;6|84;10;6|,100|100|,0;0;0|0;0;0|,100|100|,84;10;6|84;10;6|,84;10;6|84;10;6|,100|100|,100|100|
4,100|100|,84;10;6|84;10;6|,0.0|0.0|,84;10;6|84;10;6|,80;13;7|80;13;7|,80;13;7|80;13;7|,100|100|,0;0;0|0;0;0|,100|100|,80;13;7|80;13;7|,80;13;7|80;13;7|,100|100|,100|100|
5,100|100|,80;13;7|80;13;7|,0.0|0.0|,80;13;7|80;13;7|,76;16;8|76;16;8|,76;16;8|76;16;8|,100|100|,0;0;0|0;0;0|,100|100|,76;16;8|76;16;8|,76;16;8|76;16;8|,100|100|,100|100|
6,100|100|,76;16;8|76;16;8|,0.0|0.0|,76;16;8|76;16;8|,69;20;11|69;20;11|,69;20;11|69;20;11|,100|100|,0;0;0|0;0;0|,100|100|,69;20;11|69;20;11|,69;20;11|69;20;11|,100|100|,100|100|
7,100|100|,69;20;11|69;20;11|,0.0|0.0|,69;20;11|69;20;11|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,0;0;0|0;0;0|,100|100|,62;27;11|62;27;11|,62;27;11|62;27;11|,100|100|,100|100|
8,100|100|,62;27;11|62;27;11|,0.0|0.0|,62;27;11|62;27;11|,59;30;11|59;30;11|,59;30;11|59;30;11|,100|100|,0;0;0|0;0;0|,100|100|,59;30;11|59;30;11|,59;30;11|59;30;11|,100|100|,100|100|
9,100|100|,59;30;11|59;30;11|,0.0|0.0|,59;30;11|59;30;11|,46;36;18|46;36;18|,46;36;18|46;36;18|,100|100|,0;0;0|0;0;0|,100|100|,46;36;18|46;36;18|,46;36;18|46;36;18|,100|100|,100|100|
10,100|100|,46;36;18|46;36;18|,0.0|0.0|,46;36;18|46;36;18|,38;40;22|38;40;22|,38;40;22|38;40;22|,100|100|,0;0;0|0;0;0|,100|100|,38;40;22|38;40;22|,38;40;22|38;40;22|,100|100|,100|100|
11,100|100|,38;40;22|38;40;22|,0.0|0.0|,38;40;22|38;40;22|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,0;0;0|0;0;0|,100|100|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,100|100|
12,100|100|,33;39;28|33;39;28|,0.0|0.0|,33;39;28|33;39;28|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,0;0;0|0;0;0|,100|100|,29;35;36|29;35;36|,29;35;36|29;35;36|,100|100|,100|100|
13,100|100|,29;35;36|29;35;36|,0.0|0.0|,29;35;36|29;35;36|,31;35;34|31;35;34|,31;35;34|31;35;34|,100|100|,0;0;0|0;0;0|,100|100|,31;35;34|31;35;34|,31;35;34|31;35;34|,100|100|,100|100|
14,100|100|,31;35;34|31;35;34|,0.0|0.0|,31;35;34|31;35;34|,30;35;35|30;35;35|,30;35;35|30;35;35|,100|100|,0;0;0|0;0;0|,100|100|,30;35;35|30;35;35|,30;35;35|30;35;35|,100|100|,100|100|
15,100|100|,30;35;35|30;35;35|,0.0|0.0|,30;35;35|30;35;35|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,0;0;0|0;0;0|,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,100|100|
16,100|100|,33;35;32|33;35;32|,0.0|0.0|,33;35;32|33;35;32|,31;36;33|31;36;33|,31;36;33|31;36;33|,100|100|,0;0;0|0;0;0|,100|100|,31;36;33|31;36;33|,31;36;33|31;36;33|,100|100|,100|100|
17,100|100|,31;36;33|31;36;33|,0.0|0.0|,31;36;33|31;36;33|,34;31;35|34;31;35|,34;31;35|34;31;35|,100|100|,0;0;0|0;0;0|,100|100|,34;31;35|34;31;35|,34;31;35|34;31;35|,100|100|,100|100|
18,100|100|,34;31;35|34;31;35|,0.0|0.0|,34;31;35|34;31;35|,34;29;37|34;29;37|,34;29;37|34;29;37|,100|100|,0;0;0|0;0;0|,100|100|,34;29;37|34;29;37|,34;29;37|34;29;37|,100|100|,100|100|
19,100|100|,34;29;37|34;29;37|,0.0|0.0|,34;29;37|34;29;37|,36;24;40|36;24;40|,36;24;40|36;24;40|,100|100|,0;0;0|0;0;0|,100|100|,36;24;40|36;24;40|,36;24;40|36;24;40|,100|100|,100|100|
20,100|100|,36;24;40|36;24;40|,0.0|0.0|,36;24;40|36;24;40|,37;25;38|37;25;38|,37;25;38|37;25;38|,100|100|,0;0;0|0;0;0|,100|100|,37;25;38|37;25;38|,37;25;38|37;25;38|,100|100|,100|100|
21,100|100|,37;25;38|37;25;38|,0.0|0.0|,37;25;38|37;25;38|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,0;0;0|0;0;0|,100|100|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,100|100|
22,100|100|,39;24;37|39;24;37|,0.0|0.0|,39;24;37|39;24;37|,41;25;34|41;25;34|,41;25;34|41;25;34|,100|100|,0;0;0|0;0;0|,100|100|,41;25;34|41;25;34|,41;25;34|41;25;34|,100|100|,100|100|
23,100|100|,41;25;34|41;25;34|,0.0|0.0|,41;25;34|41;25;34|,42;24;34|42;24;34|,42;24;34|42;24;34|,100|100|,0;0;0|0;0;0|,100|100|,42;24;34|42;24;34|,42;24;34|42;24;34|,100|100|,100|100|
24,100|100|,42;24;34|42;24;34|,0.0|0.0|,42;24;34|42;24;34|,44;19;37|44;19;37|,44;19;37|44;19;37|,100|100|,0;0;0|0;0;0|,100|100|,44;19;37|44;19;37|,44;19;37|44;19;37|,100|100|,100|100|
25,100|100|,44;19;37|44;19;37|,0.0|0.0|,44;19;37|44;19;37|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,0;0;0|0;0;0|,100|100|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,100|100|
26,100|100|,47;21;32|47;21;32|,0.0|0.0|,47;21;32|47;21;32|,47;26;27|47;26;27|,47;26;27|47;26;27|,100|100|,0;0;0|0;0;0|,100|100|,47;26;27|47;26;27|,47;26;27|47;26;27|,100|100|,100|100|
27,100|100|,47;26;27|47;26;27|,0.0|0.0|,47;26;27|47;26;27|,49;23;28|49;23;28|,49;23;28|49;23;28|,100|100|,0;0;0|0;0;0|,100|100|,49;23;28|49;23;28|,49;23;28|49;23;28|,100|100|,100|100|
28,100|100|,49;23;28|49;23;28|,0.0|0.0|,49;23;28|49;23;28|,53;20;27|53;20;27|,53;20;27|53;20;27|,100|100|,0;0;0|0;0;0|,100|100|,53;20;27|53;20;27|,53;20;27|53;20;27|,100|100|,100|100|
29,100|100|,53;20;27|53;20;27|,0.0|0.0|,53;20;27|53;20;27|,55;20;25|55;20;25|,55;20;25|55;20;25|,100|100|,0;0;0|0;0;0|,100|100|,55;20;25|55;20;25|,55;20;25|55;20;25|,100|100|,100|100|
30,100|100|,55;20;25|55;20;25|,0.0|0.0|,55;20;25|55;20;25|,53;23;24|53;23;24|,53;23;24|53;23;24|,100|100|,0;0;0|0;0;0|,100|100|,53;23;24|53;23;24|,53;23;24|53;23;24|,100|100|,100|100|
