Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;0;9;0|91;0;9;0|,0.0|0.0|,91;0;9;0|91;0;9;0|,88;3;7;2|88;3;7;2|,88;3;7;2|88;3;7;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;3;7;2|88;3;7;2|,88;3;7;2|88;3;7;2|,100|100|,100|100|
1,100|100|,88;3;7;2|88;3;7;2|,0.0|0.0|,88;3;7;2|88;3;7;2|,84;5;7;4|84;5;7;4|,84;5;7;4|84;5;7;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;7;4|84;5;7;4|,84;5;7;4|84;5;7;4|,100|100|,100|100|
2,100|100|,84;5;7;4|84;5;7;4|,0.0|0.0|,84;5;7;4|84;5;7;4|,83;4;9;4|83;4;9;4|,83;4;9;4|83;4;9;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;4;9;4|83;4;9;4|,83;4;9;4|83;4;9;4|,100|100|,100|100|
3,100|100|,83;4;9;4|83;4;9;4|,0.0|0.0|,83;4;9;4|83;4;9;4|,78;8;10;4|78;8;10;4|,78;8;10;4|78;8;10;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;8;10;4|78;8;10;4|,78;8;10;4|78;8;10;4|,100|100|,100|100|
4,100|100|,78;8;10;4|78;8;10;4|,0.0|0.0|,78;8;10;4|78;8;10;4|,73;9;12;6|73;9;12;6|,73;9;12;6|73;9;12;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;9;12;6|73;9;12;6|,73;9;12;6|73;9;12;6|,100|100|,100|100|
5,100|100|,73;9;12;6|73;9;12;6|,0.0|0.0|,73;9;12;6|73;9;12;6|,68;10;15;7|68;10;15;7|,68;10;15;7|68;10;15;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;10;15;7|68;10;15;7|,68;10;15;7|68;10;15;7|,100|100|,100|100|
6,100|100|,68;10;15;7|68;10;15;7|,0.0|0.0|,68;10;15;7|68;10;15;7|,67;5;20;8|67;5;20;8|,67;5;20;8|67;5;20;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;5;20;8|67;5;20;8|,67;5;20;8|67;5;20;8|,100|100|,100|100|
7,100|100|,67;5;20;8|67;5;20;8|,0.0|0.0|,67;5;20;8|67;5;20;8|,55;14;19;12|55;14;19;12|,55;14;19;12|55;14;19;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;14;19;12|55;14;19;12|,55;14;19;12|55;14;19;12|,100|100|,100|100|
8,100|100|,55;14;19;12|55;14;19;12|,0.0|0.0|,55;14;19;12|55;14;19;12|,51;8;21;20|51;8;21;20|,51;8;21;20|51;8;21;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;8;21;20|51;8;21;20|,51;8;21;20|51;8;21;20|,100|100|,100|100|
9,100|100|,51;8;21;20|51;8;21;20|,0.0|0.0|,51;8;21;20|51;8;21;20|,44;10;25;21|44;10;25;21|,44;10;25;21|44;10;25;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;10;25;21|44;10;25;21|,44;10;25;21|44;10;25;21|,100|100|,100|100|
10,100|100|,44;10;25;21|44;10;25;21|,0.0|0.0|,44;10;25;21|44;10;25;21|,37;14;25;24|37;14;25;24|,37;14;25;24|37;14;25;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;14;25;24|37;14;25;24|,37;14;25;24|37;14;25;24|,100|100|,100|100|
11,100|100|,37;14;25;24|37;14;25;24|,0.0|0.0|,37;14;25;24|37;14;25;24|,32;11;28;29|32;11;28;29|,32;11;28;29|32;11;28;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;11;28;29|32;11;28;29|,32;11;28;29|32;11;28;29|,100|100|,100|100|
12,100|100|,32;11;28;29|32;11;28;29|,0.0|0.0|,32;11;28;29|32;11;28;29|,29;11;26;34|29;11;26;34|,29;11;26;34|29;11;26;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;11;26;34|29;11;26;34|,29;11;26;34|29;11;26;34|,100|100|,100|100|
13,100|100|,29;11;26;34|29;11;26;34|,0.0|0.0|,29;11;26;34|29;11;26;34|,23;10;29;38|23;10;29;38|,23;10;29;38|23;10;29;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;10;29;38|23;10;29;38|,23;10;29;38|23;10;29;38|,100|100|,100|100|
14,100|100|,23;10;29;38|23;10;29;38|,0.0|0.0|,23;10;29;38|23;10;29;38|,19;8;31;42|19;8;31;42|,19;8;31;42|19;8;31;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;8;31;42|19;8;31;42|,19;8;31;42|19;8;31;42|,100|100|,100|100|
15,100|100|,19;8;31;42|19;8;31;42|,0.0|0.0|,19;8;31;42|19;8;31;42|,14;10;32;44|14;10;32;44|,14;10;32;44|14;10;32;44|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;10;32;44|14;10;32;44|,14;10;32;44|14;10;32;44|,100|100|,100|100|
16,100|100|,14;10;32;44|14;10;32;44|,0.0|0.0|,14;10;32;44|14;10;32;44|,12;5;31;52|12;5;31;52|,12;5;31;52|12;5;31;52|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;5;31;52|12;5;31;52|,12;5;31;52|12;5;31;52|,100|100|,100|100|
17,100|100|,12;5;31;52|12;5;31;52|,0.0|0.0|,12;5;31;52|12;5;31;52|,11;5;27;57|11;5;27;57|,11;5;27;57|11;5;27;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;5;27;57|11;5;27;57|,11;5;27;57|11;5;27;57|,100|100|,100|100|
18,100|100|,11;5;27;57|11;5;27;57|,0.0|0.0|,11;5;27;57|11;5;27;57|,9;7;20;64|9;7;20;64|,9;7;20;64|9;7;20;64|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;7;20;64|9;7;20;64|,9;7;20;64|9;7;20;64|,100|100|,100|100|
19,100|100|,9;7;20;64|9;7;20;64|,0.0|0.0|,9;7;20;64|9;7;20;64|,9;5;19;67|9;5;19;67|,9;5;19;67|9;5;19;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;5;19;67|9;5;19;67|,9;5;19;67|9;5;19;67|,100|100|,100|100|
