Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,0;0;0|0;0;0|,100|100|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,100|100|
1,100|100|,86;12;2|86;12;2|,0.0|0.0|,86;12;2|86;12;2|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,0;0;0|0;0;0|,100|100|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,100|100|
2,100|100|,84;12;4|84;12;4|,0.0|0.0|,84;12;4|84;12;4|,77;16;7|77;16;7|,77;16;7|77;16;7|,100|100|,0;0;0|0;0;0|,100|100|,77;16;7|77;16;7|,77;16;7|77;16;7|,100|100|,100|100|
3,100|100|,77;16;7|77;16;7|,0.0|0.0|,77;16;7|77;16;7|,74;19;7|74;19;7|,74;19;7|74;19;7|,100|100|,0;0;0|0;0;0|,100|100|,74;19;7|74;19;7|,74;19;7|74;19;7|,100|100|,100|100|
4,100|100|,74;19;7|74;19;7|,0.0|0.0|,74;19;7|74;19;7|,71;20;9|71;20;9|,71;20;9|71;20;9|,100|100|,0;0;0|0;0;0|,100|100|,71;20;9|71;20;9|,71;20;9|71;20;9|,100|100|,100|100|
5,100|100|,71;20;9|71;20;9|,0.0|0.0|,71;20;9|71;20;9|,65;24;11|65;24;11|,65;24;11|65;24;11|,100|100|,0;0;0|0;0;0|,100|100|,65;24;11|65;24;11|,65;24;11|65;24;11|,100|100|,100|100|
6,100|100|,65;24;11|65;24;11|,0.0|0.0|,65;24;11|65;24;11|,55;32;13|55;32;13|,55;32;13|55;32;13|,100|100|,0;0;0|0;0;0|,100|100|,55;32;13|55;32;13|,55;32;13|55;32;13|,100|100|,100|100|
7,100|100|,55;32;13|55;32;13|,0.0|0.0|,55;32;13|55;32;13|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,0;0;0|0;0;0|,100|100|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,100|100|
8,100|100|,49;30;21|49;30;21|,0.0|0.0|,49;30;21|49;30;21|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,0;0;0|0;0;0|,100|100|,50;30;20|50;30;20|,50;30;20|50;30;20|,100|100|,100|100|
9,100|100|,50;30;20|50;30;20|,0.0|0.0|,50;30;20|50;30;20|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
10,100|100|,45;33;22|45;33;22|,0.0|0.0|,45;33;22|45;33;22|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,0;0;0|0;0;0|,100|100|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,100|100|
11,100|100|,42;29;29|42;29;29|,0.0|0.0|,42;29;29|42;29;29|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,0;0;0|0;0;0|,100|100|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,100|100|
12,100|100|,39;31;30|39;31;30|,0.0|0.0|,39;31;30|39;31;30|,32;35;33|32;35;33|,32;35;33|32;35;33|,100|100|,0;0;0|0;0;0|,100|100|,32;35;33|32;35;33|,32;35;33|32;35;33|,100|100|,100|100|
13,100|100|,32;35;33|32;35;33|,0.0|0.0|,32;35;33|32;35;33|,31;33;36|31;33;36|,31;33;36|31;33;36|,100|100|,0;0;0|0;0;0|,100|100|,31;33;36|31;33;36|,31;33;36|31;33;36|,100|100|,100|100|
14,100|100|,31;33;36|31;33;36|,0.0|0.0|,31;33;36|31;33;36|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,0;0;0|0;0;0|,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,100|100|
15,100|100|,34;35;31|34;35;31|,0.0|0.0|,34;35;31|34;35;31|,30;36;34|30;36;34|,30;36;34|30;36;34|,100|100|,0;0;0|0;0;0|,100|100|,30;36;34|30;36;34|,30;36;34|30;36;34|,100|100|,100|100|
16,100|100|,30;36;34|30;36;34|,0.0|0.0|,30;36;34|30;36;34|,34;29;37|34;29;37|,34;29;37|34;29;37|,100|100|,0;0;0|0;0;0|,100|100|,34;29;37|34;29;37|,34;29;37|34;29;37|,100|100|,100|100|
17,100|100|,34;29;37|34;29;37|,0.0|0.0|,34;29;37|34;29;37|,38;21;41|38;21;41|,38;21;41|38;21;41|,100|100|,0;0;0|0;0;0|,100|100|,38;21;41|38;21;41|,38;21;41|38;21;41|,100|100|,100|100|
18,100|100|,38;21;41|38;21;41|,0.0|0.0|,38;21;41|38;21;41|,44;19;37|44;19;37|,44;19;37|44;19;37|,100|100|,0;0;0|0;0;0|,100|100|,44;19;37|44;19;37|,44;19;37|44;19;37|,100|100|,100|100|
19,100|100|,44;19;37|44;19;37|,0.0|0.0|,44;19;37|44;19;37|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,0;0;0|0;0;0|,100|100|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,100|100|
20,100|100|,40;25;35|40;25;35|,0.0|0.0|,40;25;35|40;25;35|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,0;0;0|0;0;0|,100|100|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,100|100|
21,100|100|,41;22;37|41;22;37|,0.0|0.0|,41;22;37|41;22;37|,46;17;37|46;17;37|,46;17;37|46;17;37|,100|100|,0;0;0|0;0;0|,100|100|,46;17;37|46;17;37|,46;17;37|46;17;37|,100|100|,100|100|
22,100|100|,46;17;37|46;17;37|,0.0|0.0|,46;17;37|46;17;37|,47;19;34|47;19;34|,47;19;34|47;19;34|,100|100|,0;0;0|0;0;0|,100|100|,47;19;34|47;19;34|,47;19;34|47;19;34|,100|100|,100|100|
23,100|100|,47;19;34|47;19;34|,0.0|0.0|,47;19;34|47;19;34|,48;19;33|48;19;33|,48;19;33|48;19;33|,100|100|,0;0;0|0;0;0|,100|100|,48;19;33|48;19;33|,48;19;33|48;19;33|,100|100|,100|100|
24,100|100|,48;19;33|48;19;33|,0.0|0.0|,48;19;33|48;19;33|,49;17;34|49;17;34|,49;17;34|49;17;34|,100|100|,0;0;0|0;0;0|,100|100|,49;17;34|49;17;34|,49;17;34|49;17;34|,100|100|,100|100|
25,100|100|,49;17;34|49;17;34|,0.0|0.0|,49;17;34|49;17;34|,52;12;36|52;12;36|,52;12;36|52;12;36|,100|100|,0;0;0|0;0;0|,100|100|,52;12;36|52;12;36|,52;12;36|52;12;36|,100|100|,100|100|
26,100|100|,52;12;36|52;12;36|,0.0|0.0|,52;12;36|52;12;36|,57;13;30|57;13;30|,57;13;30|57;13;30|,100|100|,0;0;0|0;0;0|,100|100|,57;13;30|57;13;30|,57;13;30|57;13;30|,100|100|,100|100|
27,100|100|,57;13;30|57;13;30|,0.0|0.0|,57;13;30|57;13;30|,61;14;25|61;14;25|,61;14;25|61;14;25|,100|100|,0;0;0|0;0;0|,100|100|,61;14;25|61;14;25|,61;14;25|61;14;25|,100|100|,100|100|
28,100|100|,61;14;25|61;14;25|,0.0|0.0|,61;14;25|61;14;25|,59;14;27|59;14;27|,59;14;27|59;14;27|,100|100|,0;0;0|0;0;0|,100|100|,59;14;27|59;14;27|,59;14;27|59;14;27|,100|100|,100|100|
29,100|100|,59;14;27|59;14;27|,0.0|0.0|,59;14;27|59;14;27|,61;15;24|61;15;24|,61;15;24|61;15;24|,100|100|,0;0;0|0;0;0|,100|100|,61;15;24|61;15;24|,61;15;24|61;15;24|,100|100|,100|100|
30,100|100|,61;15;24|61;15;24|,0.0|0.0|,61;15;24|61;15;24|,58;18;24|58;18;24|,58;18;24|58;18;24|,100|100|,0;0;0|0;0;0|,100|100|,58;18;24|58;18;24|,58;18;24|58;18;24|,100|100|,100|100|
31,100|100|,58;18;24|58;18;24|,0.0|0.0|,58;18;24|58;18;24|,57;19;24|57;19;24|,57;19;24|57;19;24|,100|100|,0;0;0|0;0;0|,100|100|,57;19;24|57;19;24|,57;19;24|57;19;24|,100|100|,100|100|
32,100|100|,57;19;24|57;19;24|,0.0|0.0|,57;19;24|57;19;24|,58;22;20|58;22;20|,58;22;20|58;22;20|,100|100|,0;0;0|0;0;0|,100|100|,58;22;20|58;22;20|,58;22;20|58;22;20|,100|100|,100|100|
33,100|100|,58;22;20|58;22;20|,0.0|0.0|,58;22;20|58;22;20|,57;21;22|57;21;22|,57;21;22|57;21;22|,100|100|,0;0;0|0;0;0|,100|100|,57;21;22|57;21;22|,57;21;22|57;21;22|,100|100|,100|100|
34,100|100|,57;21;22|57;21;22|,0.0|0.0|,57;21;22|57;21;22|,56;22;22|56;22;22|,56;22;22|56;22;22|,100|100|,0;0;0|0;0;0|,100|100|,56;22;22|56;22;22|,56;22;22|56;22;22|,100|100|,100|100|
35,100|100|,56;22;22|56;22;22|,0.0|0.0|,56;22;22|56;22;22|,56;22;22|56;22;22|,56;22;22|56;22;22|,100|100|,0;0;0|0;0;0|,100|100|,56;22;22|56;22;22|,56;22;22|56;22;22|,100|100|,100|100|
36,100|100|,56;22;22|56;22;22|,0.0|0.0|,56;22;22|56;22;22|,53;24;23|53;24;23|,53;24;23|53;24;23|,100|100|,0;0;0|0;0;0|,100|100|,53;24;23|53;24;23|,53;24;23|53;24;23|,100|100|,100|100|
37,100|100|,53;24;23|53;24;23|,0.0|0.0|,53;24;23|53;24;23|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,0;0;0|0;0;0|,100|100|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,100|100|
38,100|100|,46;29;25|46;29;25|,0.0|0.0|,46;29;25|46;29;25|,46;27;27|46;27;27|,46;27;27|46;27;27|,100|100|,0;0;0|0;0;0|,100|100|,46;27;27|46;27;27|,46;27;27|46;27;27|,100|100|,100|100|
39,100|100|,46;27;27|46;27;27|,0.0|0.0|,46;27;27|46;27;27|,44;29;27|44;29;27|,44;29;27|44;29;27|,100|100|,0;0;0|0;0;0|,100|100|,44;29;27|44;29;27|,44;29;27|44;29;27|,100|100|,100|100|
40,100|100|,44;29;27|44;29;27|,0.0|0.0|,44;29;27|44;29;27|,38;29;33|38;29;33|,38;29;33|38;29;33|,100|100|,0;0;0|0;0;0|,100|100|,38;29;33|38;29;33|,38;29;33|38;29;33|,100|100|,100|100|
41,100|100|,38;29;33|38;29;33|,0.0|0.0|,38;29;33|38;29;33|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,0;0;0|0;0;0|,100|100|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,100|100|
42,100|100|,37;28;35|37;28;35|,0.0|0.0|,37;28;35|37;28;35|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,0;0;0|0;0;0|,100|100|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,100|100|
43,100|100|,39;24;37|39;24;37|,0.0|0.0|,39;24;37|39;24;37|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,0;0;0|0;0;0|,100|100|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,100|100|
44,100|100|,39;25;36|39;25;36|,0.0|0.0|,39;25;36|39;25;36|,40;22;38|40;22;38|,40;22;38|40;22;38|,100|100|,0;0;0|0;0;0|,100|100|,40;22;38|40;22;38|,40;22;38|40;22;38|,100|100|,100|100|
45,100|100|,40;22;38|40;22;38|,0.0|0.0|,40;22;38|40;22;38|,40;23;37|40;23;37|,40;23;37|40;23;37|,100|100|,0;0;0|0;0;0|,100|100|,40;23;37|40;23;37|,40;23;37|40;23;37|,100|100|,100|100|
46,100|100|,40;23;37|40;23;37|,0.0|0.0|,40;23;37|40;23;37|,44;23;33|44;23;33|,44;23;33|44;23;33|,100|100|,0;0;0|0;0;0|,100|100|,44;23;33|44;23;33|,44;23;33|44;23;33|,100|100|,100|100|
47,100|100|,44;23;33|44;23;33|,0.0|0.0|,44;23;33|44;23;33|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,0;0;0|0;0;0|,100|100|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,100|100|
48,100|100|,47;21;32|47;21;32|,0.0|0.0|,47;21;32|47;21;32|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,0;0;0|0;0;0|,100|100|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,100|100|
49,100|100|,44;25;31|44;25;31|,0.0|0.0|,44;25;31|44;25;31|,43;26;31|43;26;31|,43;26;31|43;26;31|,100|100|,0;0;0|0;0;0|,100|100|,43;26;31|43;26;31|,43;26;31|43;26;31|,100|100|,100|100|
