Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,90;0;10;0|90;0;10;0|,82;8;10;0|82;8;10;0|,82;8;10;0|82;8;10;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;8;10;0|82;8;10;0|,82;8;10;0|82;8;10;0|,100|100|,100|100|
1,100|100|,82;8;10;0|82;8;10;0|,82;8;10;0|82;8;10;0|,77;8;14;1|77;8;14;1|,77;8;14;1|77;8;14;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;8;14;1|77;8;14;1|,77;8;14;1|77;8;14;1|,100|100|,100|100|
2,100|100|,77;8;14;1|77;8;14;1|,77;8;14;1|77;8;14;1|,72;11;14;3|72;11;14;3|,72;11;14;3|72;11;14;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;11;14;3|72;11;14;3|,72;11;14;3|72;11;14;3|,100|100|,100|100|
3,100|100|,72;11;14;3|72;11;14;3|,72;11;14;3|72;11;14;3|,66;12;13;9|66;12;13;9|,66;12;13;9|66;12;13;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;12;13;9|66;12;13;9|,66;12;13;9|66;12;13;9|,100|100|,100|100|
4,100|100|,66;12;13;9|66;12;13;9|,66;12;13;9|66;12;13;9|,63;10;16;11|63;10;16;11|,63;10;16;11|63;10;16;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;10;16;11|63;10;16;11|,63;10;16;11|63;10;16;11|,100|100|,100|100|
5,100|100|,63;10;16;11|63;10;16;11|,63;10;16;11|63;10;16;11|,56;14;18;12|56;14;18;12|,56;14;18;12|56;14;18;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;14;18;12|56;14;18;12|,56;14;18;12|56;14;18;12|,100|100|,100|100|
6,100|100|,56;14;18;12|56;14;18;12|,56;14;18;12|56;14;18;12|,52;13;19;16|52;13;19;16|,52;13;19;16|52;13;19;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;13;19;16|52;13;19;16|,52;13;19;16|52;13;19;16|,100|100|,100|100|
7,100|100|,52;13;19;16|52;13;19;16|,52;13;19;16|52;13;19;16|,46;11;20;23|46;11;20;23|,46;11;20;23|46;11;20;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;11;20;23|46;11;20;23|,46;11;20;23|46;11;20;23|,100|100|,100|100|
8,100|100|,46;11;20;23|46;11;20;23|,46;11;20;23|46;11;20;23|,42;11;19;28|42;11;19;28|,42;11;19;28|42;11;19;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;11;19;28|42;11;19;28|,42;11;19;28|42;11;19;28|,100|100|,100|100|
9,100|100|,42;11;19;28|42;11;19;28|,42;11;19;28|42;11;19;28|,35;11;23;31|35;11;23;31|,35;11;23;31|35;11;23;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;11;23;31|35;11;23;31|,35;11;23;31|35;11;23;31|,100|100|,100|100|
10,100|100|,35;11;23;31|35;11;23;31|,35;11;23;31|35;11;23;31|,32;9;19;40|32;9;19;40|,32;9;19;40|32;9;19;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;9;19;40|32;9;19;40|,32;9;19;40|32;9;19;40|,100|100|,100|100|
11,100|100|,32;9;19;40|32;9;19;40|,32;9;19;40|32;9;19;40|,29;8;15;48|29;8;15;48|,29;8;15;48|29;8;15;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;8;15;48|29;8;15;48|,29;8;15;48|29;8;15;48|,100|100|,100|100|
12,100|100|,29;8;15;48|29;8;15;48|,29;8;15;48|29;8;15;48|,27;4;18;51|27;4;18;51|,27;4;18;51|27;4;18;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;4;18;51|27;4;18;51|,27;4;18;51|27;4;18;51|,100|100|,100|100|
13,100|100|,27;4;18;51|27;4;18;51|,27;4;18;51|27;4;18;51|,23;5;18;54|23;5;18;54|,23;5;18;54|23;5;18;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;5;18;54|23;5;18;54|,23;5;18;54|23;5;18;54|,100|100|,100|100|
14,100|100|,23;5;18;54|23;5;18;54|,23;5;18;54|23;5;18;54|,18;9;13;60|18;9;13;60|,18;9;13;60|18;9;13;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;9;13;60|18;9;13;60|,18;9;13;60|18;9;13;60|,100|100|,100|100|
15,100|100|,18;9;13;60|18;9;13;60|,18;9;13;60|18;9;13;60|,17;1;16;66|17;1;16;66|,17;1;16;66|17;1;16;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;1;16;66|17;1;16;66|,17;1;16;66|17;1;16;66|,100|100|,100|100|
16,100|100|,17;1;16;66|17;1;16;66|,17;1;16;66|17;1;16;66|,15;2;15;68|15;2;15;68|,15;2;15;68|15;2;15;68|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;2;15;68|15;2;15;68|,15;2;15;68|15;2;15;68|,100|100|,100|100|
17,100|100|,15;2;15;68|15;2;15;68|,15;2;15;68|15;2;15;68|,12;5;14;69|12;5;14;69|,12;5;14;69|12;5;14;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;5;14;69|12;5;14;69|,12;5;14;69|12;5;14;69|,100|100|,100|100|
18,100|100|,12;5;14;69|12;5;14;69|,12;5;14;69|12;5;14;69|,11;2;16;71|11;2;16;71|,11;2;16;71|11;2;16;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;2;16;71|11;2;16;71|,11;2;16;71|11;2;16;71|,100|100|,100|100|
19,100|100|,11;2;16;71|11;2;16;71|,11;2;16;71|11;2;16;71|,7;5;15;73|7;5;15;73|,7;5;15;73|7;5;15;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;5;15;73|7;5;15;73|,7;5;15;73|7;5;15;73|,100|100|,100|100|
20,100|100|,7;5;15;73|7;5;15;73|,7;5;15;73|7;5;15;73|,7;2;16;75|7;2;16;75|,7;2;16;75|7;2;16;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;2;16;75|7;2;16;75|,7;2;16;75|7;2;16;75|,100|100|,100|100|
21,100|100|,7;2;16;75|7;2;16;75|,7;2;16;75|7;2;16;75|,6;2;14;78|6;2;14;78|,6;2;14;78|6;2;14;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;2;14;78|6;2;14;78|,6;2;14;78|6;2;14;78|,100|100|,100|100|
