Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,0;0;0|0;0;0|,100|100|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,100|100|
1,100|100|,87;10;3|87;10;3|,9.5|9.5|,87;10;3|87;10;3|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,0;0;0|0;0;0|,100|100|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,100|100|
2,100|100|,80;17;3|80;17;3|,9.78|9.78|,80;17;3|80;17;3|,74;21;5|74;21;5|,74;21;5|74;21;5|,100|100|,0;0;0|0;0;0|,100|100|,74;21;5|74;21;5|,74;21;5|74;21;5|,100|100|,100|100|
3,100|100|,74;21;5|74;21;5|,10.41|10.41|,74;21;5|74;21;5|,70;24;6|70;24;6|,70;24;6|70;24;6|,100|100|,0;0;0|0;0;0|,100|100|,70;24;6|70;24;6|,70;24;6|70;24;6|,100|100|,100|100|
4,100|100|,70;24;6|70;24;6|,11.25|11.25|,70;24;6|70;24;6|,61;30;9|61;30;9|,61;30;9|61;30;9|,100|100|,0;0;0|0;0;0|,100|100|,61;30;9|61;30;9|,61;30;9|61;30;9|,100|100|,100|100|
5,100|100|,61;30;9|61;30;9|,12.56|12.56|,61;30;9|61;30;9|,57;33;10|57;33;10|,57;33;10|57;33;10|,100|100|,0;0;0|0;0;0|,100|100|,57;33;10|57;33;10|,57;33;10|57;33;10|,100|100|,100|100|
6,100|100|,57;33;10|57;33;10|,13.98|13.98|,57;33;10|57;33;10|,50;38;12|50;38;12|,50;38;12|50;38;12|,100|100|,0;0;0|0;0;0|,100|100|,50;38;12|50;38;12|,50;38;12|50;38;12|,100|100|,100|100|
7,100|100|,50;38;12|50;38;12|,15.68|15.68|,50;38;12|50;38;12|,43;43;14|43;43;14|,43;43;14|43;43;14|,100|100|,0;0;0|0;0;0|,100|100|,43;43;14|43;43;14|,43;43;14|43;43;14|,100|100|,100|100|
8,100|100|,43;43;14|43;43;14|,17.63|17.63|,43;43;14|43;43;14|,36;48;16|36;48;16|,36;48;16|36;48;16|,100|100|,0;0;0|0;0;0|,100|100|,36;48;16|36;48;16|,36;48;16|36;48;16|,100|100|,100|100|
9,100|100|,36;48;16|36;48;16|,19.78|19.78|,36;48;16|36;48;16|,26;53;21|26;53;21|,26;53;21|26;53;21|,100|100|,0;0;0|0;0;0|,100|100|,26;53;21|26;53;21|,26;53;21|26;53;21|,100|100|,100|100|
10,100|100|,26;53;21|26;53;21|,22.12|22.12|,26;53;21|26;53;21|,22;55;23|22;55;23|,22;55;23|22;55;23|,100|100|,0;0;0|0;0;0|,100|100|,22;55;23|22;55;23|,22;55;23|22;55;23|,100|100|,100|100|
11,100|100|,22;55;23|22;55;23|,24.3|24.3|,22;55;23|22;55;23|,18;57;25|18;57;25|,18;57;25|18;57;25|,100|100|,0;0;0|0;0;0|,100|100|,18;57;25|18;57;25|,18;57;25|18;57;25|,100|100|,100|100|
12,100|100|,18;57;25|18;57;25|,26.35|26.35|,18;57;25|18;57;25|,11;63;26|11;63;26|,11;63;26|11;63;26|,100|100|,0;0;0|0;0;0|,100|100|,11;63;26|11;63;26|,11;63;26|11;63;26|,100|100|,100|100|
13,100|100|,11;63;26|11;63;26|,28.7|28.7|,11;63;26|11;63;26|,10;63;27|10;63;27|,10;63;27|10;63;27|,100|100|,0;0;0|0;0;0|,100|100|,10;63;27|10;63;27|,10;63;27|10;63;27|,100|100|,100|100|
14,100|100|,10;63;27|10;63;27|,30.7|30.7|,10;63;27|10;63;27|,8;65;27|8;65;27|,8;65;27|8;65;27|,100|100|,0;0;0|0;0;0|,100|100|,8;65;27|8;65;27|,8;65;27|8;65;27|,100|100|,100|100|
15,100|100|,8;65;27|8;65;27|,32.59|32.59|,8;65;27|8;65;27|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,0;0;0|0;0;0|,100|100|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,100|100|
16,100|100|,5;66;29|5;66;29|,34.3|34.3|,5;66;29|5;66;29|,2;68;30|2;68;30|,2;68;30|2;68;30|,100|100|,0;0;0|0;0;0|,100|100|,2;68;30|2;68;30|,2;68;30|2;68;30|,100|100|,100|100|
17,100|100|,2;68;30|2;68;30|,35.96|35.96|,2;68;30|2;68;30|,2;67;31|2;67;31|,2;67;31|2;67;31|,100|100|,0;0;0|0;0;0|,100|100|,2;67;31|2;67;31|,2;67;31|2;67;31|,100|100|,100|100|
18,100|100|,2;67;31|2;67;31|,37.26|37.26|,2;67;31|2;67;31|,1;67;32|1;67;32|,1;67;32|1;67;32|,100|100|,0;0;0|0;0;0|,100|100|,1;67;32|1;67;32|,1;67;32|1;67;32|,100|100|,100|100|
19,100|100|,1;67;32|1;67;32|,38.37|38.37|,1;67;32|1;67;32|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,0;0;0|0;0;0|,100|100|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,100|100|
20,100|100|,1;61;38|1;61;38|,38.72|38.72|,1;61;38|1;61;38|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,0;0;0|0;0;0|,100|100|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,100|100|
21,100|100|,1;59;40|1;59;40|,38.81|38.81|,1;59;40|1;59;40|,0;57;43|0;57;43|,0;57;43|0;57;43|,100|100|,0;0;0|0;0;0|,100|100|,0;57;43|0;57;43|,0;57;43|0;57;43|,100|100|,100|100|
22,100|100|,0;57;43|0;57;43|,38.69|38.69|,0;57;43|0;57;43|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,0;0;0|0;0;0|,100|100|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,100|100|
23,100|100|,0;52;48|0;52;48|,38.09|38.09|,0;52;48|0;52;48|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,0;0;0|0;0;0|,100|100|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,100|100|
24,100|100|,0;51;49|0;51;49|,37.47|37.47|,0;51;49|0;51;49|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,0;0;0|0;0;0|,100|100|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,100|100|
25,100|100|,0;50;50|0;50;50|,36.85|36.85|,0;50;50|0;50;50|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
26,100|100|,0;46;54|0;46;54|,35.92|35.92|,0;46;54|0;46;54|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
27,100|100|,0;42;58|0;42;58|,34.74|34.74|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
28,100|100|,0;40;60|0;40;60|,33.53|33.53|,0;40;60|0;40;60|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
