Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,94;5;1|94;5;1|,94;5;1|94;5;1|,100|100|,0;0;0|0;0;0|,100|100|,94;5;1|94;5;1|,94;5;1|94;5;1|,100|100|,100|100|
1,100|100|,94;5;1|94;5;1|,0.0|0.0|,94;5;1|94;5;1|,93;5;2|93;5;2|,93;5;2|93;5;2|,100|100|,0;0;0|0;0;0|,100|100|,93;5;2|93;5;2|,93;5;2|93;5;2|,100|100|,100|100|
2,100|100|,93;5;2|93;5;2|,0.0|0.0|,93;5;2|93;5;2|,90;5;5|90;5;5|,90;5;5|90;5;5|,100|100|,0;0;0|0;0;0|,100|100|,90;5;5|90;5;5|,90;5;5|90;5;5|,100|100|,100|100|
3,100|100|,90;5;5|90;5;5|,0.0|0.0|,90;5;5|90;5;5|,88;5;7|88;5;7|,88;5;7|88;5;7|,100|100|,0;0;0|0;0;0|,100|100|,88;5;7|88;5;7|,88;5;7|88;5;7|,100|100|,100|100|
4,100|100|,88;5;7|88;5;7|,0.0|0.0|,88;5;7|88;5;7|,86;7;7|86;7;7|,86;7;7|86;7;7|,100|100|,0;0;0|0;0;0|,100|100|,86;7;7|86;7;7|,86;7;7|86;7;7|,100|100|,100|100|
5,100|100|,86;7;7|86;7;7|,0.0|0.0|,86;7;7|86;7;7|,81;11;8|81;11;8|,81;11;8|81;11;8|,100|100|,0;0;0|0;0;0|,100|100|,81;11;8|81;11;8|,81;11;8|81;11;8|,100|100|,100|100|
6,100|100|,81;11;8|81;11;8|,0.0|0.0|,81;11;8|81;11;8|,76;14;10|76;14;10|,76;14;10|76;14;10|,100|100|,0;0;0|0;0;0|,100|100|,76;14;10|76;14;10|,76;14;10|76;14;10|,100|100|,100|100|
7,100|100|,76;14;10|76;14;10|,0.0|0.0|,76;14;10|76;14;10|,73;15;12|73;15;12|,73;15;12|73;15;12|,100|100|,0;0;0|0;0;0|,100|100|,73;15;12|73;15;12|,73;15;12|73;15;12|,100|100|,100|100|
8,100|100|,73;15;12|73;15;12|,0.0|0.0|,73;15;12|73;15;12|,64;21;15|64;21;15|,64;21;15|64;21;15|,100|100|,0;0;0|0;0;0|,100|100|,64;21;15|64;21;15|,64;21;15|64;21;15|,100|100|,100|100|
9,100|100|,64;21;15|64;21;15|,0.0|0.0|,64;21;15|64;21;15|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,0;0;0|0;0;0|,100|100|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,100|100|
10,100|100|,60;23;17|60;23;17|,0.0|0.0|,60;23;17|60;23;17|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,0;0;0|0;0;0|,100|100|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,100|100|
11,100|100|,51;28;21|51;28;21|,0.0|0.0|,51;28;21|51;28;21|,44;29;27|44;29;27|,44;29;27|44;29;27|,100|100|,0;0;0|0;0;0|,100|100|,44;29;27|44;29;27|,44;29;27|44;29;27|,100|100|,100|100|
12,100|100|,44;29;27|44;29;27|,0.0|0.0|,44;29;27|44;29;27|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,0;0;0|0;0;0|,100|100|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,100|100|
13,100|100|,38;30;32|38;30;32|,0.0|0.0|,38;30;32|38;30;32|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,0;0;0|0;0;0|,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,100|100|
14,100|100|,32;33;35|32;33;35|,0.0|0.0|,32;33;35|32;33;35|,29;29;42|29;29;42|,29;29;42|29;29;42|,100|100|,0;0;0|0;0;0|,100|100|,29;29;42|29;29;42|,29;29;42|29;29;42|,100|100|,100|100|
15,100|100|,29;29;42|29;29;42|,0.0|0.0|,29;29;42|29;29;42|,25;26;49|25;26;49|,25;26;49|25;26;49|,100|100|,0;0;0|0;0;0|,100|100|,25;26;49|25;26;49|,25;26;49|25;26;49|,100|100|,100|100|
