Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,89;0;11;0|89;0;11;0|,81;8;7;4|81;8;7;4|,81;8;7;4|81;8;7;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;8;7;4|81;8;7;4|,81;8;7;4|81;8;7;4|,100|100|,100|100|
1,100|100|,81;8;7;4|81;8;7;4|,81;8;7;4|81;8;7;4|,78;6;12;4|78;6;12;4|,78;6;12;4|78;6;12;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;6;12;4|78;6;12;4|,78;6;12;4|78;6;12;4|,100|100|,100|100|
2,100|100|,78;6;12;4|78;6;12;4|,78;6;12;4|78;6;12;4|,73;10;10;7|73;10;10;7|,73;10;10;7|73;10;10;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;10;10;7|73;10;10;7|,73;10;10;7|73;10;10;7|,100|100|,100|100|
3,100|100|,73;10;10;7|73;10;10;7|,73;10;10;7|73;10;10;7|,71;8;13;8|71;8;13;8|,71;8;13;8|71;8;13;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;8;13;8|71;8;13;8|,71;8;13;8|71;8;13;8|,100|100|,100|100|
4,100|100|,71;8;13;8|71;8;13;8|,71;8;13;8|71;8;13;8|,66;8;11;15|66;8;11;15|,66;8;11;15|66;8;11;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;8;11;15|66;8;11;15|,66;8;11;15|66;8;11;15|,100|100|,100|100|
5,100|100|,66;8;11;15|66;8;11;15|,66;8;11;15|66;8;11;15|,61;11;11;17|61;11;11;17|,61;11;11;17|61;11;11;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;11;11;17|61;11;11;17|,61;11;11;17|61;11;11;17|,100|100|,100|100|
6,100|100|,61;11;11;17|61;11;11;17|,61;11;11;17|61;11;11;17|,59;9;13;19|59;9;13;19|,59;9;13;19|59;9;13;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;9;13;19|59;9;13;19|,59;9;13;19|59;9;13;19|,100|100|,100|100|
7,100|100|,59;9;13;19|59;9;13;19|,59;9;13;19|59;9;13;19|,57;5;18;20|57;5;18;20|,57;5;18;20|57;5;18;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;5;18;20|57;5;18;20|,57;5;18;20|57;5;18;20|,100|100|,100|100|
8,100|100|,57;5;18;20|57;5;18;20|,57;5;18;20|57;5;18;20|,54;7;14;25|54;7;14;25|,54;7;14;25|54;7;14;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;7;14;25|54;7;14;25|,54;7;14;25|54;7;14;25|,100|100|,100|100|
9,100|100|,54;7;14;25|54;7;14;25|,54;7;14;25|54;7;14;25|,52;5;16;27|52;5;16;27|,52;5;16;27|52;5;16;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;5;16;27|52;5;16;27|,52;5;16;27|52;5;16;27|,100|100|,100|100|
