Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,84;0;16;0|84;0;16;0|,0.0|0.0|,84;0;16;0|84;0;16;0|,74;10;12;4|74;10;12;4|,74;10;12;4|74;10;12;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;10;12;4|74;10;12;4|,74;10;12;4|74;10;12;4|,100|100|,100|100|
1,100|100|,74;10;12;4|74;10;12;4|,0.0|0.0|,74;10;12;4|74;10;12;4|,73;7;15;5|73;7;15;5|,73;7;15;5|73;7;15;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;7;15;5|73;7;15;5|,73;7;15;5|73;7;15;5|,100|100|,100|100|
2,100|100|,73;7;15;5|73;7;15;5|,0.0|0.0|,73;7;15;5|73;7;15;5|,66;12;13;9|66;12;13;9|,66;12;13;9|66;12;13;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;12;13;9|66;12;13;9|,66;12;13;9|66;12;13;9|,100|100|,100|100|
3,100|100|,66;12;13;9|66;12;13;9|,0.0|0.0|,66;12;13;9|66;12;13;9|,63;11;15;11|63;11;15;11|,63;11;15;11|63;11;15;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;11;15;11|63;11;15;11|,63;11;15;11|63;11;15;11|,100|100|,100|100|
4,100|100|,63;11;15;11|63;11;15;11|,0.0|0.0|,63;11;15;11|63;11;15;11|,57;12;16;15|57;12;16;15|,57;12;16;15|57;12;16;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;12;16;15|57;12;16;15|,57;12;16;15|57;12;16;15|,100|100|,100|100|
5,100|100|,57;12;16;15|57;12;16;15|,0.0|0.0|,57;12;16;15|57;12;16;15|,56;7;20;17|56;7;20;17|,56;7;20;17|56;7;20;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;7;20;17|56;7;20;17|,56;7;20;17|56;7;20;17|,100|100|,100|100|
6,100|100|,56;7;20;17|56;7;20;17|,0.0|0.0|,56;7;20;17|56;7;20;17|,51;7;22;20|51;7;22;20|,51;7;22;20|51;7;22;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;7;22;20|51;7;22;20|,51;7;22;20|51;7;22;20|,100|100|,100|100|
7,100|100|,51;7;22;20|51;7;22;20|,0.0|0.0|,51;7;22;20|51;7;22;20|,46;6;24;24|46;6;24;24|,46;6;24;24|46;6;24;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;6;24;24|46;6;24;24|,46;6;24;24|46;6;24;24|,100|100|,100|100|
8,100|100|,46;6;24;24|46;6;24;24|,0.0|0.0|,46;6;24;24|46;6;24;24|,38;12;20;30|38;12;20;30|,38;12;20;30|38;12;20;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;12;20;30|38;12;20;30|,38;12;20;30|38;12;20;30|,100|100|,100|100|
9,100|100|,38;12;20;30|38;12;20;30|,0.0|0.0|,38;12;20;30|38;12;20;30|,37;5;23;35|37;5;23;35|,37;5;23;35|37;5;23;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;5;23;35|37;5;23;35|,37;5;23;35|37;5;23;35|,100|100|,100|100|
10,100|100|,37;5;23;35|37;5;23;35|,0.0|0.0|,37;5;23;35|37;5;23;35|,35;5;21;39|35;5;21;39|,35;5;21;39|35;5;21;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;5;21;39|35;5;21;39|,35;5;21;39|35;5;21;39|,100|100|,100|100|
11,100|100|,35;5;21;39|35;5;21;39|,0.0|0.0|,35;5;21;39|35;5;21;39|,31;5;20;44|31;5;20;44|,31;5;20;44|31;5;20;44|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;5;20;44|31;5;20;44|,31;5;20;44|31;5;20;44|,100|100|,100|100|
12,100|100|,31;5;20;44|31;5;20;44|,0.0|0.0|,31;5;20;44|31;5;20;44|,27;8;17;48|27;8;17;48|,27;8;17;48|27;8;17;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;8;17;48|27;8;17;48|,27;8;17;48|27;8;17;48|,100|100|,100|100|
13,100|100|,27;8;17;48|27;8;17;48|,0.0|0.0|,27;8;17;48|27;8;17;48|,24;9;14;53|24;9;14;53|,24;9;14;53|24;9;14;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;9;14;53|24;9;14;53|,24;9;14;53|24;9;14;53|,100|100|,100|100|
14,100|100|,24;9;14;53|24;9;14;53|,0.0|0.0|,24;9;14;53|24;9;14;53|,23;4;16;57|23;4;16;57|,23;4;16;57|23;4;16;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;4;16;57|23;4;16;57|,23;4;16;57|23;4;16;57|,100|100|,100|100|
15,100|100|,23;4;16;57|23;4;16;57|,0.0|0.0|,23;4;16;57|23;4;16;57|,23;1;18;58|23;1;18;58|,23;1;18;58|23;1;18;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;1;18;58|23;1;18;58|,23;1;18;58|23;1;18;58|,100|100|,100|100|
16,100|100|,23;1;18;58|23;1;18;58|,0.0|0.0|,23;1;18;58|23;1;18;58|,22;2;15;61|22;2;15;61|,22;2;15;61|22;2;15;61|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;2;15;61|22;2;15;61|,22;2;15;61|22;2;15;61|,100|100|,100|100|
17,100|100|,22;2;15;61|22;2;15;61|,0.0|0.0|,22;2;15;61|22;2;15;61|,19;5;12;64|19;5;12;64|,19;5;12;64|19;5;12;64|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;5;12;64|19;5;12;64|,19;5;12;64|19;5;12;64|,100|100|,100|100|
18,100|100|,19;5;12;64|19;5;12;64|,0.0|0.0|,19;5;12;64|19;5;12;64|,17;5;12;66|17;5;12;66|,17;5;12;66|17;5;12;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;5;12;66|17;5;12;66|,17;5;12;66|17;5;12;66|,100|100|,100|100|
19,100|100|,17;5;12;66|17;5;12;66|,0.0|0.0|,17;5;12;66|17;5;12;66|,14;7;12;67|14;7;12;67|,14;7;12;67|14;7;12;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;7;12;67|14;7;12;67|,14;7;12;67|14;7;12;67|,100|100|,100|100|
20,100|100|,14;7;12;67|14;7;12;67|,0.0|0.0|,14;7;12;67|14;7;12;67|,11;7;12;70|11;7;12;70|,11;7;12;70|11;7;12;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;7;12;70|11;7;12;70|,11;7;12;70|11;7;12;70|,100|100|,100|100|
21,100|100|,11;7;12;70|11;7;12;70|,0.0|0.0|,11;7;12;70|11;7;12;70|,10;5;12;73|10;5;12;73|,10;5;12;73|10;5;12;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;5;12;73|10;5;12;73|,10;5;12;73|10;5;12;73|,100|100|,100|100|
22,100|100|,10;5;12;73|10;5;12;73|,0.0|0.0|,10;5;12;73|10;5;12;73|,10;3;12;75|10;3;12;75|,10;3;12;75|10;3;12;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;3;12;75|10;3;12;75|,10;3;12;75|10;3;12;75|,100|100|,100|100|
23,100|100|,10;3;12;75|10;3;12;75|,0.0|0.0|,10;3;12;75|10;3;12;75|,8;5;8;79|8;5;8;79|,8;5;8;79|8;5;8;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;5;8;79|8;5;8;79|,8;5;8;79|8;5;8;79|,100|100|,100|100|
24,100|100|,8;5;8;79|8;5;8;79|,0.0|0.0|,8;5;8;79|8;5;8;79|,8;4;7;81|8;4;7;81|,8;4;7;81|8;4;7;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;4;7;81|8;4;7;81|,8;4;7;81|8;4;7;81|,100|100|,100|100|
25,100|100|,8;4;7;81|8;4;7;81|,0.0|0.0|,8;4;7;81|8;4;7;81|,8;1;9;82|8;1;9;82|,8;1;9;82|8;1;9;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;1;9;82|8;1;9;82|,8;1;9;82|8;1;9;82|,100|100|,100|100|
