Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
1,100|100|,86;13;1|86;13;1|,9.8|9.8|,86;13;1|86;13;1|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
2,100|100|,83;16;1|83;16;1|,9.93|9.93|,83;16;1|83;16;1|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,0;0;0|0;0;0|,100|100|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,100|100|
3,100|100|,79;19;2|79;19;2|,10.34|10.34|,79;19;2|79;19;2|,73;24;3|73;24;3|,73;24;3|73;24;3|,100|100|,0;0;0|0;0;0|,100|100|,73;24;3|73;24;3|,73;24;3|73;24;3|,100|100|,100|100|
4,100|100|,73;24;3|73;24;3|,11.19|11.19|,73;24;3|73;24;3|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,0;0;0|0;0;0|,100|100|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,100|100|
5,100|100|,66;30;4|66;30;4|,12.51|12.51|,66;30;4|66;30;4|,60;36;4|60;36;4|,60;36;4|60;36;4|,100|100|,0;0;0|0;0;0|,100|100|,60;36;4|60;36;4|,60;36;4|60;36;4|,100|100|,100|100|
6,100|100|,60;36;4|60;36;4|,14.23|14.23|,60;36;4|60;36;4|,56;39;5|56;39;5|,56;39;5|56;39;5|,100|100|,0;0;0|0;0;0|,100|100|,56;39;5|56;39;5|,56;39;5|56;39;5|,100|100|,100|100|
7,100|100|,56;39;5|56;39;5|,16.0|16.0|,56;39;5|56;39;5|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,0;0;0|0;0;0|,100|100|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,100|100|
8,100|100|,46;46;8|46;46;8|,18.2|18.2|,46;46;8|46;46;8|,38;52;10|38;52;10|,38;52;10|38;52;10|,100|100|,0;0;0|0;0;0|,100|100|,38;52;10|38;52;10|,38;52;10|38;52;10|,100|100|,100|100|
9,100|100|,38;52;10|38;52;10|,20.67|20.67|,38;52;10|38;52;10|,30;58;12|30;58;12|,30;58;12|30;58;12|,100|100|,0;0;0|0;0;0|,100|100|,30;58;12|30;58;12|,30;58;12|30;58;12|,100|100|,100|100|
10,100|100|,30;58;12|30;58;12|,23.37|23.37|,30;58;12|30;58;12|,25;62;13|25;62;13|,25;62;13|25;62;13|,100|100|,0;0;0|0;0;0|,100|100|,25;62;13|25;62;13|,25;62;13|25;62;13|,100|100|,100|100|
11,100|100|,25;62;13|25;62;13|,26.06|26.06|,25;62;13|25;62;13|,18;64;18|18;64;18|,18;64;18|18;64;18|,100|100|,0;0;0|0;0;0|,100|100|,18;64;18|18;64;18|,18;64;18|18;64;18|,100|100|,100|100|
12,100|100|,18;64;18|18;64;18|,28.55|28.55|,18;64;18|18;64;18|,12;64;24|12;64;24|,12;64;24|12;64;24|,100|100|,0;0;0|0;0;0|,100|100|,12;64;24|12;64;24|,12;64;24|12;64;24|,100|100|,100|100|
13,100|100|,12;64;24|12;64;24|,30.67|30.67|,12;64;24|12;64;24|,8;67;25|8;67;25|,8;67;25|8;67;25|,100|100|,0;0;0|0;0;0|,100|100|,8;67;25|8;67;25|,8;67;25|8;67;25|,100|100|,100|100|
14,100|100|,8;67;25|8;67;25|,32.77|32.77|,8;67;25|8;67;25|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,0;0;0|0;0;0|,100|100|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,100|100|
15,100|100|,8;63;29|8;63;29|,34.15|34.15|,8;63;29|8;63;29|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,0;0;0|0;0;0|,100|100|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,100|100|
16,100|100|,5;66;29|5;66;29|,35.63|35.63|,5;66;29|5;66;29|,5;63;32|5;63;32|,5;63;32|5;63;32|,100|100|,0;0;0|0;0;0|,100|100|,5;63;32|5;63;32|,5;63;32|5;63;32|,100|100|,100|100|
17,100|100|,5;63;32|5;63;32|,36.59|36.59|,5;63;32|5;63;32|,5;60;35|5;60;35|,5;60;35|5;60;35|,100|100|,0;0;0|0;0;0|,100|100|,5;60;35|5;60;35|,5;60;35|5;60;35|,100|100|,100|100|
18,100|100|,5;60;35|5;60;35|,37.1|37.1|,5;60;35|5;60;35|,4;60;36|4;60;36|,4;60;36|4;60;36|,100|100|,0;0;0|0;0;0|,100|100|,4;60;36|4;60;36|,4;60;36|4;60;36|,100|100|,100|100|
19,100|100|,4;60;36|4;60;36|,37.53|37.53|,4;60;36|4;60;36|,3;61;36|3;61;36|,3;61;36|3;61;36|,100|100|,0;0;0|0;0;0|,100|100|,3;61;36|3;61;36|,3;61;36|3;61;36|,100|100|,100|100|
20,100|100|,3;61;36|3;61;36|,38.0|38.0|,3;61;36|3;61;36|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,0;0;0|0;0;0|,100|100|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,100|100|
21,100|100|,2;58;40|2;58;40|,38.1|38.1|,2;58;40|2;58;40|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
22,100|100|,1;55;44|1;55;44|,37.89|37.89|,1;55;44|1;55;44|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
23,100|100|,1;49;50|1;49;50|,37.1|37.1|,1;49;50|1;49;50|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
24,100|100|,1;49;50|1;49;50|,36.44|36.44|,1;49;50|1;49;50|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
