Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,10.0|10.0|,92;8;0|92;8;0|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,0;0;0|0;0;0|,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,100|100|
1,100|100|,89;11;0|89;11;0|,9.3|9.3|,89;11;0|89;11;0|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,0;0;0|0;0;0|,100|100|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,100|100|
2,100|100|,81;19;0|81;19;0|,9.01|9.01|,81;19;0|81;19;0|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,0;0;0|0;0;0|,100|100|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,100|100|
3,100|100|,71;27;2|71;27;2|,9.55|9.55|,71;27;2|71;27;2|,64;34;2|64;34;2|,64;34;2|64;34;2|,100|100|,0;0;0|0;0;0|,100|100|,64;34;2|64;34;2|,64;34;2|64;34;2|,100|100|,100|100|
4,100|100|,64;34;2|64;34;2|,10.82|10.82|,64;34;2|64;34;2|,56;41;3|56;41;3|,56;41;3|56;41;3|,100|100|,0;0;0|0;0;0|,100|100|,56;41;3|56;41;3|,56;41;3|56;41;3|,100|100|,100|100|
5,100|100|,56;41;3|56;41;3|,12.6|12.6|,56;41;3|56;41;3|,47;48;5|47;48;5|,47;48;5|47;48;5|,100|100|,0;0;0|0;0;0|,100|100|,47;48;5|47;48;5|,47;48;5|47;48;5|,100|100|,100|100|
6,100|100|,47;48;5|47;48;5|,14.81|14.81|,47;48;5|47;48;5|,34;56;10|34;56;10|,34;56;10|34;56;10|,100|100|,0;0;0|0;0;0|,100|100|,34;56;10|34;56;10|,34;56;10|34;56;10|,100|100|,100|100|
7,100|100|,34;56;10|34;56;10|,17.39|17.39|,34;56;10|34;56;10|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,0;0;0|0;0;0|,100|100|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,100|100|
8,100|100|,27;60;13|27;60;13|,20.38|20.38|,27;60;13|27;60;13|,18;65;17|18;65;17|,18;65;17|18;65;17|,100|100|,0;0;0|0;0;0|,100|100|,18;65;17|18;65;17|,18;65;17|18;65;17|,100|100|,100|100|
9,100|100|,18;65;17|18;65;17|,23.32|23.32|,18;65;17|18;65;17|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,0;0;0|0;0;0|,100|100|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,100|100|
10,100|100|,13;66;21|13;66;21|,26.32|26.32|,13;66;21|13;66;21|,10;68;22|10;68;22|,10;68;22|10;68;22|,100|100|,0;0;0|0;0;0|,100|100|,10;68;22|10;68;22|,10;68;22|10;68;22|,100|100|,100|100|
11,100|100|,10;68;22|10;68;22|,28.98|28.98|,10;68;22|10;68;22|,8;68;24|8;68;24|,8;68;24|8;68;24|,100|100|,0;0;0|0;0;0|,100|100|,8;68;24|8;68;24|,8;68;24|8;68;24|,100|100|,100|100|
12,100|100|,8;68;24|8;68;24|,31.43|31.43|,8;68;24|8;68;24|,8;60;32|8;60;32|,8;60;32|8;60;32|,100|100|,0;0;0|0;0;0|,100|100|,8;60;32|8;60;32|,8;60;32|8;60;32|,100|100|,100|100|
13,100|100|,8;60;32|8;60;32|,33.51|33.51|,8;60;32|8;60;32|,7;58;35|7;58;35|,7;58;35|7;58;35|,100|100|,0;0;0|0;0;0|,100|100|,7;58;35|7;58;35|,7;58;35|7;58;35|,100|100|,100|100|
