Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,0;0;0|0;0;0|,100|100|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,100|100|
1,100|100|,90;9;1|90;9;1|,0.0|0.0|,90;9;1|90;9;1|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,0;0;0|0;0;0|,100|100|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,100|100|
2,100|100|,87;10;3|87;10;3|,0.0|0.0|,87;10;3|87;10;3|,83;10;7|83;10;7|,83;10;7|83;10;7|,100|100|,0;0;0|0;0;0|,100|100|,83;10;7|83;10;7|,83;10;7|83;10;7|,100|100|,100|100|
3,100|100|,83;10;7|83;10;7|,0.0|0.0|,83;10;7|83;10;7|,76;14;10|76;14;10|,76;14;10|76;14;10|,100|100|,0;0;0|0;0;0|,100|100|,76;14;10|76;14;10|,76;14;10|76;14;10|,100|100|,100|100|
4,100|100|,76;14;10|76;14;10|,0.0|0.0|,76;14;10|76;14;10|,73;14;13|73;14;13|,73;14;13|73;14;13|,100|100|,0;0;0|0;0;0|,100|100|,73;14;13|73;14;13|,73;14;13|73;14;13|,100|100|,100|100|
5,100|100|,73;14;13|73;14;13|,0.0|0.0|,73;14;13|73;14;13|,69;17;14|69;17;14|,69;17;14|69;17;14|,100|100|,0;0;0|0;0;0|,100|100|,69;17;14|69;17;14|,69;17;14|69;17;14|,100|100|,100|100|
6,100|100|,69;17;14|69;17;14|,0.0|0.0|,69;17;14|69;17;14|,57;26;17|57;26;17|,57;26;17|57;26;17|,100|100|,0;0;0|0;0;0|,100|100|,57;26;17|57;26;17|,57;26;17|57;26;17|,100|100|,100|100|
7,100|100|,57;26;17|57;26;17|,0.0|0.0|,57;26;17|57;26;17|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,0;0;0|0;0;0|,100|100|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,100|100|
8,100|100|,51;28;21|51;28;21|,0.0|0.0|,51;28;21|51;28;21|,44;29;27|44;29;27|,44;29;27|44;29;27|,100|100|,0;0;0|0;0;0|,100|100|,44;29;27|44;29;27|,44;29;27|44;29;27|,100|100|,100|100|
9,100|100|,44;29;27|44;29;27|,0.0|0.0|,44;29;27|44;29;27|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,0;0;0|0;0;0|,100|100|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,100|100|
10,100|100|,39;25;36|39;25;36|,0.0|0.0|,39;25;36|39;25;36|,36;23;41|36;23;41|,36;23;41|36;23;41|,100|100|,0;0;0|0;0;0|,100|100|,36;23;41|36;23;41|,36;23;41|36;23;41|,100|100|,100|100|
11,100|100|,36;23;41|36;23;41|,0.0|0.0|,36;23;41|36;23;41|,33;22;45|33;22;45|,33;22;45|33;22;45|,100|100|,0;0;0|0;0;0|,100|100|,33;22;45|33;22;45|,33;22;45|33;22;45|,100|100|,100|100|
12,100|100|,33;22;45|33;22;45|,0.0|0.0|,33;22;45|33;22;45|,27;23;50|27;23;50|,27;23;50|27;23;50|,100|100|,0;0;0|0;0;0|,100|100|,27;23;50|27;23;50|,27;23;50|27;23;50|,100|100|,100|100|
13,100|100|,27;23;50|27;23;50|,0.0|0.0|,27;23;50|27;23;50|,26;20;54|26;20;54|,26;20;54|26;20;54|,100|100|,0;0;0|0;0;0|,100|100|,26;20;54|26;20;54|,26;20;54|26;20;54|,100|100|,100|100|
14,100|100|,26;20;54|26;20;54|,0.0|0.0|,26;20;54|26;20;54|,21;22;57|21;22;57|,21;22;57|21;22;57|,100|100|,0;0;0|0;0;0|,100|100|,21;22;57|21;22;57|,21;22;57|21;22;57|,100|100|,100|100|
15,100|100|,21;22;57|21;22;57|,0.0|0.0|,21;22;57|21;22;57|,19;21;60|19;21;60|,19;21;60|19;21;60|,100|100|,0;0;0|0;0;0|,100|100|,19;21;60|19;21;60|,19;21;60|19;21;60|,100|100|,100|100|
16,100|100|,19;21;60|19;21;60|,0.0|0.0|,19;21;60|19;21;60|,15;22;63|15;22;63|,15;22;63|15;22;63|,100|100|,0;0;0|0;0;0|,100|100|,15;22;63|15;22;63|,15;22;63|15;22;63|,100|100|,100|100|
17,100|100|,15;22;63|15;22;63|,0.0|0.0|,15;22;63|15;22;63|,15;17;68|15;17;68|,15;17;68|15;17;68|,100|100|,0;0;0|0;0;0|,100|100|,15;17;68|15;17;68|,15;17;68|15;17;68|,100|100|,100|100|
