Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.9|9.9|,86;14;0|86;14;0|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,0;0;0|0;0;0|,100|100|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,100|100|
2,100|100|,82;18;0|82;18;0|,10.22|10.22|,82;18;0|82;18;0|,71;29;0|71;29;0|,71;29;0|71;29;0|,100|100|,0;0;0|0;0;0|,100|100|,71;29;0|71;29;0|,71;29;0|71;29;0|,100|100|,100|100|
3,100|100|,71;29;0|71;29;0|,11.58|11.58|,71;29;0|71;29;0|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,0;0;0|0;0;0|,100|100|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,100|100|
4,100|100|,62;35;3|62;35;3|,13.35|13.35|,62;35;3|62;35;3|,53;42;5|53;42;5|,53;42;5|53;42;5|,100|100|,0;0;0|0;0;0|,100|100|,53;42;5|53;42;5|,53;42;5|53;42;5|,100|100|,100|100|
5,100|100|,53;42;5|53;42;5|,15.54|15.54|,53;42;5|53;42;5|,44;49;7|44;49;7|,44;49;7|44;49;7|,100|100|,0;0;0|0;0;0|,100|100|,44;49;7|44;49;7|,44;49;7|44;49;7|,100|100|,100|100|
6,100|100|,44;49;7|44;49;7|,18.11|18.11|,44;49;7|44;49;7|,35;51;14|35;51;14|,35;51;14|35;51;14|,100|100|,0;0;0|0;0;0|,100|100|,35;51;14|35;51;14|,35;51;14|35;51;14|,100|100|,100|100|
7,100|100|,35;51;14|35;51;14|,20.5|20.5|,35;51;14|35;51;14|,27;59;14|27;59;14|,27;59;14|27;59;14|,100|100|,0;0;0|0;0;0|,100|100|,27;59;14|27;59;14|,27;59;14|27;59;14|,100|100|,100|100|
8,100|100|,27;59;14|27;59;14|,23.32|23.32|,27;59;14|27;59;14|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,0;0;0|0;0;0|,100|100|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,100|100|
9,100|100|,21;63;16|21;63;16|,26.12|26.12|,21;63;16|21;63;16|,14;67;19|14;67;19|,14;67;19|14;67;19|,100|100|,0;0;0|0;0;0|,100|100|,14;67;19|14;67;19|,14;67;19|14;67;19|,100|100|,100|100|
10,100|100|,14;67;19|14;67;19|,28.9|28.9|,14;67;19|14;67;19|,9;69;22|9;69;22|,9;69;22|9;69;22|,100|100|,0;0;0|0;0;0|,100|100|,9;69;22|9;69;22|,9;69;22|9;69;22|,100|100|,100|100|
11,100|100|,9;69;22|9;69;22|,31.47|31.47|,9;69;22|9;69;22|,6;69;25|6;69;25|,6;69;25|6;69;25|,100|100|,0;0;0|0;0;0|,100|100|,6;69;25|6;69;25|,6;69;25|6;69;25|,100|100|,100|100|
12,100|100|,6;69;25|6;69;25|,33.65|33.65|,6;69;25|6;69;25|,5;69;26|5;69;26|,5;69;26|5;69;26|,100|100|,0;0;0|0;0;0|,100|100|,5;69;26|5;69;26|,5;69;26|5;69;26|,100|100|,100|100|
13,100|100|,5;69;26|5;69;26|,35.5|35.5|,5;69;26|5;69;26|,5;61;34|5;61;34|,5;61;34|5;61;34|,100|100|,0;0;0|0;0;0|,100|100|,5;61;34|5;61;34|,5;61;34|5;61;34|,100|100|,100|100|
14,100|100|,5;61;34|5;61;34|,36.28|36.28|,5;61;34|5;61;34|,5;58;37|5;58;37|,5;58;37|5;58;37|,100|100|,0;0;0|0;0;0|,100|100|,5;58;37|5;58;37|,5;58;37|5;58;37|,100|100|,100|100|
15,100|100|,5;58;37|5;58;37|,36.63|36.63|,5;58;37|5;58;37|,4;58;38|4;58;38|,4;58;38|4;58;38|,100|100|,0;0;0|0;0;0|,100|100|,4;58;38|4;58;38|,4;58;38|4;58;38|,100|100|,100|100|
16,100|100|,4;58;38|4;58;38|,36.94|36.94|,4;58;38|4;58;38|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,0;0;0|0;0;0|,100|100|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,100|100|
17,100|100|,2;57;41|2;57;41|,37.1|37.1|,2;57;41|2;57;41|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,0;0;0|0;0;0|,100|100|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,100|100|
18,100|100|,1;51;48|1;51;48|,36.63|36.63|,1;51;48|1;51;48|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,0;0;0|0;0;0|,100|100|,0;48;52|0;48;52|,0;48;52|0;48;52|,100|100|,100|100|
19,100|100|,0;48;52|0;48;52|,35.94|35.94|,0;48;52|0;48;52|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
20,100|100|,0;45;55|0;45;55|,35.05|35.05|,0;45;55|0;45;55|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
21,100|100|,0;43;57|0;43;57|,34.09|34.09|,0;43;57|0;43;57|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,0;0;0|0;0;0|,100|100|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,100|100|
22,100|100|,0;41;59|0;41;59|,33.08|33.08|,0;41;59|0;41;59|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
23,100|100|,0;40;60|0;40;60|,32.12|32.12|,0;40;60|0;40;60|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
24,100|100|,0;38;62|0;38;62|,31.1|31.1|,0;38;62|0;38;62|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
25,100|100|,0;31;69|0;31;69|,29.53|29.53|,0;31;69|0;31;69|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
26,100|100|,0;30;70|0;30;70|,28.1|28.1|,0;30;70|0;30;70|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
27,100|100|,0;29;71|0;29;71|,26.79|26.79|,0;29;71|0;29;71|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
28,100|100|,0;29;71|0;29;71|,25.67|25.67|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
29,100|100|,0;28;72|0;28;72|,24.62|24.62|,0;28;72|0;28;72|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,0;0;0|0;0;0|,100|100|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,100|100|
30,100|100|,0;27;73|0;27;73|,23.63|23.63|,0;27;73|0;27;73|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
