Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,92;0;8;0|92;0;8;0|,87;5;6;2|87;5;6;2|,87;5;6;2|87;5;6;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;5;6;2|87;5;6;2|,87;5;6;2|87;5;6;2|,100|100|,100|100|
1,100|100|,87;5;6;2|87;5;6;2|,87;5;6;2|87;5;6;2|,84;7;5;4|84;7;5;4|,84;7;5;4|84;7;5;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;7;5;4|84;7;5;4|,84;7;5;4|84;7;5;4|,100|100|,100|100|
2,100|100|,84;7;5;4|84;7;5;4|,84;7;5;4|84;7;5;4|,80;7;7;6|80;7;7;6|,80;7;7;6|80;7;7;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;7;7;6|80;7;7;6|,80;7;7;6|80;7;7;6|,100|100|,100|100|
3,100|100|,80;7;7;6|80;7;7;6|,80;7;7;6|80;7;7;6|,78;6;7;9|78;6;7;9|,78;6;7;9|78;6;7;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;6;7;9|78;6;7;9|,78;6;7;9|78;6;7;9|,100|100|,100|100|
4,100|100|,78;6;7;9|78;6;7;9|,78;6;7;9|78;6;7;9|,75;4;12;9|75;4;12;9|,75;4;12;9|75;4;12;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;4;12;9|75;4;12;9|,75;4;12;9|75;4;12;9|,100|100|,100|100|
5,100|100|,75;4;12;9|75;4;12;9|,75;4;12;9|75;4;12;9|,67;10;11;12|67;10;11;12|,67;10;11;12|67;10;11;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;10;11;12|67;10;11;12|,67;10;11;12|67;10;11;12|,100|100|,100|100|
6,100|100|,67;10;11;12|67;10;11;12|,67;10;11;12|67;10;11;12|,59;14;14;13|59;14;14;13|,59;14;14;13|59;14;14;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;14;14;13|59;14;14;13|,59;14;14;13|59;14;14;13|,100|100|,100|100|
7,100|100|,59;14;14;13|59;14;14;13|,59;14;14;13|59;14;14;13|,58;7;16;19|58;7;16;19|,58;7;16;19|58;7;16;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;7;16;19|58;7;16;19|,58;7;16;19|58;7;16;19|,100|100|,100|100|
8,100|100|,58;7;16;19|58;7;16;19|,58;7;16;19|58;7;16;19|,55;8;17;20|55;8;17;20|,55;8;17;20|55;8;17;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;8;17;20|55;8;17;20|,55;8;17;20|55;8;17;20|,100|100|,100|100|
9,100|100|,55;8;17;20|55;8;17;20|,55;8;17;20|55;8;17;20|,51;8;18;23|51;8;18;23|,51;8;18;23|51;8;18;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;8;18;23|51;8;18;23|,51;8;18;23|51;8;18;23|,100|100|,100|100|
10,100|100|,51;8;18;23|51;8;18;23|,51;8;18;23|51;8;18;23|,47;6;22;25|47;6;22;25|,47;6;22;25|47;6;22;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;6;22;25|47;6;22;25|,47;6;22;25|47;6;22;25|,100|100|,100|100|
11,100|100|,47;6;22;25|47;6;22;25|,47;6;22;25|47;6;22;25|,43;8;17;32|43;8;17;32|,43;8;17;32|43;8;17;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;8;17;32|43;8;17;32|,43;8;17;32|43;8;17;32|,100|100|,100|100|
12,100|100|,43;8;17;32|43;8;17;32|,43;8;17;32|43;8;17;32|,37;9;18;36|37;9;18;36|,37;9;18;36|37;9;18;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;9;18;36|37;9;18;36|,37;9;18;36|37;9;18;36|,100|100|,100|100|
13,100|100|,37;9;18;36|37;9;18;36|,37;9;18;36|37;9;18;36|,35;8;16;41|35;8;16;41|,35;8;16;41|35;8;16;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;8;16;41|35;8;16;41|,35;8;16;41|35;8;16;41|,100|100|,100|100|
14,100|100|,35;8;16;41|35;8;16;41|,35;8;16;41|35;8;16;41|,31;8;19;42|31;8;19;42|,31;8;19;42|31;8;19;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;8;19;42|31;8;19;42|,31;8;19;42|31;8;19;42|,100|100|,100|100|
15,100|100|,31;8;19;42|31;8;19;42|,31;8;19;42|31;8;19;42|,29;8;16;47|29;8;16;47|,29;8;16;47|29;8;16;47|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;8;16;47|29;8;16;47|,29;8;16;47|29;8;16;47|,100|100|,100|100|
16,100|100|,29;8;16;47|29;8;16;47|,29;8;16;47|29;8;16;47|,27;5;17;51|27;5;17;51|,27;5;17;51|27;5;17;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;5;17;51|27;5;17;51|,27;5;17;51|27;5;17;51|,100|100|,100|100|
17,100|100|,27;5;17;51|27;5;17;51|,27;5;17;51|27;5;17;51|,26;3;16;55|26;3;16;55|,26;3;16;55|26;3;16;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;3;16;55|26;3;16;55|,26;3;16;55|26;3;16;55|,100|100|,100|100|
18,100|100|,26;3;16;55|26;3;16;55|,26;3;16;55|26;3;16;55|,24;4;14;58|24;4;14;58|,24;4;14;58|24;4;14;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;4;14;58|24;4;14;58|,24;4;14;58|24;4;14;58|,100|100|,100|100|
19,100|100|,24;4;14;58|24;4;14;58|,24;4;14;58|24;4;14;58|,22;2;17;59|22;2;17;59|,22;2;17;59|22;2;17;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;2;17;59|22;2;17;59|,22;2;17;59|22;2;17;59|,100|100|,100|100|
20,100|100|,22;2;17;59|22;2;17;59|,22;2;17;59|22;2;17;59|,20;3;17;60|20;3;17;60|,20;3;17;60|20;3;17;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;3;17;60|20;3;17;60|,20;3;17;60|20;3;17;60|,100|100|,100|100|
21,100|100|,20;3;17;60|20;3;17;60|,20;3;17;60|20;3;17;60|,19;3;14;64|19;3;14;64|,19;3;14;64|19;3;14;64|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;3;14;64|19;3;14;64|,19;3;14;64|19;3;14;64|,100|100|,100|100|
22,100|100|,19;3;14;64|19;3;14;64|,19;3;14;64|19;3;14;64|,19;2;12;67|19;2;12;67|,19;2;12;67|19;2;12;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;2;12;67|19;2;12;67|,19;2;12;67|19;2;12;67|,100|100|,100|100|
23,100|100|,19;2;12;67|19;2;12;67|,19;2;12;67|19;2;12;67|,19;2;6;73|19;2;6;73|,19;2;6;73|19;2;6;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;2;6;73|19;2;6;73|,19;2;6;73|19;2;6;73|,100|100|,100|100|
24,100|100|,19;2;6;73|19;2;6;73|,19;2;6;73|19;2;6;73|,19;1;7;73|19;1;7;73|,19;1;7;73|19;1;7;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;1;7;73|19;1;7;73|,19;1;7;73|19;1;7;73|,100|100|,100|100|
25,100|100|,19;1;7;73|19;1;7;73|,19;1;7;73|19;1;7;73|,17;2;5;76|17;2;5;76|,17;2;5;76|17;2;5;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;2;5;76|17;2;5;76|,17;2;5;76|17;2;5;76|,100|100|,100|100|
26,100|100|,17;2;5;76|17;2;5;76|,17;2;5;76|17;2;5;76|,17;2;3;78|17;2;3;78|,17;2;3;78|17;2;3;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;2;3;78|17;2;3;78|,17;2;3;78|17;2;3;78|,100|100|,100|100|
27,100|100|,17;2;3;78|17;2;3;78|,17;2;3;78|17;2;3;78|,16;2;4;78|16;2;4;78|,16;2;4;78|16;2;4;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;2;4;78|16;2;4;78|,16;2;4;78|16;2;4;78|,100|100|,100|100|
